source_path,file_type,contains_timestamp,contains_packet_order,contains_bin_id,contains_row_id,contains_split_label,contains_support_id,contains_eval_id,contains_attack_family,contains_capture_id,usable_for_temporal_split,usable_for_leakage_audit,notes
runs/issue19_lowguard_plus_representation_margin_repair_pilot_2026-05-18/margin_adapter_protocol.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue19_lowguard_plus_representation_margin_repair_pilot_2026-05-18/margin_candidate_results.csv,csv,no,no,no,no,no,yes,no,no,no,no,yes,metadata fields detected
runs/issue19_lowguard_plus_representation_margin_repair_pilot_2026-05-18/method_comparison_by_seed.csv,csv,no,no,no,no,no,yes,no,no,no,no,yes,metadata fields detected
runs/issue19_lowguard_plus_representation_margin_repair_pilot_2026-05-18/method_comparison_summary.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue19_lowguard_plus_representation_margin_repair_pilot_2026-05-18/ood_target_sensitivity_by_seed.csv,csv,no,no,no,no,no,yes,no,no,no,no,yes,metadata fields detected
runs/issue19_lowguard_plus_representation_margin_repair_pilot_2026-05-18/preflight_lowguard_plus_repair_check.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue19_lowguard_plus_representation_margin_repair_pilot_2026-05-18/protocol.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue19_lowguard_plus_representation_margin_repair_pilot_2026-05-18/provenance_report.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue19_lowguard_plus_representation_margin_repair_pilot_2026-05-18/recommended_next_action.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue19_lowguard_plus_representation_margin_repair_pilot_2026-05-18/representation_ablation_summary.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue19_lowguard_plus_representation_margin_repair_pilot_2026-05-18/risk_register.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue19_lowguard_plus_representation_margin_repair_pilot_2026-05-18/row_level_scores_manifest.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue19_lowguard_plus_representation_margin_repair_pilot_2026-05-18/run_issue19_lowguard_plus_pilot.py,py,no,no,yes,yes,yes,yes,yes,no,no,no,partial,code-level evidence only
runs/issue19_lowguard_plus_representation_margin_repair_pilot_2026-05-18/selected_feature_report.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue19_lowguard_plus_representation_margin_repair_pilot_2026-05-18/selected_feature_stability.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue19_lowguard_plus_representation_margin_repair_pilot_2026-05-18/selected_representation_protocol.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue19_lowguard_plus_representation_margin_repair_pilot_2026-05-18/summary.md,md,no,no,yes,no,yes,no,no,no,no,partial,yes,bin/split metadata only; raw timestamp or packet-order missing
runs/issue19_lowguard_plus_representation_margin_repair_pilot_2026-05-18/support_id_provenance.csv,csv,no,no,no,yes,no,yes,no,no,no,no,yes,metadata fields detected
runs/issue19_lowguard_plus_representation_margin_repair_pilot_2026-05-18/threshold_provenance.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue19b_v1_v2_same_protocol_backtest_and_alarm_budget_curve_2026-05-18/config.json,json,no,no,yes,no,no,no,no,no,no,partial,yes,bin/split metadata only; raw timestamp or packet-order missing
runs/issue19b_v1_v2_same_protocol_backtest_and_alarm_budget_curve_2026-05-18/dataset_asset_report.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue19b_v1_v2_same_protocol_backtest_and_alarm_budget_curve_2026-05-18/holdout_bin2_v1_v2_summary.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue19b_v1_v2_same_protocol_backtest_and_alarm_budget_curve_2026-05-18/manifest.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue19b_v1_v2_same_protocol_backtest_and_alarm_budget_curve_2026-05-18/ordinary_asset_gap.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue19b_v1_v2_same_protocol_backtest_and_alarm_budget_curve_2026-05-18/protocol.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue19b_v1_v2_same_protocol_backtest_and_alarm_budget_curve_2026-05-18/support_id_provenance.csv,csv,no,no,no,yes,no,yes,no,no,no,no,yes,metadata fields detected
runs/issue19b_v1_v2_same_protocol_backtest_and_alarm_budget_curve_2026-05-18/threshold_provenance.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue20_mode_specific_routing_validation_2026-05-18/config.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue20_mode_specific_routing_validation_2026-05-18/manifest.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue20_mode_specific_routing_validation_2026-05-18/protocol.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue20_mode_specific_routing_validation_2026-05-18/support_id_provenance.csv,csv,no,no,no,yes,no,yes,no,no,no,no,yes,metadata fields detected
runs/issue20a_lowguard_routed_lifecycle_design_doc_2026-05-18/config.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue20a_lowguard_routed_lifecycle_design_doc_2026-05-18/manifest.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue20b_promotion_proxy_construction_for_routing_2026-05-18/config.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue20b_promotion_proxy_construction_for_routing_2026-05-18/manifest.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue20b_promotion_proxy_construction_for_routing_2026-05-18/protocol.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue20b_promotion_proxy_construction_for_routing_2026-05-18/proxy_asset_gap_report.md,md,no,no,yes,no,yes,no,no,no,no,partial,yes,bin/split metadata only; raw timestamp or packet-order missing
runs/issue20b_promotion_proxy_construction_for_routing_2026-05-18/support_holdout_proxy_report.md,md,no,no,yes,no,yes,no,no,no,no,partial,yes,bin/split metadata only; raw timestamp or packet-order missing
runs/issue21_active_review_promotion_asset_feasibility_2026-05-18/config.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue21_active_review_promotion_asset_feasibility_2026-05-18/manifest.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue21_active_review_promotion_asset_feasibility_2026-05-18/promotion_asset_gap_report.md,md,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue21_active_review_promotion_asset_feasibility_2026-05-18/promotion_evidence_manifest.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue21_active_review_promotion_asset_feasibility_2026-05-18/protocol.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue22_v2_hard_shift_enhancement_pilot_2026-05-18/alarm_budget_curve_by_seed.csv,csv,no,no,no,no,no,yes,no,no,no,no,yes,metadata fields detected
runs/issue22_v2_hard_shift_enhancement_pilot_2026-05-18/alarm_budget_curve_summary.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue22_v2_hard_shift_enhancement_pilot_2026-05-18/chrono_late_v2_enhancement_summary.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue22_v2_hard_shift_enhancement_pilot_2026-05-18/claim_boundary.md,md,no,no,yes,no,yes,no,no,no,no,partial,yes,bin/split metadata only; raw timestamp or packet-order missing
runs/issue22_v2_hard_shift_enhancement_pilot_2026-05-18/config.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue22_v2_hard_shift_enhancement_pilot_2026-05-18/doc_update_patch_suggestion.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue22_v2_hard_shift_enhancement_pilot_2026-05-18/enhancement_interpretation.md,md,no,no,yes,no,yes,no,no,no,no,partial,yes,bin/split metadata only; raw timestamp or packet-order missing
runs/issue22_v2_hard_shift_enhancement_pilot_2026-05-18/feasible_operating_points.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue22_v2_hard_shift_enhancement_pilot_2026-05-18/feature_count_sensitivity.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue22_v2_hard_shift_enhancement_pilot_2026-05-18/holdout_bin2_v2_enhancement_summary.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue22_v2_hard_shift_enhancement_pilot_2026-05-18/low_fpr_adapter_sanity.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue22_v2_hard_shift_enhancement_pilot_2026-05-18/manifest.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue22_v2_hard_shift_enhancement_pilot_2026-05-18/method_comparison_by_seed.csv,csv,no,no,no,no,no,yes,no,no,no,no,yes,metadata fields detected
runs/issue22_v2_hard_shift_enhancement_pilot_2026-05-18/method_comparison_summary.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue22_v2_hard_shift_enhancement_pilot_2026-05-18/method_comparison_summary_official_1pct.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue22_v2_hard_shift_enhancement_pilot_2026-05-18/preflight_v2_enhancement_check.md,md,no,no,yes,no,yes,no,no,no,no,partial,yes,bin/split metadata only; raw timestamp or packet-order missing
runs/issue22_v2_hard_shift_enhancement_pilot_2026-05-18/primary_lowood_safety_check.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue22_v2_hard_shift_enhancement_pilot_2026-05-18/protocol.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue22_v2_hard_shift_enhancement_pilot_2026-05-18/recommended_next_action.md,md,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue22_v2_hard_shift_enhancement_pilot_2026-05-18/risk_register.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue22_v2_hard_shift_enhancement_pilot_2026-05-18/run_issue22_v2_enhancement.py,py,no,no,yes,yes,yes,yes,yes,no,no,no,partial,code-level evidence only
runs/issue22_v2_hard_shift_enhancement_pilot_2026-05-18/selected_feature_report.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue22_v2_hard_shift_enhancement_pilot_2026-05-18/summary.md,md,no,no,yes,no,yes,no,no,no,no,partial,yes,bin/split metadata only; raw timestamp or packet-order missing
runs/issue22_v2_hard_shift_enhancement_pilot_2026-05-18/support_budget_sensitivity.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue22_v2_hard_shift_enhancement_pilot_2026-05-18/support_id_provenance.csv,csv,no,no,no,yes,no,yes,no,no,no,no,yes,metadata fields detected
runs/issue22_v2_hard_shift_enhancement_pilot_2026-05-18/threshold_provenance.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue22b_enhanced_v2_primary_nonregression_check_2026-05-18/alarm_budget_primary_lowood.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue22b_enhanced_v2_primary_nonregression_check_2026-05-18/claim_boundary.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue22b_enhanced_v2_primary_nonregression_check_2026-05-18/config.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue22b_enhanced_v2_primary_nonregression_check_2026-05-18/doc_update_patch_suggestion.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue22b_enhanced_v2_primary_nonregression_check_2026-05-18/global_candidate_status.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue22b_enhanced_v2_primary_nonregression_check_2026-05-18/low_fpr_metrics_summary.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue22b_enhanced_v2_primary_nonregression_check_2026-05-18/manifest.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue22b_enhanced_v2_primary_nonregression_check_2026-05-18/preflight_primary_nonregression_check.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue22b_enhanced_v2_primary_nonregression_check_2026-05-18/primary_lowood_nonregression_by_seed.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue22b_enhanced_v2_primary_nonregression_check_2026-05-18/primary_lowood_nonregression_summary.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue22b_enhanced_v2_primary_nonregression_check_2026-05-18/protocol.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue22b_enhanced_v2_primary_nonregression_check_2026-05-18/recommended_next_action.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue22b_enhanced_v2_primary_nonregression_check_2026-05-18/risk_register.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue22b_enhanced_v2_primary_nonregression_check_2026-05-18/run_issue22b_primary_nonregression.py,py,no,no,yes,no,yes,no,no,no,no,no,partial,code-level evidence only
runs/issue22b_enhanced_v2_primary_nonregression_check_2026-05-18/summary.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue22b_enhanced_v2_primary_nonregression_check_2026-05-18/v1_v2top32_v2top64_by_dataset.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue24_adapter_upgrade_feasibility_for_enhanced_v2_top64_2026-05-18/adapter_validation_selected_configs.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue24_adapter_upgrade_feasibility_for_enhanced_v2_top64_2026-05-18/config.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue24_adapter_upgrade_feasibility_for_enhanced_v2_top64_2026-05-18/locked_bins_adapter_by_seed.csv,csv,no,no,no,no,no,yes,no,no,no,no,yes,metadata fields detected
runs/issue24_adapter_upgrade_feasibility_for_enhanced_v2_top64_2026-05-18/locked_bins_adapter_summary.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue24_adapter_upgrade_feasibility_for_enhanced_v2_top64_2026-05-18/manifest.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue24_adapter_upgrade_feasibility_for_enhanced_v2_top64_2026-05-18/protocol.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue24b_adapter_bottleneck_diagnosis_for_enhanced_v2_top64_2026-05-18/adapter_failure_diagnosis.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue24b_adapter_bottleneck_diagnosis_for_enhanced_v2_top64_2026-05-18/claim_boundary.md,md,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue24b_adapter_bottleneck_diagnosis_for_enhanced_v2_top64_2026-05-18/config.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue24b_adapter_bottleneck_diagnosis_for_enhanced_v2_top64_2026-05-18/diagnostic_top64_feature_indices.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue24b_adapter_bottleneck_diagnosis_for_enhanced_v2_top64_2026-05-18/doc_update_patch_suggestion.md,md,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue24b_adapter_bottleneck_diagnosis_for_enhanced_v2_top64_2026-05-18/error_overlap_by_bin.csv,csv,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue24b_adapter_bottleneck_diagnosis_for_enhanced_v2_top64_2026-05-18/error_overlap_report.md,md,no,no,yes,no,yes,no,yes,no,no,partial,yes,bin/split metadata only; raw timestamp or packet-order missing
runs/issue24b_adapter_bottleneck_diagnosis_for_enhanced_v2_top64_2026-05-18/feature_space_diagnostic.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue24b_adapter_bottleneck_diagnosis_for_enhanced_v2_top64_2026-05-18/feature_space_diagnostic_report.md,md,no,no,yes,no,no,no,no,no,no,partial,yes,bin/split metadata only; raw timestamp or packet-order missing
runs/issue24b_adapter_bottleneck_diagnosis_for_enhanced_v2_top64_2026-05-18/fusion_potential_report.md,md,no,no,yes,no,yes,no,yes,no,no,partial,yes,bin/split metadata only; raw timestamp or packet-order missing
runs/issue24b_adapter_bottleneck_diagnosis_for_enhanced_v2_top64_2026-05-18/fusion_potential_summary.csv,csv,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue24b_adapter_bottleneck_diagnosis_for_enhanced_v2_top64_2026-05-18/issue24c_candidate_ranking.md,md,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue24b_adapter_bottleneck_diagnosis_for_enhanced_v2_top64_2026-05-18/low_fpr_bottleneck_report.md,md,no,no,yes,no,no,no,no,no,no,partial,yes,bin/split metadata only; raw timestamp or packet-order missing
runs/issue24b_adapter_bottleneck_diagnosis_for_enhanced_v2_top64_2026-05-18/low_fpr_bottleneck_summary.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue24b_adapter_bottleneck_diagnosis_for_enhanced_v2_top64_2026-05-18/manifest.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue24b_adapter_bottleneck_diagnosis_for_enhanced_v2_top64_2026-05-18/preflight_adapter_bottleneck_diagnosis_check.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue24b_adapter_bottleneck_diagnosis_for_enhanced_v2_top64_2026-05-18/protocol.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue24b_adapter_bottleneck_diagnosis_for_enhanced_v2_top64_2026-05-18/recommended_next_action.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue24b_adapter_bottleneck_diagnosis_for_enhanced_v2_top64_2026-05-18/risk_register.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue24b_adapter_bottleneck_diagnosis_for_enhanced_v2_top64_2026-05-18/row_level_asset_gap.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue24b_adapter_bottleneck_diagnosis_for_enhanced_v2_top64_2026-05-18/row_level_diagnostic_scores.parquet,parquet,no,no,no,no,yes,no,no,no,no,no,yes,parquet schema inspected; no full temporal split constructed
runs/issue24b_adapter_bottleneck_diagnosis_for_enhanced_v2_top64_2026-05-18/run_issue24b_bottleneck_diagnosis.py,py,no,no,yes,no,yes,no,yes,no,no,no,partial,code-level evidence only
runs/issue24b_adapter_bottleneck_diagnosis_for_enhanced_v2_top64_2026-05-18/score_distribution_by_bin.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue24b_adapter_bottleneck_diagnosis_for_enhanced_v2_top64_2026-05-18/score_distribution_report.md,md,no,no,yes,no,no,no,no,no,no,partial,yes,bin/split metadata only; raw timestamp or packet-order missing
runs/issue24b_adapter_bottleneck_diagnosis_for_enhanced_v2_top64_2026-05-18/summary.md,md,no,no,yes,no,yes,no,yes,no,no,partial,yes,bin/split metadata only; raw timestamp or packet-order missing
runs/issue24c_v1_v2_residual_fusion_adapter_retry_2026-05-18/alpha_sweep_by_seed.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue24c_v1_v2_residual_fusion_adapter_retry_2026-05-18/alpha_sweep_summary.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue24c_v1_v2_residual_fusion_adapter_retry_2026-05-18/best_fusion_candidate.md,md,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue24c_v1_v2_residual_fusion_adapter_retry_2026-05-18/claim_boundary.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue24c_v1_v2_residual_fusion_adapter_retry_2026-05-18/config.json,json,no,no,yes,no,no,no,no,no,no,partial,yes,bin/split metadata only; raw timestamp or packet-order missing
runs/issue24c_v1_v2_residual_fusion_adapter_retry_2026-05-18/conservative_fusion_summary.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue24c_v1_v2_residual_fusion_adapter_retry_2026-05-18/consistency_primary_holdout_chrono.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue24c_v1_v2_residual_fusion_adapter_retry_2026-05-18/doc_update_patch_suggestion.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue24c_v1_v2_residual_fusion_adapter_retry_2026-05-18/fusion_candidate_definitions.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue24c_v1_v2_residual_fusion_adapter_retry_2026-05-18/fusion_failure_analysis.md,md,no,no,yes,no,yes,no,no,no,no,partial,yes,bin/split metadata only; raw timestamp or packet-order missing
runs/issue24c_v1_v2_residual_fusion_adapter_retry_2026-05-18/fusion_method_comparison_by_seed.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue24c_v1_v2_residual_fusion_adapter_retry_2026-05-18/fusion_method_comparison_summary.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue24c_v1_v2_residual_fusion_adapter_retry_2026-05-18/fusion_selection_report.md,md,no,no,yes,no,yes,no,no,no,no,partial,yes,bin/split metadata only; raw timestamp or packet-order missing
runs/issue24c_v1_v2_residual_fusion_adapter_retry_2026-05-18/fusion_validation_candidates.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue24c_v1_v2_residual_fusion_adapter_retry_2026-05-18/locked_bins_fusion_by_seed.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue24c_v1_v2_residual_fusion_adapter_retry_2026-05-18/locked_bins_fusion_summary.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue24c_v1_v2_residual_fusion_adapter_retry_2026-05-18/low_fpr_metrics_fusion_summary.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue24c_v1_v2_residual_fusion_adapter_retry_2026-05-18/manifest.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue24c_v1_v2_residual_fusion_adapter_retry_2026-05-18/preflight_fusion_retry_check.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue24c_v1_v2_residual_fusion_adapter_retry_2026-05-18/protocol.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue24c_v1_v2_residual_fusion_adapter_retry_2026-05-18/recommended_next_action.md,md,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue24c_v1_v2_residual_fusion_adapter_retry_2026-05-18/residual_lr_fusion_summary.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue24c_v1_v2_residual_fusion_adapter_retry_2026-05-18/risk_register.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue24c_v1_v2_residual_fusion_adapter_retry_2026-05-18/run_issue24c_fusion_retry.py,py,no,no,yes,no,yes,no,yes,no,no,no,partial,code-level evidence only
runs/issue24c_v1_v2_residual_fusion_adapter_retry_2026-05-18/score_asset_gap_report.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue24c_v1_v2_residual_fusion_adapter_retry_2026-05-18/score_asset_reconstruction_manifest.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue24c_v1_v2_residual_fusion_adapter_retry_2026-05-18/summary.md,md,no,no,yes,no,yes,no,no,no,no,partial,yes,bin/split metadata only; raw timestamp or packet-order missing
runs/issue25a_algorithmic_formalization_and_claim_upgrade_for_lowguard_plus_2026-05-18/manifest.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue25b_strong_baseline_protocol_and_fairness_design_2026-05-18/adapter_fairness_protocol.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue25b_strong_baseline_protocol_and_fairness_design_2026-05-18/manifest.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue25b_strong_baseline_protocol_and_fairness_design_2026-05-18/method_level_baseline_protocol.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue25b_strong_baseline_protocol_and_fairness_design_2026-05-18/metric_protocol.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue25b_strong_baseline_protocol_and_fairness_design_2026-05-18/representation_ablation_protocol.md,md,no,no,yes,no,yes,no,no,no,no,partial,yes,bin/split metadata only; raw timestamp or packet-order missing
runs/issue25b_strong_baseline_protocol_and_fairness_design_2026-05-18/threshold_and_hyperparameter_protocol.md,md,no,no,no,no,yes,no,no,no,no,no,yes,metadata fields detected
runs/issue26b_split_metadata_recovery_and_temporal_asset_build_2026-05-22/config.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue26b_split_metadata_recovery_and_temporal_asset_build_2026-05-22/manifest.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue26b_split_metadata_recovery_and_temporal_asset_build_2026-05-22/metadata_source_inventory.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue26b_split_metadata_recovery_and_temporal_asset_build_2026-05-22/metadata_split_smoke_check.md,md,yes,no,no,no,yes,no,no,no,yes,yes,yes,metadata fields detected
runs/issue26b_split_metadata_recovery_and_temporal_asset_build_2026-05-22/reviewer_defense_metadata_temporal_split.md,md,yes,no,no,no,yes,no,no,no,yes,yes,yes,metadata fields detected
runs/issue26b_split_metadata_recovery_and_temporal_asset_build_2026-05-22/run_spec.json,json,yes,no,no,no,yes,no,no,no,no,yes,yes,metadata fields detected
runs/issue26b_split_metadata_recovery_and_temporal_asset_build_2026-05-22/setting_provenance_reconstruction.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/issue26b_split_metadata_recovery_and_temporal_asset_build_2026-05-22/temporal_asset_candidate_rebuild.csv,csv,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/kitsune_frontend_f2_smoke_2026-04-13/extract_metadata.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/manifests/config.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
runs/manifests/modern_tabular_manifest.json,json,no,no,no,no,no,no,no,no,no,no,no,no target metadata fields detected in header/head
