evaluation_role,dataset,holdout,split_protocol,head_id,representation,seed,seed_group,feature_input,feature_dim,selected_config_id,validation_target,attack_detection,final_ood_alarm,id_calib_alarm,ood_val_alarm,threshold,feasible_under_1pct,roc_auc_attack_vs_ood,pr_auc_attack_vs_ood,tpr_at_fpr_1pct,pauc_fpr_1pct,train_time,inference_time,param_count,final_eval_used_for_selection,threshold_uses_final_eval,hyperparameter_uses_final_eval,score_direction_fixed,score_direction_or_objective_warning,uses_ood_train_guard,uses_attack_support,uses_ood_val_threshold,objective_type,implementation_equivalence_level,support_count,attack_eval_size,final_ood_eval_size
locked_smoke,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_PrototypeMargin,original100,43,main_42_46,original100,100,proto_idood_robust_lr_t0075,0.0075,0.0,0.0072,0.0072,0.005,1.476196706452122,True,0.4760543427230047,0.046328456839222924,0.0,0.49748743718592964,0.1041131000383757,0.027303899987600744,306,False,False,False,False,False,True,True,True,prototype_margin_low_alert_metric,model_specific_lite,32,426,10000
locked_smoke,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR,source_rich_top64,44,main_42_46,selected_source_rich_top64,64,lr_ref_target0100,0.01,0.8826291079812206,0.0042,0.01,0.0005,-4.423520833673828,True,0.964706103286385,0.910811477970229,0.8896713615023474,0.9369853964658975,0.319911599974148,0.012063900008797646,65,False,False,False,False,False,True,True,True,weighted_linear_attack_vs_id_ood,reference_equivalent,32,426,10000
locked_smoke,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_DevNetScore,source_rich_top64,44,main_42_46,selected_source_rich_top64,64,devscore_h16_m1_lamO2_lamS4_t0100,0.01,0.3568075117370892,0.0056,0.01,0.004,0.0511578311843324,True,0.8832208920187793,0.5461945409462777,0.5469483568075117,0.6428621983155213,0.02457240002695471,0.012544500001240522,1057,False,False,False,False,False,True,True,True,devnet_style_scalar_score_margin_lite_random_hidden_ridge,model_specific_lite,32,426,10000
locked_smoke,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_DeepSADLite,source_rich_top64,44,main_42_46,selected_source_rich_top64,64,dslite_linear_lA2_lO4_t0050,0.005,0.0,0.0035,0.0016,0.005,144.82819198608675,True,0.6476669014084508,0.05577138463298151,0.018779342723004695,0.4997758746785571,0.021821899979840964,0.010161099955439568,192,False,False,False,False,False,True,True,True,deepsad_style_normal_compact_attack_far_lite,model_specific_lite,32,426,10000
locked_smoke,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_HistGB_Conservative,source_rich_top64,44,main_42_46,selected_source_rich_top64,64,histgb_d2_lr003_l2p0_ood4_sup2_t0100,0.01,0.04460093896713615,0.0027,0.0024,0.001,0.0037158052503126955,True,0.525581572769953,0.0830052085182068,0.07276995305164319,0.5267302258831019,0.10390149999875575,0.007500900013837963,60,False,False,False,False,False,True,True,True,conservative_low_alert_weighted_histgb,model_specific_lite,32,426,10000
locked_smoke,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_PrototypeMargin,source_rich_top64,44,main_42_46,selected_source_rich_top64,64,proto_idood_standard_direct_t0100,0.01,0.01643192488262911,0.0008,0.01,0.0005,1.3695677717626193,True,0.9359467136150235,0.2734125534384607,0.107981220657277,0.5262934390261165,0.01913490000879392,0.016550300002563745,192,False,False,False,False,False,True,True,True,prototype_margin_low_alert_metric,model_specific_lite,32,426,10000
locked_smoke,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR,original100,44,main_42_46,original100,100,lr_ref_target0100,0.01,0.8356807511737089,0.0053,0.01,0.0005,-3.022682424935188,True,0.9788201877934272,0.8354472517504576,0.8661971830985915,0.8670700922452639,0.9040643000043929,0.014611300022806972,101,False,False,False,False,False,True,True,True,weighted_linear_attack_vs_id_ood,reference_equivalent,32,426,10000
locked_smoke,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_DevNetScore,original100,44,main_42_46,original100,100,devscore_h8_m1_lamO2_lamS2_t0100,0.01,0.028169014084507043,0.0044,0.0098,0.001,0.021399570792690704,True,0.8419464788732395,0.23848638424022411,0.04225352112676056,0.5096963691697927,0.03140009997878224,0.01717919996008277,817,False,False,False,False,False,True,True,True,devnet_style_scalar_score_margin_lite_random_hidden_ridge,model_specific_lite,32,426,10000
locked_smoke,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_DeepSADLite,original100,44,main_42_46,original100,100,dslite_diag_lA4_lO4_t0075,0.0075,0.0,0.0137,0.0,0.007,3280.078977050887,False,0.8017906103286385,0.09026222637933969,0.0,0.49748743718592964,0.037353199964854866,0.017034899967256933,200,False,False,False,False,False,True,True,True,deepsad_style_normal_compact_attack_far_lite,model_specific_lite,32,426,10000
locked_smoke,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_HistGB_Conservative,original100,44,main_42_46,original100,100,histgb_d2_lr003_l2p0_ood4_sup2_t0100,0.01,0.9342723004694836,0.0051,0.0094,0.005,0.00043851818506391335,True,0.9343856807511738,0.9368912593032659,0.9342723004694836,0.966971005261047,0.2129298999789171,0.02083729999139905,60,False,False,False,False,False,True,True,True,conservative_low_alert_weighted_histgb,model_specific_lite,32,426,10000
locked_smoke,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_PrototypeMargin,original100,44,main_42_46,original100,100,proto_idood_standard_direct_t0100,0.01,0.0,0.0163,0.0,0.01,3.956406079470917,False,0.5351009389671362,0.040108685516464904,0.0,0.49748743718592964,0.03370799997355789,0.03261329996166751,300,False,False,False,False,False,True,True,True,prototype_margin_low_alert_metric,model_specific_lite,32,426,10000
