head_id,representation,dataset,holdout,seed,seed_group,config_id,validation_target,support_train_size,support_validation_size,support_val_detection,support_val_margin_median,ood_val_alarm_at_selection,id_calib_alarm_at_selection,ood_val_q99,selection_feasible_on_ood_val,config_param_count,score_direction_fixed,score_direction_or_objective_warning,selection_used_final_eval,selected,selection_rule,rejection_reason
LOW_GUARD_DevNetScore,source_rich_top64,locked_harder_holdout,holdout_bin_8,42,main_42_46,devscore_h16_m2_lamO4_lamS4_t0050,0.005,24,8,0.25,-0.03038062463002447,0.0,0.005,0.04274375697837832,True,1057,False,False,False,False,ood_val_feasible_then_support_margin_then_support_detection_then_lower_ood_tail_then_simplicity,lower_validation_rank
LOW_GUARD_DevNetScore,original100,locked_harder_holdout,holdout_bin_8,42,main_42_46,devscore_h8_m1_lamO2_lamS2_t0100,0.01,24,8,0.5,-0.0038907358548144876,0.0045,0.0098,0.007801533543123935,True,817,False,False,False,False,ood_val_feasible_then_support_margin_then_support_detection_then_lower_ood_tail_then_simplicity,lower_validation_rank
LOW_GUARD_DevNetScore,original100,locked_harder_holdout,holdout_bin_8,42,main_42_46,devscore_h16_m1_lamO2_lamS4_t0100,0.01,24,8,0.5,0.004768005371532449,0.0085,0.01,0.03455078277091961,True,1633,False,False,False,True,ood_val_feasible_then_support_margin_then_support_detection_then_lower_ood_tail_then_simplicity,selected
LOW_GUARD_DevNetScore,original100,locked_harder_holdout,holdout_bin_8,42,main_42_46,devscore_h8_m2_lamO4_lamS2_t0075,0.0075,24,8,0.375,-0.00909198492348829,0.004,0.0072,0.011375234456726434,True,817,False,False,False,False,ood_val_feasible_then_support_margin_then_support_detection_then_lower_ood_tail_then_simplicity,lower_validation_rank
LOW_GUARD_DevNetScore,original100,locked_harder_holdout,holdout_bin_8,42,main_42_46,devscore_h16_m2_lamO4_lamS4_t0050,0.005,24,8,0.5,-0.0004556501943378949,0.001,0.005,0.043758978901764764,True,1633,False,False,False,False,ood_val_feasible_then_support_margin_then_support_detection_then_lower_ood_tail_then_simplicity,lower_validation_rank
LOW_GUARD_DevNetScore,source_rich_top64,locked_harder_holdout,holdout_bin_8,43,main_42_46,devscore_h8_m1_lamO2_lamS2_t0100,0.01,24,8,0.25,-0.004422315767001461,0.01,0.0006,0.011202610347070024,True,529,False,False,False,True,ood_val_feasible_then_support_margin_then_support_detection_then_lower_ood_tail_then_simplicity,selected
LOW_GUARD_DevNetScore,source_rich_top64,locked_harder_holdout,holdout_bin_8,43,main_42_46,devscore_h16_m1_lamO2_lamS4_t0100,0.01,24,8,0.375,-0.018528762878485615,0.0005,0.01,0.024047422929391403,True,1057,False,False,False,False,ood_val_feasible_then_support_margin_then_support_detection_then_lower_ood_tail_then_simplicity,lower_validation_rank
LOW_GUARD_DevNetScore,source_rich_top64,locked_harder_holdout,holdout_bin_8,43,main_42_46,devscore_h8_m2_lamO4_lamS2_t0075,0.0075,24,8,0.125,-0.007663951005959515,0.0,0.0074,0.01332031181791448,True,529,False,False,False,False,ood_val_feasible_then_support_margin_then_support_detection_then_lower_ood_tail_then_simplicity,lower_validation_rank
LOW_GUARD_DevNetScore,source_rich_top64,locked_harder_holdout,holdout_bin_8,43,main_42_46,devscore_h16_m2_lamO4_lamS4_t0050,0.005,24,8,0.375,-0.033681682145405546,0.0,0.005,0.03144218325870123,True,1057,False,False,False,False,ood_val_feasible_then_support_margin_then_support_detection_then_lower_ood_tail_then_simplicity,lower_validation_rank
LOW_GUARD_DevNetScore,original100,locked_harder_holdout,holdout_bin_8,43,main_42_46,devscore_h8_m1_lamO2_lamS2_t0100,0.01,24,8,0.125,-0.021002722093430716,0.01,0.0058,0.01789533758236769,True,817,False,False,False,False,ood_val_feasible_then_support_margin_then_support_detection_then_lower_ood_tail_then_simplicity,lower_validation_rank
LOW_GUARD_DevNetScore,original100,locked_harder_holdout,holdout_bin_8,43,main_42_46,devscore_h16_m1_lamO2_lamS4_t0100,0.01,24,8,0.375,-0.007594256339455666,0.0095,0.01,0.034392156866901315,True,1633,False,False,False,True,ood_val_feasible_then_support_margin_then_support_detection_then_lower_ood_tail_then_simplicity,selected
LOW_GUARD_DevNetScore,original100,locked_harder_holdout,holdout_bin_8,43,main_42_46,devscore_h8_m2_lamO4_lamS2_t0075,0.0075,24,8,0.125,-0.029829192941705586,0.0055,0.0074,0.02338575594788789,True,817,False,False,False,False,ood_val_feasible_then_support_margin_then_support_detection_then_lower_ood_tail_then_simplicity,lower_validation_rank
LOW_GUARD_DevNetScore,original100,locked_harder_holdout,holdout_bin_8,43,main_42_46,devscore_h16_m2_lamO4_lamS4_t0050,0.005,24,8,0.25,-0.022229078793184705,0.004,0.0048,0.048102229826533185,True,1633,False,False,False,False,ood_val_feasible_then_support_margin_then_support_detection_then_lower_ood_tail_then_simplicity,lower_validation_rank
LOW_GUARD_DevNetScore,source_rich_top64,locked_harder_holdout,holdout_bin_8,44,main_42_46,devscore_h8_m1_lamO2_lamS2_t0100,0.01,24,8,0.5,-0.00040240344069630146,0.001,0.0098,0.01059569495608761,True,529,False,False,False,False,ood_val_feasible_then_support_margin_then_support_detection_then_lower_ood_tail_then_simplicity,lower_validation_rank
LOW_GUARD_DevNetScore,source_rich_top64,locked_harder_holdout,holdout_bin_8,44,main_42_46,devscore_h16_m1_lamO2_lamS4_t0100,0.01,24,8,0.5,0.006072704464542333,0.004,0.01,0.032613893201542066,True,1057,False,False,False,True,ood_val_feasible_then_support_margin_then_support_detection_then_lower_ood_tail_then_simplicity,selected
LOW_GUARD_DevNetScore,source_rich_top64,locked_harder_holdout,holdout_bin_8,44,main_42_46,devscore_h8_m2_lamO4_lamS2_t0075,0.0075,24,8,0.5,5.697051050990859e-05,0.0,0.0074,0.01420462076944663,True,529,False,False,False,False,ood_val_feasible_then_support_margin_then_support_detection_then_lower_ood_tail_then_simplicity,lower_validation_rank
LOW_GUARD_DevNetScore,source_rich_top64,locked_harder_holdout,holdout_bin_8,44,main_42_46,devscore_h16_m2_lamO4_lamS4_t0050,0.005,24,8,0.375,-0.019301602393337752,0.0,0.005,0.04508479735480888,True,1057,False,False,False,False,ood_val_feasible_then_support_margin_then_support_detection_then_lower_ood_tail_then_simplicity,lower_validation_rank
LOW_GUARD_DevNetScore,original100,locked_harder_holdout,holdout_bin_8,44,main_42_46,devscore_h8_m1_lamO2_lamS2_t0100,0.01,24,8,0.5,-0.001675633985383558,0.004,0.01,0.0122376383504502,True,817,False,False,False,True,ood_val_feasible_then_support_margin_then_support_detection_then_lower_ood_tail_then_simplicity,selected
LOW_GUARD_DevNetScore,original100,locked_harder_holdout,holdout_bin_8,44,main_42_46,devscore_h16_m1_lamO2_lamS4_t0100,0.01,24,8,0.25,-0.040435524851303695,0.01,0.0014,0.05278840183043562,True,1633,False,False,False,False,ood_val_feasible_then_support_margin_then_support_detection_then_lower_ood_tail_then_simplicity,lower_validation_rank
LOW_GUARD_DevNetScore,original100,locked_harder_holdout,holdout_bin_8,44,main_42_46,devscore_h8_m2_lamO4_lamS2_t0075,0.0075,24,8,0.5,-0.0033265079645987093,0.001,0.0074,0.017591387294783555,True,817,False,False,False,False,ood_val_feasible_then_support_margin_then_support_detection_then_lower_ood_tail_then_simplicity,lower_validation_rank
LOW_GUARD_DevNetScore,original100,locked_harder_holdout,holdout_bin_8,44,main_42_46,devscore_h16_m2_lamO4_lamS4_t0050,0.005,24,8,0.25,-0.06780471335485494,0.005,0.0006,0.06163981352515333,True,1633,False,False,False,False,ood_val_feasible_then_support_margin_then_support_detection_then_lower_ood_tail_then_simplicity,lower_validation_rank
