region_id,train_rows,val_rows,radius_quantile,radius,val_distance_mean,val_distance_max,radius_source,uses_final_ood,uses_attack_eval,uses_dev_heavy_query,seed,active_label_budget
ood_benign,1500,1500,0.95,2923.783935546875,732.1731567382812,49496.4375,dev_train_val_only,False,False,False,45,128
attack_medium,96,32,0.75,6.064065933227539,9.220867156982422,75.3884048461914,dev_train_val_only,False,False,False,46,64
attack_medium,96,32,0.9,8.002765655517578,9.220867156982422,75.3884048461914,dev_train_val_only,False,False,False,46,64
attack_medium,96,32,0.95,37.582725524902344,9.220867156982422,75.3884048461914,dev_train_val_only,False,False,False,46,64
attack_heavy,48,16,0.75,6.0291266441345215,4.452784061431885,22.411983489990234,dev_train_val_only,False,False,False,46,64
attack_heavy,48,16,0.9,8.325897216796875,4.452784061431885,22.411983489990234,dev_train_val_only,False,False,False,46,64
attack_heavy,48,16,0.95,12.281786918640137,4.452784061431885,22.411983489990234,dev_train_val_only,False,False,False,46,64
id_benign,2400,600,0.75,1.1595842838287354,0.6724974513053894,3.6277010440826416,dev_train_val_only,False,False,False,46,64
id_benign,2400,600,0.9,1.807188868522644,0.6724974513053894,3.6277010440826416,dev_train_val_only,False,False,False,46,64
id_benign,2400,600,0.95,2.1533219814300537,0.6724974513053894,3.6277010440826416,dev_train_val_only,False,False,False,46,64
ood_benign,1500,1500,0.75,36.56789016723633,732.1731567382812,49496.4375,dev_train_val_only,False,False,False,46,64
ood_benign,1500,1500,0.9,150.1205291748047,732.1731567382812,49496.4375,dev_train_val_only,False,False,False,46,64
ood_benign,1500,1500,0.95,2923.783935546875,732.1731567382812,49496.4375,dev_train_val_only,False,False,False,46,64
attack_medium,96,32,0.75,6.064065933227539,9.220867156982422,75.3884048461914,dev_train_val_only,False,False,False,46,128
attack_medium,96,32,0.9,8.002765655517578,9.220867156982422,75.3884048461914,dev_train_val_only,False,False,False,46,128
attack_medium,96,32,0.95,37.582725524902344,9.220867156982422,75.3884048461914,dev_train_val_only,False,False,False,46,128
attack_heavy,96,32,0.75,2.6096930503845215,7.390902519226074,168.91351318359375,dev_train_val_only,False,False,False,46,128
attack_heavy,96,32,0.9,4.787835597991943,7.390902519226074,168.91351318359375,dev_train_val_only,False,False,False,46,128
attack_heavy,96,32,0.95,7.063880443572998,7.390902519226074,168.91351318359375,dev_train_val_only,False,False,False,46,128
id_benign,2400,600,0.75,1.1595842838287354,0.6724974513053894,3.6277010440826416,dev_train_val_only,False,False,False,46,128
id_benign,2400,600,0.9,1.807188868522644,0.6724974513053894,3.6277010440826416,dev_train_val_only,False,False,False,46,128
id_benign,2400,600,0.95,2.1533219814300537,0.6724974513053894,3.6277010440826416,dev_train_val_only,False,False,False,46,128
ood_benign,1500,1500,0.75,36.56789016723633,732.1731567382812,49496.4375,dev_train_val_only,False,False,False,46,128
ood_benign,1500,1500,0.9,150.1205291748047,732.1731567382812,49496.4375,dev_train_val_only,False,False,False,46,128
ood_benign,1500,1500,0.95,2923.783935546875,732.1731567382812,49496.4375,dev_train_val_only,False,False,False,46,128
