evaluation_role,dataset,holdout,method,seed,seed_group,selected_config_id,threshold,ood_target,uses_id_calib,uses_ood_val,uses_final_ood_eval,uses_attack_eval,ood_val_alarm_at_selection,id_calib_alarm_at_selection
consistency,harder_holdout,holdout_bin_2,M9_DeepSAD_like_center_top64,44,main_42_46,center_lambda1,1258.1756567687935,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,holdout_bin_2,M0_V1_original100_fixed_guard_LR,45,main_42_46,fixed_lr,-3.126371385544741,0.01,True,True,False,False,0.0,0.0098
consistency,harder_holdout,holdout_bin_2,M1_V2_top32_fixed_guard_LR,45,main_42_46,fixed_lr,-1.9876145615455427,0.01,True,True,False,False,0.006,0.01
consistency,harder_holdout,holdout_bin_2,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,45,main_42_46,fixed_lr,-3.4616880163438504,0.01,True,True,False,False,0.0075,0.01
consistency,harder_holdout,holdout_bin_2,M3_top64_no_guard_LR,45,main_42_46,fixed_lr,18.413058797626466,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,holdout_bin_2,M4_top64_random32_fixed_guard_LR,45,main_42_46,fixed_lr,1.4147539532627247,0.01,True,True,False,False,0.0,0.0098
consistency,harder_holdout,holdout_bin_2,M5_Isolation_Forest_top64,45,main_42_46,iforest_n100_auto,0.6321662026253168,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,holdout_bin_2,M6_OC_SVM_top64,45,main_42_46,sgd_ocsvm_nu001,-36.71216072967987,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,holdout_bin_2,M7_HistGB_shallow_top64,45,main_42_46,histgb_depth3_iter50_lr005,0.0009823921927479813,0.01,True,True,False,False,0.007,0.0068
consistency,harder_holdout,holdout_bin_2,M8_DevNet_like_MLP_top64,45,main_42_46,mlp_h16_alpha001,0.009231332344934376,0.01,True,True,False,False,0.002,0.0098
consistency,harder_holdout,holdout_bin_2,M9_DeepSAD_like_center_top64,45,main_42_46,center_lambda1,1258.1756567687935,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,holdout_bin_2,M0_V1_original100_fixed_guard_LR,46,main_42_46,fixed_lr,-3.126371385544741,0.01,True,True,False,False,0.0,0.0098
consistency,harder_holdout,holdout_bin_2,M1_V2_top32_fixed_guard_LR,46,main_42_46,fixed_lr,-1.9876145615455427,0.01,True,True,False,False,0.006,0.01
consistency,harder_holdout,holdout_bin_2,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,46,main_42_46,fixed_lr,-3.4616880163438504,0.01,True,True,False,False,0.0075,0.01
consistency,harder_holdout,holdout_bin_2,M3_top64_no_guard_LR,46,main_42_46,fixed_lr,18.413058797626466,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,holdout_bin_2,M4_top64_random32_fixed_guard_LR,46,main_42_46,fixed_lr,-4.475393154362022,0.01,True,True,False,False,0.007,0.0098
consistency,harder_holdout,holdout_bin_2,M5_Isolation_Forest_top64,46,main_42_46,iforest_n100_auto,0.6516910293758564,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,holdout_bin_2,M6_OC_SVM_top64,46,main_42_46,sgd_ocsvm_nu001,-28.29154721490267,0.01,True,True,False,False,0.01,0.0014
consistency,harder_holdout,holdout_bin_2,M7_HistGB_shallow_top64,46,main_42_46,histgb_depth2_iter50_lr005,0.0013630917031246476,0.01,True,True,False,False,0.007,0.002
consistency,harder_holdout,holdout_bin_2,M8_DevNet_like_MLP_top64,46,main_42_46,mlp_h16_alpha001,0.005200852782000061,0.01,True,True,False,False,0.002,0.0098
consistency,harder_holdout,holdout_bin_2,M9_DeepSAD_like_center_top64,46,main_42_46,center_lambda1,1258.1756567687935,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,holdout_bin_2,M0_V1_original100_fixed_guard_LR,47,heldout_47_51,fixed_lr,-3.126371385544741,0.01,True,True,False,False,0.0,0.0098
consistency,harder_holdout,holdout_bin_2,M1_V2_top32_fixed_guard_LR,47,heldout_47_51,fixed_lr,-1.9876145615455427,0.01,True,True,False,False,0.006,0.01
consistency,harder_holdout,holdout_bin_2,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,47,heldout_47_51,fixed_lr,-3.4616880163438504,0.01,True,True,False,False,0.0075,0.01
consistency,harder_holdout,holdout_bin_2,M3_top64_no_guard_LR,47,heldout_47_51,fixed_lr,18.413058797626466,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,holdout_bin_2,M4_top64_random32_fixed_guard_LR,47,heldout_47_51,fixed_lr,-3.5140608023726654,0.01,True,True,False,False,0.0065,0.01
consistency,harder_holdout,holdout_bin_2,M5_Isolation_Forest_top64,47,heldout_47_51,iforest_n100_auto,0.6293449298979976,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,holdout_bin_2,M6_OC_SVM_top64,47,heldout_47_51,sgd_ocsvm_nu001,-31.363820817982425,0.01,True,True,False,False,0.0,0.0098
consistency,harder_holdout,holdout_bin_2,M7_HistGB_shallow_top64,47,heldout_47_51,histgb_depth2_iter50_lr005,0.001528159773660504,0.01,True,True,False,False,0.008,0.0054
consistency,harder_holdout,holdout_bin_2,M8_DevNet_like_MLP_top64,47,heldout_47_51,mlp_h16_alpha001,0.008305995321134053,0.01,True,True,False,False,0.0025,0.01
consistency,harder_holdout,holdout_bin_2,M9_DeepSAD_like_center_top64,47,heldout_47_51,center_lambda0,392.07909576415904,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,holdout_bin_2,M0_V1_original100_fixed_guard_LR,48,heldout_47_51,fixed_lr,-3.126371385544741,0.01,True,True,False,False,0.0,0.0098
consistency,harder_holdout,holdout_bin_2,M1_V2_top32_fixed_guard_LR,48,heldout_47_51,fixed_lr,-1.9876145615455427,0.01,True,True,False,False,0.006,0.01
consistency,harder_holdout,holdout_bin_2,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,48,heldout_47_51,fixed_lr,-3.4616880163438504,0.01,True,True,False,False,0.0075,0.01
consistency,harder_holdout,holdout_bin_2,M3_top64_no_guard_LR,48,heldout_47_51,fixed_lr,18.413058797626466,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,holdout_bin_2,M4_top64_random32_fixed_guard_LR,48,heldout_47_51,fixed_lr,-4.517555376202954,0.01,True,True,False,False,0.0065,0.01
consistency,harder_holdout,holdout_bin_2,M5_Isolation_Forest_top64,48,heldout_47_51,iforest_n100_auto,0.6308703579388583,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,holdout_bin_2,M6_OC_SVM_top64,48,heldout_47_51,sgd_ocsvm_nu001,-39.156180130437754,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,holdout_bin_2,M7_HistGB_shallow_top64,48,heldout_47_51,histgb_depth3_iter50_lr005,0.0011038510054401695,0.01,True,True,False,False,0.002,0.008
consistency,harder_holdout,holdout_bin_2,M8_DevNet_like_MLP_top64,48,heldout_47_51,mlp_h16_alpha001,0.005639381077140491,0.01,True,True,False,False,0.0035,0.0098
consistency,harder_holdout,holdout_bin_2,M9_DeepSAD_like_center_top64,48,heldout_47_51,center_lambda1,1258.1756567687935,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,holdout_bin_2,M0_V1_original100_fixed_guard_LR,49,heldout_47_51,fixed_lr,-3.126371385544741,0.01,True,True,False,False,0.0,0.0098
consistency,harder_holdout,holdout_bin_2,M1_V2_top32_fixed_guard_LR,49,heldout_47_51,fixed_lr,-1.9876145615455427,0.01,True,True,False,False,0.006,0.01
consistency,harder_holdout,holdout_bin_2,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,49,heldout_47_51,fixed_lr,-3.4616880163438504,0.01,True,True,False,False,0.0075,0.01
consistency,harder_holdout,holdout_bin_2,M3_top64_no_guard_LR,49,heldout_47_51,fixed_lr,18.413058797626466,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,holdout_bin_2,M4_top64_random32_fixed_guard_LR,49,heldout_47_51,fixed_lr,-4.8265538234375125,0.01,True,True,False,False,0.001,0.0098
consistency,harder_holdout,holdout_bin_2,M5_Isolation_Forest_top64,49,heldout_47_51,iforest_n100_auto,0.6454501190826082,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,holdout_bin_2,M6_OC_SVM_top64,49,heldout_47_51,sgd_ocsvm_nu001,-36.13735985747221,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,holdout_bin_2,M7_HistGB_shallow_top64,49,heldout_47_51,histgb_depth2_iter50_lr005,0.001275320090468987,0.01,True,True,False,False,0.0045,0.0046
consistency,harder_holdout,holdout_bin_2,M8_DevNet_like_MLP_top64,49,heldout_47_51,mlp_h16_alpha001,0.016074818560388105,0.01,True,True,False,False,0.001,0.0098
consistency,harder_holdout,holdout_bin_2,M9_DeepSAD_like_center_top64,49,heldout_47_51,center_lambda2,2088.3747802734374,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,holdout_bin_2,M0_V1_original100_fixed_guard_LR,50,heldout_47_51,fixed_lr,-3.126371385544741,0.01,True,True,False,False,0.0,0.0098
consistency,harder_holdout,holdout_bin_2,M1_V2_top32_fixed_guard_LR,50,heldout_47_51,fixed_lr,-1.9876145615455427,0.01,True,True,False,False,0.006,0.01
consistency,harder_holdout,holdout_bin_2,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,50,heldout_47_51,fixed_lr,-3.4616880163438504,0.01,True,True,False,False,0.0075,0.01
consistency,harder_holdout,holdout_bin_2,M3_top64_no_guard_LR,50,heldout_47_51,fixed_lr,18.413058797626466,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,holdout_bin_2,M4_top64_random32_fixed_guard_LR,50,heldout_47_51,fixed_lr,-4.373936792949138,0.01,True,True,False,False,0.006,0.01
consistency,harder_holdout,holdout_bin_2,M5_Isolation_Forest_top64,50,heldout_47_51,iforest_n100_auto,0.6262309907334745,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,holdout_bin_2,M6_OC_SVM_top64,50,heldout_47_51,sgd_ocsvm_nu001,-31.76364515998648,0.01,True,True,False,False,0.0095,0.0018
consistency,harder_holdout,holdout_bin_2,M7_HistGB_shallow_top64,50,heldout_47_51,histgb_depth2_iter50_lr005,0.001194523491692674,0.01,True,True,False,False,0.0075,0.0046
consistency,harder_holdout,holdout_bin_2,M8_DevNet_like_MLP_top64,50,heldout_47_51,mlp_h16_alpha001,0.006811621179687788,0.01,True,True,False,False,0.0025,0.01
consistency,harder_holdout,holdout_bin_2,M9_DeepSAD_like_center_top64,50,heldout_47_51,center_lambda0,392.07909576415904,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,holdout_bin_2,M0_V1_original100_fixed_guard_LR,51,heldout_47_51,fixed_lr,-3.126371385544741,0.01,True,True,False,False,0.0,0.0098
consistency,harder_holdout,holdout_bin_2,M1_V2_top32_fixed_guard_LR,51,heldout_47_51,fixed_lr,-1.9876145615455427,0.01,True,True,False,False,0.006,0.01
consistency,harder_holdout,holdout_bin_2,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,51,heldout_47_51,fixed_lr,-3.4616880163438504,0.01,True,True,False,False,0.0075,0.01
consistency,harder_holdout,holdout_bin_2,M3_top64_no_guard_LR,51,heldout_47_51,fixed_lr,18.413058797626466,0.01,True,True,False,False,0.01,0.0
consistency,harder_holdout,holdout_bin_2,M4_top64_random32_fixed_guard_LR,51,heldout_47_51,fixed_lr,-4.6602831005447545,0.01,True,True,False,False,0.0055,0.0098
consistency,harder_holdout,holdout_bin_2,M5_Isolation_Forest_top64,51,heldout_47_51,iforest_n100_auto,0.6313689924929411,0.01,True,True,False,False,0.0095,0.0
consistency,harder_holdout,holdout_bin_2,M6_OC_SVM_top64,51,heldout_47_51,sgd_ocsvm_nu001,-27.437293758705845,0.01,True,True,False,False,0.0045,0.0098
consistency,harder_holdout,holdout_bin_2,M7_HistGB_shallow_top64,51,heldout_47_51,histgb_depth3_iter50_lr005,0.0007571301397883145,0.01,True,True,False,False,0.0045,0.0088
consistency,harder_holdout,holdout_bin_2,M8_DevNet_like_MLP_top64,51,heldout_47_51,mlp_h16_alpha001,0.0045133730501403626,0.01,True,True,False,False,0.0015,0.01
consistency,harder_holdout,holdout_bin_2,M9_DeepSAD_like_center_top64,51,heldout_47_51,center_lambda1,1258.1756567687935,0.01,True,True,False,False,0.01,0.0
