evaluation_role,dataset,holdout,split_protocol,method,baseline_category,run_priority,fairness_layer,feature_input,model_kind,selected_config_id,uses_attack_supports,support_method,support_count,feature_selection_support_count,seed,seed_group,ood_target,ood_target_label,roc_auc,pr_auc,pauc_fpr_1pct,tpr_at_fpr_1pct,attack_high_detection,final_ood_high_alarm,feasible_final_1pct,threshold,attack_eval_size,final_ood_eval_size,feature_dim,train_time,inference_time,parameter_count,provenance_clean,hyperparameter_uses_final_eval,threshold_uses_final_eval
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M3_top64_no_guard_LR,component_ablation,required,representation_ablation,selected_source_rich_top64,no_guard_lr,fixed_lr,True,kcenter,32,32,42,main_42_46,0.01,1.0pct,0.8137448356807512,0.11591321703244453,0.49748743718592964,0.0,0.0,0.0083,True,41.3226637976937,426,10000,64,0.11247409996576607,0.010608099983073771,65,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M4_top64_random32_fixed_guard_LR,component_ablation,required,support_ablation,selected_source_rich_top64,guarded_lr,fixed_lr,True,random,32,32,42,main_42_46,0.01,1.0pct,0.928488497652582,0.8597033313167463,0.9017387406516149,0.8262910798122066,0.8215962441314554,0.0068,True,-3.1479960923294175,426,10000,64,0.33724399999482557,0.011233599972911179,65,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M5_Isolation_Forest_top64,unsupervised_anomaly,required,method_level,selected_source_rich_top64_frozen_main_protocol,isolation_forest,iforest_n100_auto,False,none_for_model,0,32,42,main_42_46,0.01,1.0pct,0.9172248826291081,0.1981376532293829,0.4978531153419681,0.002347417840375587,0.002347417840375587,0.0135,False,0.6144431259153561,426,10000,64,0.18416040000738576,0.09343439998337999,100,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M6_OC_SVM_top64,unsupervised_anomaly,required,method_level,selected_source_rich_top64_frozen_main_protocol,ocsvm_sgd,sgd_ocsvm_nu001,False,none_for_model,0,32,42,main_42_46,0.01,1.0pct,0.23622934272300466,0.026298974495526102,0.4975582136032274,0.002347417840375587,0.004694835680751174,0.0121,False,-32.407992228108924,426,10000,64,0.02446010004496202,0.0071625999989919364,65,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M7_HistGB_shallow_top64,nonlinear_tabular,required,adapter_level,selected_source_rich_top64,histgb,histgb_depth3_iter50_lr005,True,kcenter,32,32,42,main_42_46,0.01,1.0pct,0.9633394366197183,0.8170819405779463,0.8426522282775379,0.7464788732394366,0.7300469483568075,0.0031,True,0.00043596813970272813,426,10000,64,0.20281659997999668,0.019990800006780773,50,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M8_DevNet_like_MLP_top64,fewshot_anomaly,required,adapter_level,selected_source_rich_top64,devnet_like_mlp,mlp_h16_alpha001,True,kcenter,32,32,42,main_42_46,0.01,1.0pct,0.9897110328638498,0.9546266464601215,0.9416094557293511,0.9272300469483568,0.9178403755868545,0.0069,True,0.004441898781340597,426,10000,64,1.1322342000203207,0.009423699986655265,1057,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M9_DeepSAD_like_center_top64,semisupervised_anomaly,required,adapter_level,selected_source_rich_top64,deepsad_like_center,center_lambda1,True,kcenter,32,32,42,main_42_46,0.01,1.0pct,0.7175500000000001,0.06898420857682824,0.5027956684832614,0.01643192488262911,0.01643192488262911,0.0126,False,568.4514444732658,426,10000,64,0.018717500031925738,0.011118499969597906,128,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M0_V1_original100_fixed_guard_LR,existing_detector_baseline,required,representation_reference,original100,guarded_lr,fixed_lr,True,kcenter,32,0,43,main_42_46,0.01,1.0pct,0.9788201877934272,0.8354472517504576,0.8670700922452639,0.8661971830985915,0.8356807511737089,0.0053,True,-3.022682424935188,426,10000,100,0.916963100025896,0.01574349997099489,101,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M1_V2_top32_fixed_guard_LR,existing_detector_baseline,required,representation_reference,selected_source_rich_top32,guarded_lr,fixed_lr,True,kcenter,32,32,43,main_42_46,0.01,1.0pct,0.8826537558685446,0.8139233013981257,0.8931512020194872,0.7934272300469484,0.7934272300469484,0.0155,False,-3.0569668455981613,426,10000,32,0.1571201999904588,0.006360900006256998,33,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,main_method,required,main_method,selected_source_rich_top64,guarded_lr,fixed_lr,True,kcenter,32,32,43,main_42_46,0.01,1.0pct,0.964706103286385,0.910811477970229,0.9369853964658975,0.8896713615023474,0.8826291079812206,0.0042,True,-4.423520833673828,426,10000,64,0.3558404999785125,0.010504800011403859,65,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M3_top64_no_guard_LR,component_ablation,required,representation_ablation,selected_source_rich_top64,no_guard_lr,fixed_lr,True,kcenter,32,32,43,main_42_46,0.01,1.0pct,0.8137448356807512,0.11591321703244453,0.49748743718592964,0.0,0.0,0.0083,True,41.3226637976937,426,10000,64,0.12932189996354282,0.01121300004888326,65,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M4_top64_random32_fixed_guard_LR,component_ablation,required,support_ablation,selected_source_rich_top64,guarded_lr,fixed_lr,True,random,32,32,43,main_42_46,0.01,1.0pct,0.9972760563380281,0.9863964043129593,0.9838865689952108,0.9788732394366197,0.960093896713615,0.0012,True,-3.1778216872340095,426,10000,64,0.3956054000300355,0.011623000027611852,65,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M5_Isolation_Forest_top64,unsupervised_anomaly,required,method_level,selected_source_rich_top64_frozen_main_protocol,isolation_forest,iforest_n100_auto,False,none_for_model,0,32,43,main_42_46,0.01,1.0pct,0.9086415492957747,0.17450370812845728,0.49748743718592964,0.0,0.0,0.0119,False,0.6211680261639656,426,10000,64,0.16806609998457134,0.08942819997901097,100,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M6_OC_SVM_top64,unsupervised_anomaly,required,method_level,selected_source_rich_top64_frozen_main_protocol,ocsvm_sgd,sgd_ocsvm_nu001,False,none_for_model,0,32,43,main_42_46,0.01,1.0pct,0.24423098591549297,0.02558167952364436,0.49748743718592964,0.0,0.0,0.0148,False,-29.62783108612534,426,10000,64,0.02572219999274239,0.0071921999915502965,65,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M7_HistGB_shallow_top64,nonlinear_tabular,required,adapter_level,selected_source_rich_top64,histgb,histgb_depth2_iter50_lr005,True,kcenter,32,32,43,main_42_46,0.01,1.0pct,0.9464488262910798,0.5279255405750233,0.5623422275697738,0.5258215962441315,0.03990610328638498,0.0043,True,0.0004844223562486052,426,10000,64,0.17500890005612746,0.019912099989596754,50,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M8_DevNet_like_MLP_top64,fewshot_anomaly,required,adapter_level,selected_source_rich_top64,devnet_like_mlp,mlp_h16_alpha001,True,kcenter,32,32,43,main_42_46,0.01,1.0pct,0.9785145539906104,0.9358397366029166,0.944641045603605,0.9225352112676056,0.92018779342723,0.0083,True,0.002713511173205906,426,10000,64,1.090922400006093,0.009810600022319704,1057,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M9_DeepSAD_like_center_top64,semisupervised_anomaly,required,adapter_level,selected_source_rich_top64,deepsad_like_center,center_lambda1,True,kcenter,32,32,43,main_42_46,0.01,1.0pct,0.7175500000000001,0.06898420857682824,0.5027956684832614,0.01643192488262911,0.01643192488262911,0.0126,False,568.4514444732658,426,10000,64,0.022946300043258816,0.010094799974467605,128,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M0_V1_original100_fixed_guard_LR,existing_detector_baseline,required,representation_reference,original100,guarded_lr,fixed_lr,True,kcenter,32,0,44,main_42_46,0.01,1.0pct,0.9788201877934272,0.8354472517504576,0.8670700922452639,0.8661971830985915,0.8356807511737089,0.0053,True,-3.022682424935188,426,10000,100,0.9633351999800652,0.015485199983231723,101,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M1_V2_top32_fixed_guard_LR,existing_detector_baseline,required,representation_reference,selected_source_rich_top32,guarded_lr,fixed_lr,True,kcenter,32,32,44,main_42_46,0.01,1.0pct,0.8826537558685446,0.8139233013981257,0.8931512020194872,0.7934272300469484,0.7934272300469484,0.0155,False,-3.0569668455981613,426,10000,32,0.13225120003335178,0.005789700022432953,33,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,main_method,required,main_method,selected_source_rich_top64,guarded_lr,fixed_lr,True,kcenter,32,32,44,main_42_46,0.01,1.0pct,0.964706103286385,0.910811477970229,0.9369853964658975,0.8896713615023474,0.8826291079812206,0.0042,True,-4.423520833673828,426,10000,64,0.3934993000002578,0.00975050003034994,65,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M3_top64_no_guard_LR,component_ablation,required,representation_ablation,selected_source_rich_top64,no_guard_lr,fixed_lr,True,kcenter,32,32,44,main_42_46,0.01,1.0pct,0.8137448356807512,0.11591321703244453,0.49748743718592964,0.0,0.0,0.0083,True,41.3226637976937,426,10000,64,0.1416925999801606,0.011342499987222254,65,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M4_top64_random32_fixed_guard_LR,component_ablation,required,support_ablation,selected_source_rich_top64,guarded_lr,fixed_lr,True,random,32,32,44,main_42_46,0.01,1.0pct,0.9307220657276996,0.847094674568712,0.9016325760256683,0.812206572769953,0.8028169014084507,0.0009,True,-0.11217126428921653,426,10000,64,0.3467269000248052,0.011660299962386489,65,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M5_Isolation_Forest_top64,unsupervised_anomaly,required,method_level,selected_source_rich_top64_frozen_main_protocol,isolation_forest,iforest_n100_auto,False,none_for_model,0,32,44,main_42_46,0.01,1.0pct,0.9194953051643191,0.19478540493201127,0.49748743718592964,0.0,0.0,0.012,False,0.6259590302749446,426,10000,64,0.1553252000012435,0.08821680000983179,100,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M6_OC_SVM_top64,unsupervised_anomaly,required,method_level,selected_source_rich_top64_frozen_main_protocol,ocsvm_sgd,sgd_ocsvm_nu001,False,none_for_model,0,32,44,main_42_46,0.01,1.0pct,0.5218129107981221,0.04499847830641176,0.5008375209380235,0.009389671361502348,0.004694835680751174,0.0006,True,-42.44778480671833,426,10000,64,0.026614400034304708,0.007841599988751113,65,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M7_HistGB_shallow_top64,nonlinear_tabular,required,adapter_level,selected_source_rich_top64,histgb,histgb_depth3_iter50_lr005,True,kcenter,32,32,44,main_42_46,0.01,1.0pct,0.956942957746479,0.8571585972446397,0.9062920234977705,0.8309859154929577,0.823943661971831,0.0005,True,0.00039399422099837384,426,10000,64,0.18538169999374077,0.021935699973255396,50,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M8_DevNet_like_MLP_top64,fewshot_anomaly,required,adapter_level,selected_source_rich_top64,devnet_like_mlp,mlp_h16_alpha001,True,kcenter,32,32,44,main_42_46,0.01,1.0pct,0.9762596244131453,0.9276637440196002,0.9239153514049119,0.8967136150234741,0.863849765258216,0.0062,True,0.0038271631710813433,426,10000,64,1.0357967999880202,0.009135300002526492,1057,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M9_DeepSAD_like_center_top64,semisupervised_anomaly,required,adapter_level,selected_source_rich_top64,deepsad_like_center,center_lambda1,True,kcenter,32,32,44,main_42_46,0.01,1.0pct,0.7175500000000001,0.06898420857682824,0.5027956684832614,0.01643192488262911,0.01643192488262911,0.0126,False,568.4514444732658,426,10000,64,0.01698660000693053,0.008967100002337247,128,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M0_V1_original100_fixed_guard_LR,existing_detector_baseline,required,representation_reference,original100,guarded_lr,fixed_lr,True,kcenter,32,0,45,main_42_46,0.01,1.0pct,0.9788201877934272,0.8354472517504576,0.8670700922452639,0.8661971830985915,0.8356807511737089,0.0053,True,-3.022682424935188,426,10000,100,0.8582113000447862,0.014121900021564215,101,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M1_V2_top32_fixed_guard_LR,existing_detector_baseline,required,representation_reference,selected_source_rich_top32,guarded_lr,fixed_lr,True,kcenter,32,32,45,main_42_46,0.01,1.0pct,0.8826537558685446,0.8139233013981257,0.8931512020194872,0.7934272300469484,0.7934272300469484,0.0155,False,-3.0569668455981613,426,10000,32,0.12528649996966124,0.0061654000310227275,33,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,main_method,required,main_method,selected_source_rich_top64,guarded_lr,fixed_lr,True,kcenter,32,32,45,main_42_46,0.01,1.0pct,0.964706103286385,0.910811477970229,0.9369853964658975,0.8896713615023474,0.8826291079812206,0.0042,True,-4.423520833673828,426,10000,64,0.31216190004488453,0.012115799996536225,65,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M3_top64_no_guard_LR,component_ablation,required,representation_ablation,selected_source_rich_top64,no_guard_lr,fixed_lr,True,kcenter,32,32,45,main_42_46,0.01,1.0pct,0.8137448356807512,0.11591321703244453,0.49748743718592964,0.0,0.0,0.0083,True,41.3226637976937,426,10000,64,0.1124917000415735,0.009395700006280094,65,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M4_top64_random32_fixed_guard_LR,component_ablation,required,support_ablation,selected_source_rich_top64,guarded_lr,fixed_lr,True,random,32,32,45,main_42_46,0.01,1.0pct,0.9964776995305162,0.9744045948707954,0.9717248212895464,0.9530516431924883,0.9483568075117371,0.0068,True,-3.5960708698078823,426,10000,64,0.32933259999845177,0.009523999993689358,65,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M5_Isolation_Forest_top64,unsupervised_anomaly,required,method_level,selected_source_rich_top64_frozen_main_protocol,isolation_forest,iforest_n100_auto,False,none_for_model,0,32,45,main_42_46,0.01,1.0pct,0.9305392018779343,0.22636232456963812,0.49748743718592964,0.0,0.0,0.0154,False,0.6158967315035558,426,10000,64,0.1648138000164181,0.08565419999649748,100,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M6_OC_SVM_top64,unsupervised_anomaly,required,method_level,selected_source_rich_top64_frozen_main_protocol,ocsvm_sgd,sgd_ocsvm_nu001,False,none_for_model,0,32,45,main_42_46,0.01,1.0pct,0.11356760563380282,0.022110726958719278,0.49748743718592964,0.0,0.0,0.0109,False,-33.56343862691139,426,10000,64,0.02394109999295324,0.0064344999846071005,65,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M7_HistGB_shallow_top64,nonlinear_tabular,required,adapter_level,selected_source_rich_top64,histgb,histgb_depth3_iter50_lr005,True,kcenter,32,32,45,main_42_46,0.01,1.0pct,0.9485007042253522,0.8491778613737705,0.9013612664260269,0.823943661971831,0.823943661971831,0.0057,True,0.0003649562156760259,426,10000,64,0.18421390000730753,0.017680699995253235,50,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M8_DevNet_like_MLP_top64,fewshot_anomaly,required,adapter_level,selected_source_rich_top64,devnet_like_mlp,mlp_h16_alpha001,True,kcenter,32,32,45,main_42_46,0.01,1.0pct,0.9779190140845071,0.9415239715318083,0.9486988935286762,0.9272300469483568,0.9272300469483568,0.0092,True,0.003137777292344253,426,10000,64,1.0471383000258356,0.00822730001527816,1057,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M9_DeepSAD_like_center_top64,semisupervised_anomaly,required,adapter_level,selected_source_rich_top64,deepsad_like_center,center_lambda2,True,kcenter,32,32,45,main_42_46,0.01,1.0pct,0.7092720657276994,0.06827850234870264,0.5035506169344375,0.01643192488262911,0.018779342723004695,0.0134,False,861.4247789764376,426,10000,64,0.016355699975974858,0.008844500000122935,128,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M0_V1_original100_fixed_guard_LR,existing_detector_baseline,required,representation_reference,original100,guarded_lr,fixed_lr,True,kcenter,32,0,46,main_42_46,0.01,1.0pct,0.9788201877934272,0.8354472517504576,0.8670700922452639,0.8661971830985915,0.8356807511737089,0.0053,True,-3.022682424935188,426,10000,100,0.8763929999549873,0.015382900019176304,101,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M1_V2_top32_fixed_guard_LR,existing_detector_baseline,required,representation_reference,selected_source_rich_top32,guarded_lr,fixed_lr,True,kcenter,32,32,46,main_42_46,0.01,1.0pct,0.8826537558685446,0.8139233013981257,0.8931512020194872,0.7934272300469484,0.7934272300469484,0.0155,False,-3.0569668455981613,426,10000,32,0.12480579997645691,0.0056167999864555895,33,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,main_method,required,main_method,selected_source_rich_top64,guarded_lr,fixed_lr,True,kcenter,32,32,46,main_42_46,0.01,1.0pct,0.964706103286385,0.910811477970229,0.9369853964658975,0.8896713615023474,0.8826291079812206,0.0042,True,-4.423520833673828,426,10000,64,0.34917739999946207,0.01089859998319298,65,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M3_top64_no_guard_LR,component_ablation,required,representation_ablation,selected_source_rich_top64,no_guard_lr,fixed_lr,True,kcenter,32,32,46,main_42_46,0.01,1.0pct,0.8137448356807512,0.11591321703244453,0.49748743718592964,0.0,0.0,0.0083,True,41.3226637976937,426,10000,64,0.1090719000203535,0.009749900025781244,65,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M4_top64_random32_fixed_guard_LR,component_ablation,required,support_ablation,selected_source_rich_top64,guarded_lr,fixed_lr,True,random,32,32,46,main_42_46,0.01,1.0pct,0.9771713615023474,0.9366338477398419,0.9479085568688512,0.9131455399061033,0.9014084507042254,0.0048,True,-3.5580525376346652,426,10000,64,0.34820519998902455,0.010303799994289875,65,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M5_Isolation_Forest_top64,unsupervised_anomaly,required,method_level,selected_source_rich_top64_frozen_main_protocol,isolation_forest,iforest_n100_auto,False,none_for_model,0,32,46,main_42_46,0.01,1.0pct,0.9084903755868545,0.17448057874457204,0.49748743718592964,0.0,0.0,0.0123,False,0.624771479367655,426,10000,64,0.1614883000147529,0.08696250000502914,100,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M6_OC_SVM_top64,unsupervised_anomaly,required,method_level,selected_source_rich_top64_frozen_main_protocol,ocsvm_sgd,sgd_ocsvm_nu001,False,none_for_model,0,32,46,main_42_46,0.01,1.0pct,0.2735413145539906,0.03227811854108496,0.503090570222002,0.025821596244131457,0.025821596244131457,0.0098,True,-40.85051792061414,426,10000,64,0.027340899978298694,0.0072604999877512455,65,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M7_HistGB_shallow_top64,nonlinear_tabular,required,adapter_level,selected_source_rich_top64,histgb,histgb_depth3_iter50_lr005,True,kcenter,32,32,46,main_42_46,0.01,1.0pct,0.9491039906103286,0.7230585531101996,0.6485596999079907,0.8145539906103286,0.7910798122065728,0.0089,True,0.0003659757795110621,426,10000,64,0.16971960000228137,0.01977200002875179,50,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M8_DevNet_like_MLP_top64,fewshot_anomaly,required,adapter_level,selected_source_rich_top64,devnet_like_mlp,mlp_h16_alpha001,True,kcenter,32,32,46,main_42_46,0.01,1.0pct,0.9836948356807511,0.9431699356027983,0.9406421780262817,0.9107981220657277,0.9084507042253521,0.0071,True,0.0037318508701864655,426,10000,64,1.2058408999582753,0.009123999974690378,1057,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M9_DeepSAD_like_center_top64,semisupervised_anomaly,required,adapter_level,selected_source_rich_top64,deepsad_like_center,center_lambda1,True,kcenter,32,32,46,main_42_46,0.01,1.0pct,0.7175500000000001,0.06898420857682824,0.5027956684832614,0.01643192488262911,0.01643192488262911,0.0126,False,568.4514444732658,426,10000,64,0.02028890000656247,0.00887630000943318,128,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M0_V1_original100_fixed_guard_LR,existing_detector_baseline,required,representation_reference,original100,guarded_lr,fixed_lr,True,kcenter,32,0,47,heldout_47_51,0.01,1.0pct,0.9788201877934272,0.8354472517504576,0.8670700922452639,0.8661971830985915,0.8356807511737089,0.0053,True,-3.022682424935188,426,10000,100,0.8599916999810375,0.01857309998013079,101,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M1_V2_top32_fixed_guard_LR,existing_detector_baseline,required,representation_reference,selected_source_rich_top32,guarded_lr,fixed_lr,True,kcenter,32,32,47,heldout_47_51,0.01,1.0pct,0.8826537558685446,0.8139233013981257,0.8931512020194872,0.7934272300469484,0.7934272300469484,0.0155,False,-3.0569668455981613,426,10000,32,0.12461639998946339,0.005531000031623989,33,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,main_method,required,main_method,selected_source_rich_top64,guarded_lr,fixed_lr,True,kcenter,32,32,47,heldout_47_51,0.01,1.0pct,0.964706103286385,0.910811477970229,0.9369853964658975,0.8896713615023474,0.8826291079812206,0.0042,True,-4.423520833673828,426,10000,64,0.32100620004348457,0.00857409997843206,65,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M3_top64_no_guard_LR,component_ablation,required,representation_ablation,selected_source_rich_top64,no_guard_lr,fixed_lr,True,kcenter,32,32,47,heldout_47_51,0.01,1.0pct,0.8137448356807512,0.11591321703244453,0.49748743718592964,0.0,0.0,0.0083,True,41.3226637976937,426,10000,64,0.1137239999952726,0.010905499977525324,65,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M4_top64_random32_fixed_guard_LR,component_ablation,required,support_ablation,selected_source_rich_top64,guarded_lr,fixed_lr,True,random,32,32,47,heldout_47_51,0.01,1.0pct,0.9738469483568074,0.9432327415608674,0.9621700049543491,0.9272300469483568,0.92018779342723,0.0013,True,-4.039459368750177,426,10000,64,0.30073339998489246,0.009798299986869097,65,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M5_Isolation_Forest_top64,unsupervised_anomaly,required,method_level,selected_source_rich_top64_frozen_main_protocol,isolation_forest,iforest_n100_auto,False,none_for_model,0,32,47,heldout_47_51,0.01,1.0pct,0.928143661971831,0.21736709986912486,0.49748743718592964,0.0,0.0,0.0129,False,0.6127597755674259,426,10000,64,0.16200060001574457,0.09077489998890087,100,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M6_OC_SVM_top64,unsupervised_anomaly,required,method_level,selected_source_rich_top64_frozen_main_protocol,ocsvm_sgd,sgd_ocsvm_nu001,False,none_for_model,0,32,47,heldout_47_51,0.01,1.0pct,0.7966011737089201,0.4889976911652149,0.6956024252718994,0.6126760563380281,0.009389671361502348,0.0032,True,-38.633187352167226,426,10000,64,0.026581900019664317,0.0073279999778606,65,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M7_HistGB_shallow_top64,nonlinear_tabular,required,adapter_level,selected_source_rich_top64,histgb,histgb_depth3_iter50_lr005,True,kcenter,32,32,47,heldout_47_51,0.01,1.0pct,0.9612889671361503,0.8561124730956379,0.8977516691438413,0.823943661971831,0.8192488262910798,0.0091,True,0.0003814983901688936,426,10000,64,0.18350220000138506,0.01683680003043264,50,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M8_DevNet_like_MLP_top64,fewshot_anomaly,required,adapter_level,selected_source_rich_top64,devnet_like_mlp,mlp_h16_alpha001,True,kcenter,32,32,47,heldout_47_51,0.01,1.0pct,0.9819176056338026,0.941190197885542,0.933246042418666,0.9154929577464789,0.8708920187793427,0.0039,True,0.004956587241380524,426,10000,64,1.0315133000258356,0.008539000002201647,1057,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M9_DeepSAD_like_center_top64,semisupervised_anomaly,required,adapter_level,selected_source_rich_top64,deepsad_like_center,center_lambda2,True,kcenter,32,32,47,heldout_47_51,0.01,1.0pct,0.7092720657276994,0.06827850234870264,0.5035506169344375,0.01643192488262911,0.018779342723004695,0.0134,False,861.4247789764376,426,10000,64,0.017171300016343594,0.008855999971274287,128,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M0_V1_original100_fixed_guard_LR,existing_detector_baseline,required,representation_reference,original100,guarded_lr,fixed_lr,True,kcenter,32,0,48,heldout_47_51,0.01,1.0pct,0.9788201877934272,0.8354472517504576,0.8670700922452639,0.8661971830985915,0.8356807511737089,0.0053,True,-3.022682424935188,426,10000,100,0.8588039999594912,0.016875099972821772,101,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M1_V2_top32_fixed_guard_LR,existing_detector_baseline,required,representation_reference,selected_source_rich_top32,guarded_lr,fixed_lr,True,kcenter,32,32,48,heldout_47_51,0.01,1.0pct,0.8826537558685446,0.8139233013981257,0.8931512020194872,0.7934272300469484,0.7934272300469484,0.0155,False,-3.0569668455981613,426,10000,32,0.12813299999106675,0.006496600050013512,33,True,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,main_method,required,main_method,selected_source_rich_top64,guarded_lr,fixed_lr,True,kcenter,32,32,48,heldout_47_51,0.01,1.0pct,0.964706103286385,0.910811477970229,0.9369853964658975,0.8896713615023474,0.8826291079812206,0.0042,True,-4.423520833673828,426,10000,64,0.3319737000274472,0.010044499998912215,65,True,False,False
