evaluation_role,dataset,holdout,split_protocol,head_id,head_family,head_label,protocol_variant,train_uses_ood_guard,threshold_uses_ood_val_guard,selected_config_id,seed,seed_group,feature_input,feature_dim,support_method,support_count,ood_target,threshold_source,threshold,attack_detection,final_ood_alarm,id_calib_alarm,ood_val_alarm,roc_auc_attack_vs_ood,pr_auc_attack_vs_ood,pauc_fpr_1pct,tpr_at_fpr_1pct,feasible_under_1pct,attack_eval_size,final_ood_eval_size,train_time,inference_time,param_count,selection_used_final_eval,threshold_uses_final_eval,hyperparameter_uses_final_eval
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,HistGB_shallow,histgb,HistGB shallow,P1_raw_train_oodval_threshold,False,True,histgb_depth2_iter50_lr005,45,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,0.08394863235905509,0.07276995305164319,0.0,0.0,0.0,0.5139524647887324,0.12107769080810037,0.5340552527897704,0.07276995305164319,True,426,10000,0.31200919998809695,0.11051510000834242,50,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,HistGB_shallow,histgb,HistGB shallow,P2_guarded_train_id_threshold,True,False,histgb_depth2_iter50_lr005,45,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,0.00031511913558468155,0.8427230046948356,0.02,0.0096,0.0175,0.9457862676056339,0.8704801750694676,0.9139594687050275,0.8427230046948356,False,426,10000,0.2803519000299275,0.0317153999931179,50,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,HistGB_shallow,histgb,HistGB shallow,P3_full_lowguard,True,True,histgb_depth3_iter50_lr005,45,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,0.0003448197858347752,0.8145539906103286,0.012,0.01,0.01,0.9413576291079813,0.8516169111810886,0.9001993535753886,0.8145539906103286,False,426,10000,0.5246504999813624,0.1058807999943383,50,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,DeepSAD_like_center,deepsad_like_center,DeepSAD-like center,P0_raw_train_id_threshold,False,False,center_lambda0,45,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,362.8647598266605,0.07746478873239436,0.2802,0.01,0.2725,0.4857273474178404,0.03605694987879258,0.49748743718592964,0.0,False,426,10000,0.016752300027292222,0.02048780000768602,128,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,DeepSAD_like_center,deepsad_like_center,DeepSAD-like center,P1_raw_train_oodval_threshold,False,True,center_lambda0,45,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,16552.242839355466,0.0,0.0082,0.0,0.01,0.4857273474178404,0.03605694987879258,0.49748743718592964,0.0,True,426,10000,0.013449799967929721,0.0191556999925524,128,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,DeepSAD_like_center,deepsad_like_center,DeepSAD-like center,P2_guarded_train_id_threshold,True,False,center_lambda0,45,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,160.41954147338882,0.01643192488262911,0.0254,0.01,0.023,0.738211971830986,0.07055177447984291,0.49748743718592964,0.0,False,426,10000,0.03374050004640594,0.01601149997441098,128,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,DeepSAD_like_center,deepsad_like_center,DeepSAD-like center,P3_full_lowguard,True,True,center_lambda2,45,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,861.4247789764376,0.018779342723004695,0.0134,0.0014,0.01,0.7092720657276994,0.06827850234870264,0.5035506169344375,0.01643192488262911,False,426,10000,0.03594390000216663,0.0221958999754861,128,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,Prototype_metric_LR,prototype_metric_lr,Prototype / metric LR,P0_raw_train_id_threshold,False,False,prototype_metric_lr_C1,45,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,2.827852002340274,0.07981220657276995,0.1225,0.01,0.1205,0.7511901408450705,0.08293848330170836,0.49821879349800646,0.004694835680751174,False,426,10000,0.02037659997586161,0.012410899973474443,132,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,Prototype_metric_LR,prototype_metric_lr,Prototype / metric LR,P1_raw_train_oodval_threshold,False,True,prototype_metric_lr_C1,45,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,3.5491972705235297,0.004694835680751174,0.0077,0.0,0.01,0.7511901408450705,0.08293848330170836,0.49821879349800646,0.004694835680751174,True,426,10000,0.01986110000871122,0.013047899992670864,132,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,Prototype_metric_LR,prototype_metric_lr,Prototype / metric LR,P2_guarded_train_id_threshold,True,False,prototype_metric_lr_C1,45,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,2.1639690722406635,0.04460093896713615,0.0094,0.01,0.007,0.8587204225352113,0.1467442677938261,0.5011442187463138,0.0892018779342723,True,426,10000,0.052224399987608194,0.02149949996965006,198,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,Prototype_metric_LR,prototype_metric_lr,Prototype / metric LR,P3_full_lowguard,True,True,prototype_metric_lr_C1,45,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,2.1648609087089232,0.04225352112676056,0.0094,0.0098,0.007,0.8587204225352113,0.1467442677938261,0.5011442187463138,0.0892018779342723,True,426,10000,0.04714340000646189,0.02082089998293668,198,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,RFF_Logistic,rff_logistic,RFF Logistic optional,P0_raw_train_id_threshold,False,False,rff128_gamma1_C1,45,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,2.7044823651264767,0.02112676056338028,0.0275,0.01,0.0325,0.46365985915492963,0.0373747204159468,0.49906811050557953,0.009389671361502348,False,426,10000,0.2937413000036031,0.048425399989355356,8321,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,RFF_Logistic,rff_logistic,RFF Logistic optional,P1_raw_train_oodval_threshold,False,True,rff256_gamma01_C1,45,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,2.4917479670267166,0.018779342723004695,0.0126,0.0,0.01,0.5268464788732394,0.05745762466160226,0.5058508504966145,0.018779342723004695,False,426,10000,0.6083072999608703,0.07909070001915097,16641,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,RFF_Logistic,rff_logistic,RFF Logistic optional,P2_guarded_train_id_threshold,True,False,rff256_gamma01_C1,45,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,-0.5406514341566985,0.07042253521126761,0.0101,0.01,0.006,0.7158246478873239,0.11761284319493431,0.5197702125651733,0.07042253521126761,False,426,10000,1.400157299998682,0.07286680000834167,16641,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,RFF_Logistic,rff_logistic,RFF Logistic optional,P3_full_lowguard,True,True,rff256_gamma01_C1,45,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,-0.523525667367406,0.07042253521126761,0.0099,0.01,0.006,0.7158246478873239,0.11761284319493431,0.5197702125651733,0.07042253521126761,True,426,10000,1.3097326999995857,0.07403189997421578,16641,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR_reference,lr,LOW-GUARD-LR reference,P0_raw_train_id_threshold,False,False,lr_C1,46,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,-4.977271527728448,0.9342723004694836,0.5133,0.01,0.5075,0.8137448356807512,0.11591321703244453,0.49748743718592964,0.0,False,426,10000,0.2306012999615632,0.02442130004055798,65,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR_reference,lr,LOW-GUARD-LR reference,P1_raw_train_oodval_threshold,False,True,lr_C1,46,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,41.3226637976937,0.0,0.0083,0.0,0.01,0.8137448356807512,0.11591321703244453,0.49748743718592964,0.0,True,426,10000,0.2524161000037566,0.019292600045446306,65,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR_reference,lr,LOW-GUARD-LR reference,P2_guarded_train_id_threshold,True,False,lr_C1,46,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,-4.423530699389766,0.8826291079812206,0.0042,0.01,0.0005,0.964706103286385,0.910811477970229,0.9369853964658975,0.8896713615023474,True,426,10000,0.5188129000016488,0.019513100036419928,65,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR_reference,lr,LOW-GUARD-LR reference,P3_full_lowguard,True,True,lr_C1,46,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,-4.423520833673828,0.8826291079812206,0.0042,0.01,0.0005,0.964706103286385,0.910811477970229,0.9369853964658975,0.8896713615023474,True,426,10000,0.6075087999925017,0.020568399981129915,65,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,DevNet_like_MLP,devnet_like_mlp,DevNet-like MLP,P0_raw_train_id_threshold,False,False,mlp_h8_alpha001,46,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,0.003184731816872957,0.92018779342723,0.6318,0.01,0.6225,0.9065633802816901,0.8090381145295651,0.8710925519616863,0.7699530516431925,False,426,10000,1.6418108000070788,0.019735699985176325,529,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,DevNet_like_MLP,devnet_like_mlp,DevNet-like MLP,P1_raw_train_oodval_threshold,False,True,mlp_h8_alpha001,46,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,0.4089149045720685,0.7699530516431925,0.0121,0.0,0.01,0.9065633802816901,0.8090381145295651,0.8710925519616863,0.7699530516431925,False,426,10000,1.6436619000160135,0.0171390000032261,529,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,DevNet_like_MLP,devnet_like_mlp,DevNet-like MLP,P2_guarded_train_id_threshold,True,False,mlp_h16_alpha001,46,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,0.003730831006541849,0.9084507042253521,0.0071,0.01,0.0005,0.9836948356807511,0.9431699356027983,0.9406421780262817,0.9107981220657277,True,426,10000,2.3687289000372402,0.019631700008176267,1057,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,DevNet_like_MLP,devnet_like_mlp,DevNet-like MLP,P3_full_lowguard,True,True,mlp_h16_alpha001,46,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,0.0037318508701864655,0.9084507042253521,0.0071,0.01,0.0005,0.9836948356807511,0.9431699356027983,0.9406421780262817,0.9107981220657277,True,426,10000,3.370123800006695,0.013756899978034198,1057,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,HistGB_shallow,histgb,HistGB shallow,P0_raw_train_id_threshold,False,False,histgb_depth3_iter50_lr005,46,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,0.0012209262152992487,0.24882629107981222,0.5804,0.0092,0.578,0.3281512910798122,0.09900858997866496,0.5286290607969425,0.06807511737089202,False,426,10000,0.4789576000184752,0.09068820002721623,50,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,HistGB_shallow,histgb,HistGB shallow,P1_raw_train_oodval_threshold,False,True,histgb_depth2_iter50_lr005,46,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,0.08394863235905509,0.07276995305164319,0.0,0.0,0.0,0.5139524647887324,0.12107769080810037,0.5340552527897704,0.07276995305164319,True,426,10000,0.4458131000283174,0.16939659998752177,50,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,HistGB_shallow,histgb,HistGB shallow,P2_guarded_train_id_threshold,True,False,histgb_depth2_iter50_lr005,46,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,0.0028454421082958403,0.046948356807511735,0.0008,0.0072,0.0,0.5467384976525822,0.10190680950436687,0.5287116332837898,0.1056338028169014,True,426,10000,0.20310759998392314,0.018000899988692254,50,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,HistGB_shallow,histgb,HistGB shallow,P3_full_lowguard,True,True,histgb_depth2_iter50_lr005,46,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,0.0028454421082958403,0.046948356807511735,0.0008,0.0072,0.0,0.5467384976525822,0.10190680950436687,0.5287116332837898,0.1056338028169014,True,426,10000,0.4893343000439927,0.025250100006815046,50,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,DeepSAD_like_center,deepsad_like_center,DeepSAD-like center,P0_raw_train_id_threshold,False,False,center_lambda0,46,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,362.8647598266605,0.07746478873239436,0.2802,0.01,0.2725,0.4857273474178404,0.03605694987879258,0.49748743718592964,0.0,False,426,10000,0.015643800026737154,0.01972330000717193,128,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,DeepSAD_like_center,deepsad_like_center,DeepSAD-like center,P1_raw_train_oodval_threshold,False,True,center_lambda0,46,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,16552.242839355466,0.0,0.0082,0.0,0.01,0.4857273474178404,0.03605694987879258,0.49748743718592964,0.0,True,426,10000,0.018482099985703826,0.02052149997325614,128,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,DeepSAD_like_center,deepsad_like_center,DeepSAD-like center,P2_guarded_train_id_threshold,True,False,center_lambda0,46,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,160.41954147338882,0.01643192488262911,0.0254,0.01,0.023,0.738211971830986,0.07055177447984291,0.49748743718592964,0.0,False,426,10000,0.032215199957136065,0.018715000012889504,128,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,DeepSAD_like_center,deepsad_like_center,DeepSAD-like center,P3_full_lowguard,True,True,center_lambda2,46,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,861.4247789764376,0.018779342723004695,0.0134,0.0014,0.01,0.7092720657276994,0.06827850234870264,0.5035506169344375,0.01643192488262911,False,426,10000,0.03396329999668524,0.019670900015626103,128,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,Prototype_metric_LR,prototype_metric_lr,Prototype / metric LR,P0_raw_train_id_threshold,False,False,prototype_metric_lr_C1,46,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,2.827852002340274,0.07981220657276995,0.1225,0.01,0.1205,0.7511901408450705,0.08293848330170836,0.49821879349800646,0.004694835680751174,False,426,10000,0.020340399991255254,0.015150300052482635,132,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,Prototype_metric_LR,prototype_metric_lr,Prototype / metric LR,P1_raw_train_oodval_threshold,False,True,prototype_metric_lr_C1,46,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,3.5491972705235297,0.004694835680751174,0.0077,0.0,0.01,0.7511901408450705,0.08293848330170836,0.49821879349800646,0.004694835680751174,True,426,10000,0.019605400040745735,0.016268400009721518,132,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,Prototype_metric_LR,prototype_metric_lr,Prototype / metric LR,P2_guarded_train_id_threshold,True,False,prototype_metric_lr_C1,46,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,2.1639690722406635,0.04460093896713615,0.0094,0.01,0.007,0.8587204225352113,0.1467442677938261,0.5011442187463138,0.0892018779342723,True,426,10000,0.04910830000881106,0.023673500050790608,198,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,Prototype_metric_LR,prototype_metric_lr,Prototype / metric LR,P3_full_lowguard,True,True,prototype_metric_lr_C1,46,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,2.1648609087089232,0.04225352112676056,0.0094,0.0098,0.007,0.8587204225352113,0.1467442677938261,0.5011442187463138,0.0892018779342723,True,426,10000,0.048560400027781725,0.02467610000167042,198,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,RFF_Logistic,rff_logistic,RFF Logistic optional,P0_raw_train_id_threshold,False,False,rff256_gamma1_C1,46,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,0.8468685897579449,0.01643192488262911,0.028,0.01,0.028,0.5018924882629108,0.04112665623737606,0.4979356878288154,0.004694835680751174,False,426,10000,0.4978652999852784,0.06819309998536482,16641,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,RFF_Logistic,rff_logistic,RFF Logistic optional,P1_raw_train_oodval_threshold,False,True,rff256_gamma1_C1,46,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,2.031949504117798,0.004694835680751174,0.0099,0.002,0.01,0.5018924882629108,0.04112665623737606,0.4979356878288154,0.004694835680751174,True,426,10000,0.49705200002063066,0.08186890004435554,16641,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,RFF_Logistic,rff_logistic,RFF Logistic optional,P2_guarded_train_id_threshold,True,False,rff128_gamma01_C1,46,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,1.1856518375742864,0.09859154929577464,0.0127,0.01,0.009,0.6859011737089201,0.13755530365977672,0.5228843749262746,0.07276995305164319,False,426,10000,0.7285088000353426,0.046641600027214736,8321,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,RFF_Logistic,rff_logistic,RFF Logistic optional,P3_full_lowguard,True,True,rff256_gamma01_C1,46,main_42_46,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,0.12723058462089198,0.056338028169014086,0.0103,0.0094,0.01,0.6851133802816901,0.09590876176148586,0.5123740769575578,0.056338028169014086,False,426,10000,1.4756751999957487,0.09083170001395047,16641,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR_reference,lr,LOW-GUARD-LR reference,P0_raw_train_id_threshold,False,False,lr_C1,47,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,-4.977271527728448,0.9342723004694836,0.5133,0.01,0.5075,0.8137448356807512,0.11591321703244453,0.49748743718592964,0.0,False,426,10000,0.29767560004256666,0.017841799999587238,65,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR_reference,lr,LOW-GUARD-LR reference,P1_raw_train_oodval_threshold,False,True,lr_C1,47,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,41.3226637976937,0.0,0.0083,0.0,0.01,0.8137448356807512,0.11591321703244453,0.49748743718592964,0.0,True,426,10000,0.224927699950058,0.017557799990754575,65,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR_reference,lr,LOW-GUARD-LR reference,P2_guarded_train_id_threshold,True,False,lr_C1,47,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,-4.423530699389766,0.8826291079812206,0.0042,0.01,0.0005,0.964706103286385,0.910811477970229,0.9369853964658975,0.8896713615023474,True,426,10000,0.501629900012631,0.017195900029037148,65,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR_reference,lr,LOW-GUARD-LR reference,P3_full_lowguard,True,True,lr_C1,47,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,-4.423520833673828,0.8826291079812206,0.0042,0.01,0.0005,0.964706103286385,0.910811477970229,0.9369853964658975,0.8896713615023474,True,426,10000,0.5178361000143923,0.019218400004319847,65,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,DevNet_like_MLP,devnet_like_mlp,DevNet-like MLP,P0_raw_train_id_threshold,False,False,mlp_h8_alpha001,47,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,0.16495445370674133,0.9413145539906104,0.5388,0.0018,0.5335,0.8627240610328639,0.20557786747064735,0.49748743718592964,0.0,False,426,10000,2.053872800024692,0.017347299959510565,529,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,DevNet_like_MLP,devnet_like_mlp,DevNet-like MLP,P1_raw_train_oodval_threshold,False,True,mlp_h16_alpha001,47,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,0.8870350838750587,0.1807511737089202,0.0142,0.0,0.01,0.8830366197183097,0.39016029073465547,0.5030787741524524,0.028169014084507043,False,426,10000,3.373383999976795,0.02127289999043569,1057,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,DevNet_like_MLP,devnet_like_mlp,DevNet-like MLP,P2_guarded_train_id_threshold,True,False,mlp_h16_alpha001,47,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,0.00490567997563631,0.8708920187793427,0.004,0.01,0.001,0.9819176056338026,0.941190197885542,0.933246042418666,0.9154929577464789,True,426,10000,2.157848600007128,0.016836300026625395,1057,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,DevNet_like_MLP,devnet_like_mlp,DevNet-like MLP,P3_full_lowguard,True,True,mlp_h16_alpha001,47,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,0.004956587241380524,0.8708920187793427,0.0039,0.0098,0.001,0.9819176056338026,0.941190197885542,0.933246042418666,0.9154929577464789,True,426,10000,2.240930700034369,0.017209500016178936,1057,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,HistGB_shallow,histgb,HistGB shallow,P0_raw_train_id_threshold,False,False,histgb_depth3_iter50_lr005,47,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,0.0012209262152992487,0.24882629107981222,0.5804,0.0092,0.578,0.3281512910798122,0.09900858997866496,0.5286290607969425,0.06807511737089202,False,426,10000,0.626009100000374,0.16906939999898896,50,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,HistGB_shallow,histgb,HistGB shallow,P1_raw_train_oodval_threshold,False,True,histgb_depth2_iter50_lr005,47,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,0.08394863235905509,0.07276995305164319,0.0,0.0,0.0,0.5139524647887324,0.12107769080810037,0.5340552527897704,0.07276995305164319,True,426,10000,0.4207909000106156,0.17509739997331053,50,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,HistGB_shallow,histgb,HistGB shallow,P2_guarded_train_id_threshold,True,False,histgb_depth2_iter50_lr005,47,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,0.002759401722491205,0.0539906103286385,0.0009,0.0098,0.0,0.567350352112676,0.09907336177524752,0.5282692806756789,0.06572769953051644,True,426,10000,0.1881400999845937,0.015196399996057153,50,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,HistGB_shallow,histgb,HistGB shallow,P3_full_lowguard,True,True,histgb_depth2_iter50_lr005,47,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,0.002763499906590092,0.0539906103286385,0.0009,0.0098,0.0,0.567350352112676,0.09907336177524752,0.5282692806756789,0.06572769953051644,True,426,10000,0.2319872000371106,0.015293799981009215,50,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,DeepSAD_like_center,deepsad_like_center,DeepSAD-like center,P0_raw_train_id_threshold,False,False,center_lambda0,47,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,362.8647598266605,0.07746478873239436,0.2802,0.01,0.2725,0.4857273474178404,0.03605694987879258,0.49748743718592964,0.0,False,426,10000,0.016384000016842037,0.020603500015567988,128,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,DeepSAD_like_center,deepsad_like_center,DeepSAD-like center,P1_raw_train_oodval_threshold,False,True,center_lambda0,47,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,16552.242839355466,0.0,0.0082,0.0,0.01,0.4857273474178404,0.03605694987879258,0.49748743718592964,0.0,True,426,10000,0.03532030002679676,0.020220100006554276,128,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,DeepSAD_like_center,deepsad_like_center,DeepSAD-like center,P2_guarded_train_id_threshold,True,False,center_lambda0,47,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_only_1pct,160.41954147338882,0.01643192488262911,0.0254,0.01,0.023,0.738211971830986,0.07055177447984291,0.49748743718592964,0.0,False,426,10000,0.034627099987119436,0.020411600009538233,128,False,False,False
locked,locked_harder_holdout,holdout_bin_8,issue23_locked_leave_one_bin_local_calibration,DeepSAD_like_center,deepsad_like_center,DeepSAD-like center,P3_full_lowguard,True,True,center_lambda1,47,heldout_47_51,selected_source_rich_top64,64,kcenter,32,0.01,id_calib_plus_ood_val_guarded_1pct,568.4514444732658,0.01643192488262911,0.0126,0.0014,0.01,0.7175500000000001,0.06898420857682824,0.5027956684832614,0.01643192488262911,False,426,10000,0.03298309998353943,0.01949650002643466,128,False,False,False
