candidate,verifier_threshold,threshold_frontier,support_val_c1_recall,support_val_hard_recall,select_benign_hard_rate,eligible,support_val_rows_used,select_benign_rows_used,report_rows_used,held_value,c1_candidate_threshold,gate_constraint_pass,seed,selected,selected_despite_constraint_failure
M2-TabM-Global,0.9999985098838806,exact_support_val_attack_scores,1.0,0.8695652173913043,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
M2-TabM-Global,0.9999988079071045,exact_support_val_attack_scores,1.0,0.855072463768116,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
M2-TabM-Global,0.9999990463256836,exact_support_val_attack_scores,1.0,0.8405797101449275,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
M2-TabM-Global,0.999999463558197,exact_support_val_attack_scores,1.0,0.8260869565217391,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
M2-TabM-Global,0.9999995231628418,exact_support_val_attack_scores,1.0,0.8115942028985508,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
M2-TabM-Global,0.9999995827674866,exact_support_val_attack_scores,1.0,0.7971014492753623,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
M2-TabM-Global,0.9999997615814209,exact_support_val_attack_scores,1.0,0.782608695652174,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
M2-TabM-Global,0.9999998211860657,exact_support_val_attack_scores,1.0,0.7681159420289855,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
M2-TabM-Global,0.9999998807907104,exact_support_val_attack_scores,1.0,0.7536231884057971,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
M2-TabM-Global,1.0,exact_support_val_attack_scores,1.0,0.6811594202898551,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
M3-TabM-CSR,4.150922566282556e-14,exact_support_val_attack_scores,1.0,1.0,0.006166666666666667,True,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
M3-TabM-CSR,0.19350118935108185,exact_support_val_attack_scores,1.0,1.0,0.0,True,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,True,False
M3-TabM-CSR,0.44447243213653564,exact_support_val_attack_scores,1.0,0.9855072463768116,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
M3-TabM-CSR,0.7936934232711792,exact_support_val_attack_scores,1.0,0.9710144927536232,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
M3-TabM-CSR,0.8334349393844604,exact_support_val_attack_scores,1.0,0.9565217391304348,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
M3-TabM-CSR,0.883060097694397,exact_support_val_attack_scores,1.0,0.9420289855072463,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
M3-TabM-CSR,0.9149994254112244,exact_support_val_attack_scores,1.0,0.927536231884058,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
M3-TabM-CSR,0.9402399659156799,exact_support_val_attack_scores,1.0,0.9130434782608695,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
M3-TabM-CSR,0.9579569101333618,exact_support_val_attack_scores,1.0,0.8985507246376812,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
M3-TabM-CSR,0.9626784324645996,exact_support_val_attack_scores,1.0,0.8840579710144928,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
M3-TabM-CSR,0.990764319896698,exact_support_val_attack_scores,1.0,0.8695652173913043,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
M3-TabM-CSR,0.9969660043716431,exact_support_val_attack_scores,1.0,0.855072463768116,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
M3-TabM-CSR,0.9979764223098755,exact_support_val_attack_scores,1.0,0.8405797101449275,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
M3-TabM-CSR,0.9984117150306702,exact_support_val_attack_scores,1.0,0.8260869565217391,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
M3-TabM-CSR,0.9999039769172668,exact_support_val_attack_scores,1.0,0.8115942028985508,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
M3-TabM-CSR,0.9999078512191772,exact_support_val_attack_scores,1.0,0.7971014492753623,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
M3-TabM-CSR,0.9999127388000488,exact_support_val_attack_scores,1.0,0.782608695652174,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
M3-TabM-CSR,0.9999344944953918,exact_support_val_attack_scores,1.0,0.7681159420289855,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
M3-TabM-CSR,0.9999459385871887,exact_support_val_attack_scores,1.0,0.7536231884057971,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
M3-TabM-CSR,0.9999616146087646,exact_support_val_attack_scores,1.0,0.7391304347826086,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
M3-TabM-CSR,0.9999656677246094,exact_support_val_attack_scores,1.0,0.7246376811594203,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
M3-TabM-CSR,0.9999676942825317,exact_support_val_attack_scores,1.0,0.7101449275362319,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
M3-TabM-CSR,0.9999727010726929,exact_support_val_attack_scores,1.0,0.6956521739130435,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
M3-TabM-CSR,0.9999845623970032,exact_support_val_attack_scores,1.0,0.6811594202898551,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
M3-TabM-CSR,0.9999866485595703,exact_support_val_attack_scores,1.0,0.6666666666666666,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
M3-TabM-CSR,0.9999887943267822,exact_support_val_attack_scores,1.0,0.6521739130434783,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
M3-TabM-CSR,0.9999947547912598,exact_support_val_attack_scores,1.0,0.6376811594202898,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
M3-TabM-CSR,0.9999963641166687,exact_support_val_attack_scores,1.0,0.6231884057971014,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
M3-TabM-CSR,0.9999972581863403,exact_support_val_attack_scores,1.0,0.6086956521739131,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
M3-TabM-CSR,0.9999980926513672,exact_support_val_attack_scores,1.0,0.5942028985507246,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
M3-TabM-CSR,0.9999986886978149,exact_support_val_attack_scores,1.0,0.5652173913043478,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
M3-TabM-CSR,0.9999991059303284,exact_support_val_attack_scores,1.0,0.5507246376811594,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
M3-TabM-CSR,0.999999463558197,exact_support_val_attack_scores,1.0,0.5362318840579711,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
M3-TabM-CSR,0.9999996423721313,exact_support_val_attack_scores,1.0,0.5217391304347826,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
M3-TabM-CSR,0.9999997019767761,exact_support_val_attack_scores,1.0,0.5072463768115942,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
M3-TabM-CSR,0.9999997615814209,exact_support_val_attack_scores,1.0,0.4927536231884058,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
M3-TabM-CSR,0.9999998211860657,exact_support_val_attack_scores,1.0,0.4782608695652174,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
M3-TabM-CSR,0.9999998807907104,exact_support_val_attack_scores,1.0,0.4492753623188406,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
M3-TabM-CSR,0.9999999403953552,exact_support_val_attack_scores,1.0,0.42028985507246375,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
M3-TabM-CSR,1.0,exact_support_val_attack_scores,1.0,0.37681159420289856,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,-5e-324,exact_support_val_attack_scores,1.0,1.0,0.006166666666666667,True,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.6953907608985901,exact_support_val_attack_scores,1.0,1.0,0.0,True,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,True,False
A1-ExtraTrees-CSR,0.7388585805892944,exact_support_val_attack_scores,1.0,0.9855072463768116,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.7467687129974365,exact_support_val_attack_scores,1.0,0.9710144927536232,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.7485296726226807,exact_support_val_attack_scores,1.0,0.9565217391304348,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.780384361743927,exact_support_val_attack_scores,1.0,0.9420289855072463,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.8323112726211548,exact_support_val_attack_scores,1.0,0.927536231884058,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.8355385065078735,exact_support_val_attack_scores,1.0,0.9130434782608695,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.8370859622955322,exact_support_val_attack_scores,1.0,0.8985507246376812,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.8771572113037109,exact_support_val_attack_scores,1.0,0.8840579710144928,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.9165043830871582,exact_support_val_attack_scores,1.0,0.8695652173913043,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.9194387197494507,exact_support_val_attack_scores,1.0,0.855072463768116,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.9262633323669434,exact_support_val_attack_scores,1.0,0.8405797101449275,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.9268785715103149,exact_support_val_attack_scores,1.0,0.8260869565217391,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.9282621145248413,exact_support_val_attack_scores,1.0,0.8115942028985508,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.9407577514648438,exact_support_val_attack_scores,1.0,0.7971014492753623,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.9422241449356079,exact_support_val_attack_scores,1.0,0.782608695652174,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.946037769317627,exact_support_val_attack_scores,1.0,0.7681159420289855,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.9464062452316284,exact_support_val_attack_scores,1.0,0.7536231884057971,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.9494026899337769,exact_support_val_attack_scores,1.0,0.7391304347826086,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.9538899064064026,exact_support_val_attack_scores,1.0,0.7246376811594203,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.9539080262184143,exact_support_val_attack_scores,1.0,0.7101449275362319,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.9550285935401917,exact_support_val_attack_scores,1.0,0.6956521739130435,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.9567596316337585,exact_support_val_attack_scores,1.0,0.6811594202898551,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.9578452110290527,exact_support_val_attack_scores,1.0,0.6666666666666666,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.9619877934455872,exact_support_val_attack_scores,1.0,0.6521739130434783,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.9627640843391418,exact_support_val_attack_scores,1.0,0.6376811594202898,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.9636708498001099,exact_support_val_attack_scores,1.0,0.6231884057971014,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.9649977087974548,exact_support_val_attack_scores,1.0,0.6086956521739131,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.9672050476074219,exact_support_val_attack_scores,1.0,0.5942028985507246,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.9696334600448608,exact_support_val_attack_scores,1.0,0.5797101449275363,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.975745439529419,exact_support_val_attack_scores,1.0,0.5652173913043478,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.9791531562805176,exact_support_val_attack_scores,1.0,0.5507246376811594,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.9817572832107544,exact_support_val_attack_scores,1.0,0.5362318840579711,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.9841143488883972,exact_support_val_attack_scores,1.0,0.5217391304347826,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.984361469745636,exact_support_val_attack_scores,1.0,0.5072463768115942,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.984375,exact_support_val_attack_scores,1.0,0.4927536231884058,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.9858769178390503,exact_support_val_attack_scores,1.0,0.4782608695652174,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.9859249591827393,exact_support_val_attack_scores,1.0,0.463768115942029,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.9869791865348816,exact_support_val_attack_scores,1.0,0.4492753623188406,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.9878253936767578,exact_support_val_attack_scores,1.0,0.43478260869565216,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.9892013669013977,exact_support_val_attack_scores,1.0,0.42028985507246375,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.9894610643386841,exact_support_val_attack_scores,1.0,0.4057971014492754,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.9895697832107544,exact_support_val_attack_scores,1.0,0.37681159420289856,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.9911013245582581,exact_support_val_attack_scores,1.0,0.36231884057971014,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.9915480017662048,exact_support_val_attack_scores,1.0,0.34782608695652173,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.9915810227394104,exact_support_val_attack_scores,1.0,0.3333333333333333,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.9920119047164917,exact_support_val_attack_scores,1.0,0.3188405797101449,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.9920651912689209,exact_support_val_attack_scores,1.0,0.2898550724637681,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.9925167560577393,exact_support_val_attack_scores,1.0,0.2753623188405797,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.9930803775787354,exact_support_val_attack_scores,1.0,0.2608695652173913,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.9933696389198303,exact_support_val_attack_scores,1.0,0.2318840579710145,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.994062602519989,exact_support_val_attack_scores,1.0,0.21739130434782608,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.9941521883010864,exact_support_val_attack_scores,1.0,0.2028985507246377,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.9942744374275208,exact_support_val_attack_scores,1.0,0.18840579710144928,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.9946160912513733,exact_support_val_attack_scores,1.0,0.15942028985507245,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.9946693778038025,exact_support_val_attack_scores,1.0,0.14492753623188406,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.9947647452354431,exact_support_val_attack_scores,1.0,0.07246376811594203,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.9962868690490723,exact_support_val_attack_scores,1.0,0.057971014492753624,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.9970599412918091,exact_support_val_attack_scores,1.0,0.043478260869565216,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.9971978068351746,exact_support_val_attack_scores,1.0,0.028985507246376812,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
A1-ExtraTrees-CSR,0.9995564222335815,exact_support_val_attack_scores,1.0,0.014492753623188406,0.0,False,69,6000,0,iotsim-stream-consumer,0.0003644103102766704,True,27,,
M1-ExtraTrees-Global,-5e-324,exact_support_val_attack_scores,1.0,1.0,0.005,True,69,6000,0,iotsim-hydraulic-system,0.001667079643329124,True,27,,
M1-ExtraTrees-Global,0.8292601108551025,exact_support_val_attack_scores,1.0,1.0,0.0,True,69,6000,0,iotsim-hydraulic-system,0.001667079643329124,True,27,True,False
M1-ExtraTrees-Global,0.9206743240356445,exact_support_val_attack_scores,1.0,0.9855072463768116,0.0,False,69,6000,0,iotsim-hydraulic-system,0.001667079643329124,True,27,,
M1-ExtraTrees-Global,0.9212695360183716,exact_support_val_attack_scores,1.0,0.9710144927536232,0.0,False,69,6000,0,iotsim-hydraulic-system,0.001667079643329124,True,27,,
M1-ExtraTrees-Global,0.9248349070549011,exact_support_val_attack_scores,1.0,0.9565217391304348,0.0,False,69,6000,0,iotsim-hydraulic-system,0.001667079643329124,True,27,,
M1-ExtraTrees-Global,0.939717710018158,exact_support_val_attack_scores,1.0,0.9420289855072463,0.0,False,69,6000,0,iotsim-hydraulic-system,0.001667079643329124,True,27,,
M1-ExtraTrees-Global,0.9426001310348511,exact_support_val_attack_scores,1.0,0.927536231884058,0.0,False,69,6000,0,iotsim-hydraulic-system,0.001667079643329124,True,27,,
M1-ExtraTrees-Global,0.9451375007629395,exact_support_val_attack_scores,1.0,0.9130434782608695,0.0,False,69,6000,0,iotsim-hydraulic-system,0.001667079643329124,True,27,,
M1-ExtraTrees-Global,0.947350800037384,exact_support_val_attack_scores,1.0,0.8985507246376812,0.0,False,69,6000,0,iotsim-hydraulic-system,0.001667079643329124,True,27,,
M1-ExtraTrees-Global,0.9475000500679016,exact_support_val_attack_scores,1.0,0.8840579710144928,0.0,False,69,6000,0,iotsim-hydraulic-system,0.001667079643329124,True,27,,
M1-ExtraTrees-Global,0.9569628834724426,exact_support_val_attack_scores,1.0,0.8695652173913043,0.0,False,69,6000,0,iotsim-hydraulic-system,0.001667079643329124,True,27,,
M1-ExtraTrees-Global,0.9709641933441162,exact_support_val_attack_scores,1.0,0.855072463768116,0.0,False,69,6000,0,iotsim-hydraulic-system,0.001667079643329124,True,27,,
M1-ExtraTrees-Global,0.9720157384872437,exact_support_val_attack_scores,1.0,0.8405797101449275,0.0,False,69,6000,0,iotsim-hydraulic-system,0.001667079643329124,True,27,,
M1-ExtraTrees-Global,0.9748126864433289,exact_support_val_attack_scores,1.0,0.8260869565217391,0.0,False,69,6000,0,iotsim-hydraulic-system,0.001667079643329124,True,27,,
M1-ExtraTrees-Global,0.9763087034225464,exact_support_val_attack_scores,1.0,0.8115942028985508,0.0,False,69,6000,0,iotsim-hydraulic-system,0.001667079643329124,True,27,,
M1-ExtraTrees-Global,0.9787817001342773,exact_support_val_attack_scores,1.0,0.7971014492753623,0.0,False,69,6000,0,iotsim-hydraulic-system,0.001667079643329124,True,27,,
M1-ExtraTrees-Global,0.9815245866775513,exact_support_val_attack_scores,1.0,0.782608695652174,0.0,False,69,6000,0,iotsim-hydraulic-system,0.001667079643329124,True,27,,
M1-ExtraTrees-Global,0.9817430973052979,exact_support_val_attack_scores,1.0,0.7681159420289855,0.0,False,69,6000,0,iotsim-hydraulic-system,0.001667079643329124,True,27,,
M1-ExtraTrees-Global,0.9840920567512512,exact_support_val_attack_scores,1.0,0.7536231884057971,0.0,False,69,6000,0,iotsim-hydraulic-system,0.001667079643329124,True,27,,
M1-ExtraTrees-Global,0.9843335151672363,exact_support_val_attack_scores,1.0,0.7391304347826086,0.0,False,69,6000,0,iotsim-hydraulic-system,0.001667079643329124,True,27,,
M1-ExtraTrees-Global,0.9863817095756531,exact_support_val_attack_scores,1.0,0.7246376811594203,0.0,False,69,6000,0,iotsim-hydraulic-system,0.001667079643329124,True,27,,
M1-ExtraTrees-Global,0.9864375591278076,exact_support_val_attack_scores,1.0,0.7101449275362319,0.0,False,69,6000,0,iotsim-hydraulic-system,0.001667079643329124,True,27,,
M1-ExtraTrees-Global,0.9893128275871277,exact_support_val_attack_scores,1.0,0.6956521739130435,0.0,False,69,6000,0,iotsim-hydraulic-system,0.001667079643329124,True,27,,
M1-ExtraTrees-Global,0.9907865524291992,exact_support_val_attack_scores,1.0,0.6811594202898551,0.0,False,69,6000,0,iotsim-hydraulic-system,0.001667079643329124,True,27,,
M1-ExtraTrees-Global,0.99210524559021,exact_support_val_attack_scores,1.0,0.6666666666666666,0.0,False,69,6000,0,iotsim-hydraulic-system,0.001667079643329124,True,27,,
M1-ExtraTrees-Global,0.9936525821685791,exact_support_val_attack_scores,1.0,0.6521739130434783,0.0,False,69,6000,0,iotsim-hydraulic-system,0.001667079643329124,True,27,,
M1-ExtraTrees-Global,0.9938694834709167,exact_support_val_attack_scores,1.0,0.6376811594202898,0.0,False,69,6000,0,iotsim-hydraulic-system,0.001667079643329124,True,27,,
M1-ExtraTrees-Global,0.9941191673278809,exact_support_val_attack_scores,1.0,0.6231884057971014,0.0,False,69,6000,0,iotsim-hydraulic-system,0.001667079643329124,True,27,,
M1-ExtraTrees-Global,0.9944604635238647,exact_support_val_attack_scores,1.0,0.6086956521739131,0.0,False,69,6000,0,iotsim-hydraulic-system,0.001667079643329124,True,27,,
M1-ExtraTrees-Global,0.9946994781494141,exact_support_val_attack_scores,1.0,0.5942028985507246,0.0,False,69,6000,0,iotsim-hydraulic-system,0.001667079643329124,True,27,,
M1-ExtraTrees-Global,0.9947019219398499,exact_support_val_attack_scores,1.0,0.5797101449275363,0.0,False,69,6000,0,iotsim-hydraulic-system,0.001667079643329124,True,27,,
M1-ExtraTrees-Global,0.9962336421012878,exact_support_val_attack_scores,1.0,0.5652173913043478,0.0,False,69,6000,0,iotsim-hydraulic-system,0.001667079643329124,True,27,,
M1-ExtraTrees-Global,0.9966498017311096,exact_support_val_attack_scores,1.0,0.5507246376811594,0.0,False,69,6000,0,iotsim-hydraulic-system,0.001667079643329124,True,27,,
M1-ExtraTrees-Global,0.9968806505203247,exact_support_val_attack_scores,1.0,0.5362318840579711,0.0,False,69,6000,0,iotsim-hydraulic-system,0.001667079643329124,True,27,,
M1-ExtraTrees-Global,0.9970099925994873,exact_support_val_attack_scores,1.0,0.5217391304347826,0.0,False,69,6000,0,iotsim-hydraulic-system,0.001667079643329124,True,27,,
M1-ExtraTrees-Global,0.9972043633460999,exact_support_val_attack_scores,1.0,0.5072463768115942,0.0,False,69,6000,0,iotsim-hydraulic-system,0.001667079643329124,True,27,,
M1-ExtraTrees-Global,0.9973036646842957,exact_support_val_attack_scores,1.0,0.4927536231884058,0.0,False,69,6000,0,iotsim-hydraulic-system,0.001667079643329124,True,27,,
M1-ExtraTrees-Global,0.9988619685173035,exact_support_val_attack_scores,1.0,0.4782608695652174,0.0,False,69,6000,0,iotsim-hydraulic-system,0.001667079643329124,True,27,,
M1-ExtraTrees-Global,0.999327540397644,exact_support_val_attack_scores,1.0,0.463768115942029,0.0,False,69,6000,0,iotsim-hydraulic-system,0.001667079643329124,True,27,,
M1-ExtraTrees-Global,0.9996141791343689,exact_support_val_attack_scores,1.0,0.4492753623188406,0.0,False,69,6000,0,iotsim-hydraulic-system,0.001667079643329124,True,27,,
M1-ExtraTrees-Global,0.9997174739837646,exact_support_val_attack_scores,1.0,0.42028985507246375,0.0,False,69,6000,0,iotsim-hydraulic-system,0.001667079643329124,True,27,,
M1-ExtraTrees-Global,0.9997560977935791,exact_support_val_attack_scores,1.0,0.4057971014492754,0.0,False,69,6000,0,iotsim-hydraulic-system,0.001667079643329124,True,27,,
M1-ExtraTrees-Global,0.999773383140564,exact_support_val_attack_scores,1.0,0.391304347826087,0.0,False,69,6000,0,iotsim-hydraulic-system,0.001667079643329124,True,27,,
