setting,seed,seed_group,evidence_strategy,k,pool_size,reviewed_count,confirmed_attack_count,attack_fraction_if_labels_available_for_simulation,estimated_manual_review_cost,selection_efficiency,selection_score_mean,selection_uses_final_eval
holdout_bin_2,49,heldout_47_51,R2_V2_high_V1_low_disagreement_review,16,12,12,0,0.0,12,0.0,1.2712305954271421,False
holdout_bin_2,49,heldout_47_51,R2_V2_high_V1_low_disagreement_review,32,12,12,0,0.0,12,0.0,1.2712305954271421,False
holdout_bin_2,49,heldout_47_51,R3_near_threshold_uncertainty_review,4,7491,4,2,0.5,4,0.5,-0.012780058670974093,False
holdout_bin_2,49,heldout_47_51,R3_near_threshold_uncertainty_review,8,7491,8,5,0.625,8,0.625,-0.02515512484193516,False
holdout_bin_2,49,heldout_47_51,R3_near_threshold_uncertainty_review,16,7491,16,13,0.8125,16,0.8125,-0.07276554471231655,False
holdout_bin_2,49,heldout_47_51,R3_near_threshold_uncertainty_review,32,7491,32,27,0.84375,32,0.84375,-0.14205419031180577,False
holdout_bin_2,49,heldout_47_51,R4_representation_shift_high_review,4,7491,4,4,1.0,4,1.0,28.57973861694336,False
holdout_bin_2,49,heldout_47_51,R4_representation_shift_high_review,8,7491,8,8,1.0,8,1.0,28.095829010009766,False
holdout_bin_2,49,heldout_47_51,R4_representation_shift_high_review,16,7491,16,16,1.0,16,1.0,27.670541763305664,False
holdout_bin_2,49,heldout_47_51,R4_representation_shift_high_review,32,7491,32,32,1.0,32,1.0,27.028892517089844,False
holdout_bin_2,49,heldout_47_51,R5_hybrid_active_review,4,7491,4,4,1.0,4,1.0,3.8828329682173934,False
holdout_bin_2,49,heldout_47_51,R5_hybrid_active_review,8,7491,8,8,1.0,8,1.0,3.7596062160129566,False
holdout_bin_2,49,heldout_47_51,R5_hybrid_active_review,16,7491,16,16,1.0,16,1.0,3.478236453824974,False
holdout_bin_2,49,heldout_47_51,R5_hybrid_active_review,32,7491,32,30,0.9375,32,0.9375,3.268735755220393,False
holdout_bin_2,50,heldout_47_51,R0_random_confirmed_attack_validation,4,5491,4,4,1.0,4,1.0,1.0,False
holdout_bin_2,50,heldout_47_51,R0_random_confirmed_attack_validation,8,5491,8,8,1.0,8,1.0,1.0,False
holdout_bin_2,50,heldout_47_51,R0_random_confirmed_attack_validation,16,5491,16,16,1.0,16,1.0,1.0,False
holdout_bin_2,50,heldout_47_51,R0_random_confirmed_attack_validation,32,5491,32,32,1.0,32,1.0,1.0,False
holdout_bin_2,50,heldout_47_51,R1_kcenter_confirmed_attack_validation,4,5491,4,4,1.0,4,1.0,1.0,False
holdout_bin_2,50,heldout_47_51,R1_kcenter_confirmed_attack_validation,8,5491,8,8,1.0,8,1.0,1.0,False
holdout_bin_2,50,heldout_47_51,R1_kcenter_confirmed_attack_validation,16,5491,16,16,1.0,16,1.0,1.0,False
holdout_bin_2,50,heldout_47_51,R1_kcenter_confirmed_attack_validation,32,5491,32,32,1.0,32,1.0,1.0,False
holdout_bin_2,50,heldout_47_51,R2_V2_high_V1_low_disagreement_review,4,12,4,0,0.0,4,0.0,2.5397725236211204,False
holdout_bin_2,50,heldout_47_51,R2_V2_high_V1_low_disagreement_review,8,12,8,0,0.0,8,0.0,1.80518643037156,False
holdout_bin_2,50,heldout_47_51,R2_V2_high_V1_low_disagreement_review,16,12,12,0,0.0,12,0.0,1.2712305954271421,False
holdout_bin_2,50,heldout_47_51,R2_V2_high_V1_low_disagreement_review,32,12,12,0,0.0,12,0.0,1.2712305954271421,False
holdout_bin_2,50,heldout_47_51,R3_near_threshold_uncertainty_review,4,7491,4,2,0.5,4,0.5,-0.012780058670974093,False
holdout_bin_2,50,heldout_47_51,R3_near_threshold_uncertainty_review,8,7491,8,5,0.625,8,0.625,-0.02515512484193516,False
holdout_bin_2,50,heldout_47_51,R3_near_threshold_uncertainty_review,16,7491,16,13,0.8125,16,0.8125,-0.07276554471231655,False
holdout_bin_2,50,heldout_47_51,R3_near_threshold_uncertainty_review,32,7491,32,27,0.84375,32,0.84375,-0.14205419031180577,False
holdout_bin_2,50,heldout_47_51,R4_representation_shift_high_review,4,7491,4,4,1.0,4,1.0,28.57973861694336,False
holdout_bin_2,50,heldout_47_51,R4_representation_shift_high_review,8,7491,8,8,1.0,8,1.0,28.095829010009766,False
holdout_bin_2,50,heldout_47_51,R4_representation_shift_high_review,16,7491,16,16,1.0,16,1.0,27.670541763305664,False
holdout_bin_2,50,heldout_47_51,R4_representation_shift_high_review,32,7491,32,32,1.0,32,1.0,27.028892517089844,False
holdout_bin_2,50,heldout_47_51,R5_hybrid_active_review,4,7491,4,4,1.0,4,1.0,3.8828329682173934,False
holdout_bin_2,50,heldout_47_51,R5_hybrid_active_review,8,7491,8,8,1.0,8,1.0,3.7596062160129566,False
holdout_bin_2,50,heldout_47_51,R5_hybrid_active_review,16,7491,16,16,1.0,16,1.0,3.478236453824974,False
holdout_bin_2,50,heldout_47_51,R5_hybrid_active_review,32,7491,32,30,0.9375,32,0.9375,3.268735755220393,False
holdout_bin_2,51,heldout_47_51,R0_random_confirmed_attack_validation,4,5491,4,4,1.0,4,1.0,1.0,False
holdout_bin_2,51,heldout_47_51,R0_random_confirmed_attack_validation,8,5491,8,8,1.0,8,1.0,1.0,False
holdout_bin_2,51,heldout_47_51,R0_random_confirmed_attack_validation,16,5491,16,16,1.0,16,1.0,1.0,False
holdout_bin_2,51,heldout_47_51,R0_random_confirmed_attack_validation,32,5491,32,32,1.0,32,1.0,1.0,False
holdout_bin_2,51,heldout_47_51,R1_kcenter_confirmed_attack_validation,4,5491,4,4,1.0,4,1.0,1.0,False
holdout_bin_2,51,heldout_47_51,R1_kcenter_confirmed_attack_validation,8,5491,8,8,1.0,8,1.0,1.0,False
holdout_bin_2,51,heldout_47_51,R1_kcenter_confirmed_attack_validation,16,5491,16,16,1.0,16,1.0,1.0,False
holdout_bin_2,51,heldout_47_51,R1_kcenter_confirmed_attack_validation,32,5491,32,32,1.0,32,1.0,1.0,False
holdout_bin_2,51,heldout_47_51,R2_V2_high_V1_low_disagreement_review,4,12,4,0,0.0,4,0.0,2.5397725236211204,False
holdout_bin_2,51,heldout_47_51,R2_V2_high_V1_low_disagreement_review,8,12,8,0,0.0,8,0.0,1.80518643037156,False
holdout_bin_2,51,heldout_47_51,R2_V2_high_V1_low_disagreement_review,16,12,12,0,0.0,12,0.0,1.2712305954271421,False
holdout_bin_2,51,heldout_47_51,R2_V2_high_V1_low_disagreement_review,32,12,12,0,0.0,12,0.0,1.2712305954271421,False
holdout_bin_2,51,heldout_47_51,R3_near_threshold_uncertainty_review,4,7491,4,2,0.5,4,0.5,-0.012780058670974093,False
holdout_bin_2,51,heldout_47_51,R3_near_threshold_uncertainty_review,8,7491,8,5,0.625,8,0.625,-0.02515512484193516,False
holdout_bin_2,51,heldout_47_51,R3_near_threshold_uncertainty_review,16,7491,16,13,0.8125,16,0.8125,-0.07276554471231655,False
holdout_bin_2,51,heldout_47_51,R3_near_threshold_uncertainty_review,32,7491,32,27,0.84375,32,0.84375,-0.14205419031180577,False
holdout_bin_2,51,heldout_47_51,R4_representation_shift_high_review,4,7491,4,4,1.0,4,1.0,28.57973861694336,False
holdout_bin_2,51,heldout_47_51,R4_representation_shift_high_review,8,7491,8,8,1.0,8,1.0,28.095829010009766,False
holdout_bin_2,51,heldout_47_51,R4_representation_shift_high_review,16,7491,16,16,1.0,16,1.0,27.670541763305664,False
holdout_bin_2,51,heldout_47_51,R4_representation_shift_high_review,32,7491,32,32,1.0,32,1.0,27.028892517089844,False
holdout_bin_2,51,heldout_47_51,R5_hybrid_active_review,4,7491,4,4,1.0,4,1.0,3.8828329682173934,False
holdout_bin_2,51,heldout_47_51,R5_hybrid_active_review,8,7491,8,8,1.0,8,1.0,3.7596062160129566,False
holdout_bin_2,51,heldout_47_51,R5_hybrid_active_review,16,7491,16,16,1.0,16,1.0,3.478236453824974,False
holdout_bin_2,51,heldout_47_51,R5_hybrid_active_review,32,7491,32,30,0.9375,32,0.9375,3.268735755220393,False
