group,delta,c1_score_at_delta,L1_final_hard_rate,L1_veto_fire_rate,L1_newly_fired_rate,L2_final_hard_rate,L2_newly_fired_rate,n_rows,n_c1_covered,m7_hard_rate,frozen_ckbq_hard_rate
attack_UDP Scan,0.0014165554628857383,0.9995017553620258,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014178482068390326,0.999503048105979,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.001419140950792327,0.9995043408499323,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014204336947456213,0.9995056335938857,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014217264386989158,0.9995069263378389,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014230191826522104,0.9995082190817922,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014243119266055047,0.9995095118257455,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.001425604670558799,0.9995108045696988,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014268974145120934,0.9995120973136521,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.001428190158465388,0.9995133900576054,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014294829024186825,0.9995146828015588,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014307756463719768,0.999515975545512,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014320683903252711,0.9995172682894653,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014333611342785654,0.9995185610334186,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.00143465387823186,0.9995198537773718,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014359466221851545,0.9995211465213252,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014372393661384489,0.9995224392652785,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014385321100917432,0.9995237320092317,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014398248540450375,0.999525024753185,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.001441117597998332,0.9995263174971384,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014424103419516266,0.9995276102410916,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.001443703085904921,0.9995289029850449,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014449958298582153,0.9995301957289983,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014462885738115096,0.9995314884729515,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014475813177648041,0.9995327812169048,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014488740617180987,0.9995340739608581,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.001450166805671393,0.9995353667048114,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014514595496246873,0.9995366594487647,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014527522935779817,0.999537952192718,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014540450375312762,0.9995392449366713,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014553377814845705,0.9995405376806246,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.001456630525437865,0.9995418304245779,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014579232693911594,0.9995431231685312,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014592160133444537,0.9995444159124844,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014605087572977483,0.9995457086564378,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014618015012510426,0.9995470014003911,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014630942452043372,0.9995482941443443,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014643869891576315,0.9995495868882976,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014656797331109258,0.999550879632251,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014669724770642201,0.9995521723762042,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014682652210175147,0.9995534651201575,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014695579649708092,0.9995547578641109,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014708507089241036,0.9995560506080641,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014721434528773979,0.9995573433520174,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014734361968306922,0.9995586360959707,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014747289407839868,0.999559928839924,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014760216847372813,0.9995612215838773,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014773144286905756,0.9995625143278306,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.00147860717264387,0.9995638070717839,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014798999165971645,0.9995650998157372,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014811926605504588,0.9995663925596905,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014824854045037532,0.9995676853036438,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014837781484570477,0.999568978047597,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.001485070892410342,0.9995702707915504,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014863636363636366,0.9995715635355037,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.001487656380316931,0.9995728562794569,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014889491242702252,0.9995741490234102,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014902418682235198,0.9995754417673636,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.001491534612176814,0.9995767345113168,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014928273561301084,0.9995780272552701,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.001494120100083403,0.9995793199992234,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.001495,0.99958019989914,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014954128440366973,0.9995806127431767,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014967055879899918,0.99958190548713,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014979983319432862,0.9995831982310833,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0014992910758965805,0.9995844909750367,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.001500583819849875,0.9995857837189899,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015018765638031694,0.9995870764629432,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.001503169307756464,0.9995883692068965,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015044620517097583,0.9995896619508498,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015057547956630526,0.9995909546948031,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015070475396163471,0.9995922474387564,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015083402835696415,0.9995935401827096,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.001509633027522936,0.999594832926663,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015109257714762303,0.9995961256706163,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015122185154295247,0.9995974184145695,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015135112593828192,0.9995987111585228,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.001514,0.99959919989914,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015148040033361135,0.9996000039024762,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015160967472894079,0.9996012966464294,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015173894912427024,0.9996025893903827,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015186822351959967,0.999603882134336,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015199749791492913,0.9996051748782893,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015212677231025856,0.9996064676222426,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.00152256046705588,0.9996077603661959,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015238532110091745,0.9996090531101492,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015251459549624688,0.9996103458541025,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015264386989157633,0.9996116385980558,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015277314428690577,0.9996129313420091,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.001529024186822352,0.9996142240859623,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015303169307756465,0.9996155168299157,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015316096747289409,0.999616809573869,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015329024186822354,0.9996181023178222,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015341951626355297,0.9996193950617756,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.001535487906588824,0.9996206878057289,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015367806505421186,0.9996219805496821,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.001538073394495413,0.9996232732936354,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015393661384487073,0.9996245660375888,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015406588824020018,0.999625858781542,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015419516263552961,0.9996271515254953,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015432443703085907,0.9996284442694486,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.001544537114261885,0.9996297370134019,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015458298582151793,0.9996310297573552,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015471226021684739,0.9996323225013085,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015484153461217682,0.9996336152452618,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015497080900750628,0.9996349079892151,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.001551000834028357,0.9996362007331684,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015522935779816514,0.9996374934771217,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.001553586321934946,0.9996387862210749,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015548790658882403,0.9996400789650283,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015561718098415348,0.9996413717089816,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015574645537948292,0.9996426644529348,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015587572977481235,0.9996439571968881,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.001560050041701418,0.9996452499408415,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015613427856547124,0.9996465426847947,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015626355296080067,0.999647835428748,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015639282735613012,0.9996491281727014,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015652210175145956,0.9996504209166546,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.001566,0.99965119989914,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.00156651376146789,0.9996517136606079,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015678065054211844,0.9996530064045612,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.001569,0.9996541998991401,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015690992493744788,0.9996542991485144,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.00157,0.99965519989914,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015703919933277733,0.9996555918924678,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015716847372810676,0.9996568846364211,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015729774812343622,0.9996581773803744,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.001573,0.9996581998991401,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015742702251876565,0.9996594701243277,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015755629691409508,0.999660762868281,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015768557130942454,0.9996620556122343,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015781484570475397,0.9996633483561875,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015794412010008343,0.9996646411001409,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015807339449541286,0.9996659338440942,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.001582026688907423,0.9996672265880474,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015833194328607175,0.9996685193320007,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015846121768140118,0.9996698120759541,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015859049207673061,0.9996711048199073,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015871976647206007,0.9996723975638606,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.001588490408673895,0.999673690307814,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015897831526271895,0.9996749830517672,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015910758965804839,0.9996762757957205,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015923686405337782,0.9996775685396738,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015936613844870727,0.999678861283627,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.001594954128440367,0.9996801540275804,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015962468723936616,0.9996814467715337,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.001597539616346956,0.999682739515487,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0015988323603002503,0.9996840322594402,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016001251042535448,0.9996853250033936,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016014178482068391,0.9996866177473469,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016027105921601337,0.9996879104913001,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.001604003336113428,0.9996892032352535,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016052960800667223,0.9996904959792068,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016065888240200169,0.99969178872316,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016078815679733112,0.9996930814671133,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016091743119266055,0.9996943742110667,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016104670558799,0.9996956669550199,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016117597998331944,0.9996969596989732,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.001613052543786489,0.9996982524429265,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016143452877397833,0.9996995451868798,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016156380316930776,0.9997008379308331,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016169307756463721,0.9997021306747864,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016182235195996665,0.9997034234187396,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.001619516263552961,0.999704716162693,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016208090075062553,0.9997060089066463,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016221017514595497,0.9997073016505996,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016233944954128442,0.9997085943945528,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016246872393661385,0.9997098871385062,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.001625979983319433,0.9997111798824595,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016272727272727274,0.9997124726264127,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016285654712260217,0.999713765370366,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016298582151793163,0.9997150581143194,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016311509591326106,0.9997163508582726,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.001632443703085905,0.9997176436022259,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016337364470391995,0.9997189363461793,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016350291909924938,0.9997202290901325,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016363219349457884,0.9997215218340858,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016376146788990827,0.9997228145780391,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.001638907422852377,0.9997241073219924,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016402001668056716,0.9997254000659457,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.001641492910758966,0.999726692809899,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016427856547122604,0.9997279855538522,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016440783986655548,0.9997292782978056,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.001645371142618849,0.9997305710417589,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016466638865721436,0.9997318637857122,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.001647956630525438,0.9997331565296654,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016492493744787325,0.9997344492736188,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016505421184320268,0.9997357420175721,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016518348623853212,0.9997370347615253,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016531276063386157,0.9997383275054786,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.00165442035029191,0.999739620249432,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016557130942452044,0.9997409129933852,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.001657005838198499,0.9997422057373385,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016582985821517932,0.9997434984812918,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016595913261050878,0.9997447912252451,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016608840700583821,0.9997460839691984,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016621768140116764,0.9997473767131517,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.001663469557964971,0.9997486694571049,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016647623019182653,0.9997499622010583,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016660550458715599,0.9997512549450116,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016673477898248542,0.9997525476889648,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016686405337781485,0.9997538404329182,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.001669933277731443,0.9997551331768715,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016712260216847374,0.9997564259208248,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.001672518765638032,0.999757718664778,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016738115095913263,0.9997590114087314,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016751042535446206,0.9997603041526847,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016763969974979151,0.9997615968966379,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016776897414512095,0.9997628896405912,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016789824854045038,0.9997641823845446,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016802752293577983,0.9997654751284978,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016815679733110927,0.9997667678724511,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016828607172643872,0.9997680606164044,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016841534612176815,0.9997693533603577,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016854462051709759,0.999770646104311,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016867389491242704,0.9997719388482643,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016880316930775647,0.9997732315922175,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016893244370308593,0.9997745243361709,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016906171809841536,0.9997758170801242,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.001691909924937448,0.9997771098240774,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016932026688907425,0.9997784025680307,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016944954128440368,0.9997796953119841,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016957881567973314,0.9997809880559374,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016970809007506257,0.9997822807998906,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.00169837364470392,0.999783573543844,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0016996663886572146,0.9997848662877973,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0017009591326105089,0.9997861590317505,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0017022518765638032,0.9997874517757038,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
attack_UDP Scan,0.0017035446205170978,0.9997887445196572,0.0,0.0,0.0,0.0,0.0,113,113,0.0,0.0
