split,seed,role,group_field,group_value,rows,raw_alarm_rate,conflict_review_rate,hard_alarm_rate,raw_alarm_count,review_count,hard_count,attack_score_mean,attack_score_p95,variant
main,42,sealed_final_attack,attack_family,Merlin TCP,15000,1.0,0.0018666666666666,0.9981333333333332,15000,28,14972,0.9918779992295162,0.9994563224990892,baseline_cap20000
main,42,sealed_final_attack,attack_family,Merlin UDP,4996,0.9997998398718976,0.0002001601281024,0.999599679743795,4995,1,4994,0.9913633529997348,0.9926582995729516,baseline_cap20000
main,42,sealed_final_attack,attack_family,Mirai GRE,15000,1.0,0.0001333333333333,0.9998666666666668,15000,2,14998,0.9992632907728564,0.9993830174908616,baseline_cap20000
main,42,sealed_final_attack,attack_family,Mirai TCP,15000,1.0,0.0,1.0,15000,0,15000,0.995794418405495,0.9995146063725217,baseline_cap20000
main,42,sealed_final_attack,attack_family,Mirai UDP,15000,0.9996,0.0,0.9996,14994,0,14994,0.9947940827905418,0.9951955508823088,baseline_cap20000
main,42,sealed_final_attack,attack_family,Reporting,74,0.6891891891891891,0.054054054054054,0.6351351351351351,51,4,47,0.4995545695184062,0.9973950851907694,baseline_cap20000
main,42,sealed_final_attack,attack_family,TCP Scan,15000,0.9922,0.0353333333333333,0.9568666666666666,14883,530,14353,0.8241883837202632,0.999226184315695,baseline_cap20000
main,42,sealed_final_attack,attack_family,Telnet Brute,15000,0.9994666666666666,0.0055333333333333,0.9939333333333332,14992,83,14909,0.9871550860747432,0.9980664170895576,baseline_cap20000
main,42,sealed_final_attack,support_seen,seen,79940,0.9999124343257444,0.0006129597197898,0.9992994746059544,79933,49,79884,0.9954259445977536,0.9995032696754405,baseline_cap20000
main,42,sealed_final_attack,support_seen,unseen,30164,0.9942646863811164,0.0209521283649383,0.9733125580161782,29991,632,29359,0.9034975886532848,0.998457113717297,baseline_cap20000
main,42,id_calib,source_group,processed/iotsim-cooler-motor-6.csv,22418,0.0008921402444464,0.0008921402444464,0.0,20,20,0,0.0003857997470163,0.0008999478522558,source_balanced
main,42,id_calib,source_group,processed/iotsim-cooler-motor-7.csv,22425,0.0008918617614269,0.0008918617614269,0.0,20,20,0,0.000385628267528,0.0008999478522558,source_balanced
main,42,id_calib,source_group,processed/iotsim-cooler-motor-8.csv,5011,0.0011973657952504,0.0011973657952504,0.0,6,6,0,0.0004915371590068,0.0008251943362313,source_balanced
main,42,id_calib,source_group,processed/iotsim-cooler-motor-9.csv,1643,0.0018259281801582,0.0018259281801582,0.0,3,3,0,0.0006295409055969,0.0056167279849126,source_balanced
main,42,id_calib,device_family,iotsim-cooler-motor,51497,0.0009515117385478,0.0009515117385478,0.0,49,49,0,0.0004037905322564,0.0008999478522558,source_balanced
main,42,id_calib,time_block,q1,14235,0.0014752370916754,0.0014752370916754,0.0,21,21,0,0.0005516124563294,0.002981962888394,source_balanced
main,42,id_calib,time_block,q2,12229,0.0008177283506419,0.0008177283506419,0.0,10,10,0,0.0003399249758373,0.0008999478522558,source_balanced
main,42,id_calib,time_block,q3,11772,0.001019367991845,0.001019367991845,0.0,12,12,0,0.0003591769084274,0.0008999478522558,source_balanced
main,42,id_calib,time_block,q4,13261,0.0004524545660206,0.0004524545660206,0.0,6,6,0,0.0003436109364479,0.0010135142606944,source_balanced
main,42,id_calib,attack_label,benign,51497,0.0009515117385478,0.0009515117385478,0.0,49,49,0,0.0004037905322564,0.0008999478522558,source_balanced
main,42,id_calib,attack_family,benign,51497,0.0009515117385478,0.0009515117385478,0.0,49,49,0,0.0004037905322564,0.0008999478522558,source_balanced
main,42,id_calib,support_seen,unseen,51497,0.0009515117385478,0.0009515117385478,0.0,49,49,0,0.0004037905322564,0.0008999478522558,source_balanced
main,42,ood_val,source_group,processed/iotsim-hydraulic-system-12.csv,2446,0.0134914145543744,0.0134914145543744,0.0,33,33,0,0.0014313922154614,0.0029852291138387,source_balanced
main,42,ood_val,source_group,processed/iotsim-hydraulic-system-13.csv,2431,0.0127519539284245,0.0127519539284245,0.0,31,31,0,0.0011825270601471,0.0029939279150083,source_balanced
main,42,ood_val,source_group,processed/iotsim-hydraulic-system-14.csv,2431,0.0102838338132455,0.0102838338132455,0.0,25,25,0,0.0010212698705752,0.0029829646966591,source_balanced
main,42,ood_val,source_group,processed/iotsim-hydraulic-system-15.csv,2446,0.0057236304170073,0.0057236304170073,0.0,14,14,0,0.0010789721371042,0.0029852291138387,source_balanced
main,42,ood_val,source_group,processed/iotsim-hydraulic-system-2.csv,2451,0.0081599347205222,0.0081599347205222,0.0,20,20,0,0.0012268863116903,0.0029939279150083,source_balanced
main,42,ood_val,device_family,iotsim-hydraulic-system,12205,0.0100778369520688,0.0100778369520688,0.0,123,123,0,0.0011884375169942,0.0029852291138387,source_balanced
main,42,ood_val,time_block,q1,3275,0.0341984732824427,0.0341984732824427,0.0,112,112,0,0.0022423904929879,0.0084814543175797,source_balanced
main,42,ood_val,time_block,q2,3174,0.0028355387523629,0.0028355387523629,0.0,9,9,0,0.0008930889719469,0.0029648932863989,source_balanced
main,42,ood_val,time_block,q3,3237,0.0006178560395427,0.0006178560395427,0.0,2,2,0,0.0006557211718355,0.0028235759143037,source_balanced
main,42,ood_val,time_block,q4,2519,0.0,0.0,0.0,0,0,0,0.0008748778087288,0.0029647703080574,source_balanced
main,42,ood_val,attack_label,benign,12205,0.0100778369520688,0.0100778369520688,0.0,123,123,0,0.0011884375169942,0.0029852291138387,source_balanced
main,42,ood_val,attack_family,benign,12205,0.0100778369520688,0.0100778369520688,0.0,123,123,0,0.0011884375169942,0.0029852291138387,source_balanced
main,42,ood_val,support_seen,unseen,12205,0.0100778369520688,0.0100778369520688,0.0,123,123,0,0.0011884375169942,0.0029852291138387,source_balanced
main,42,ood_stress,source_group,processed/iotsim-stream-consumer-2.csv,79950,0.0053908692933083,0.0051282051282051,0.0002626641651031,431,410,21,0.0006594804095594,0.0008373280840151,source_balanced
main,42,ood_stress,device_family,iotsim-stream-consumer,79950,0.0053908692933083,0.0051282051282051,0.0002626641651031,431,410,21,0.0006594804095594,0.0008373280840151,source_balanced
main,42,ood_stress,time_block,q1,28717,0.0097503221088553,0.0090886931086116,0.0006616290002437,280,261,19,0.0012201501211077,0.0017255025194592,source_balanced
main,42,ood_stress,time_block,q2,28769,0.003580242622267,0.0035107233480482,6.951927421877716e-05,103,101,2,0.0003895297029565,0.0003988435023586,source_balanced
main,42,ood_stress,time_block,q3,22464,0.0021367521367521,0.0021367521367521,0.0,48,48,0,0.0002884627711926,0.0002810468560668,source_balanced
main,42,ood_stress,attack_label,benign,79950,0.0053908692933083,0.0051282051282051,0.0002626641651031,431,410,21,0.0006594804095594,0.0008373280840151,source_balanced
main,42,ood_stress,attack_family,benign,79950,0.0053908692933083,0.0051282051282051,0.0002626641651031,431,410,21,0.0006594804095594,0.0008373280840151,source_balanced
main,42,ood_stress,support_seen,unseen,79950,0.0053908692933083,0.0051282051282051,0.0002626641651031,431,410,21,0.0006594804095594,0.0008373280840151,source_balanced
main,42,support_val,source_group,processed/iotsim-city-power-1.csv,23,1.0,0.0,1.0,23,0,23,0.9984798740543088,0.9994805393764564,source_balanced
main,42,support_val,source_group,processed/iotsim-combined-cycle-10.csv,6,1.0,0.0,1.0,6,0,6,0.8850284869865432,0.9979136176372342,source_balanced
main,42,support_val,source_group,processed/iotsim-ip-camera-museum-1.csv,40,1.0,0.0,1.0,40,0,40,0.9847003305929356,0.9994805393764564,source_balanced
main,42,support_val,device_family,city-power,23,1.0,0.0,1.0,23,0,23,0.9984798740543088,0.9994805393764564,source_balanced
main,42,support_val,device_family,combined-cycle,6,1.0,0.0,1.0,6,0,6,0.8850284869865432,0.9979136176372342,source_balanced
main,42,support_val,device_family,ip-camera-museum,40,1.0,0.0,1.0,40,0,40,0.9847003305929356,0.9994805393764564,source_balanced
main,42,support_val,time_block,q1,17,1.0,0.0,1.0,17,0,17,0.9982883199974736,0.9994743621284295,source_balanced
main,42,support_val,time_block,q2,19,1.0,0.0,1.0,19,0,19,0.9626702209652476,0.9994628810186482,source_balanced
main,42,support_val,time_block,q3,13,1.0,0.0,1.0,13,0,13,0.9993690273856756,0.9994805393764564,source_balanced
main,42,support_val,time_block,q4,20,1.0,0.0,1.0,20,0,20,0.9704894127287634,0.9994805393764564,source_balanced
main,42,support_val,attack_label,File Download,3,1.0,0.0,1.0,3,0,3,0.7729797653940148,0.9741475733476131,source_balanced
main,42,support_val,attack_label,Ingress Tool Transfer,3,1.0,0.0,1.0,3,0,3,0.9970772085790712,0.997744187316574,source_balanced
main,42,support_val,attack_label,Merlin C&C Communication,5,1.0,0.0,1.0,5,0,5,0.9980453244625788,0.9990756095869452,source_balanced
main,42,support_val,attack_label,Merlin ICMP Flooding,8,1.0,0.0,1.0,8,0,8,0.998064153836459,0.9994778368304448,source_balanced
main,42,support_val,attack_label,Merlin TCP Flooding,11,1.0,0.0,1.0,11,0,11,0.998407856055925,0.9994628810186482,source_balanced
main,42,support_val,attack_label,Merlin UDP Flooding,6,1.0,0.0,1.0,6,0,6,0.9990397411262916,0.999242505844952,source_balanced
main,42,support_val,attack_label,Mirai C&C Communication,2,1.0,0.0,1.0,2,0,2,0.7096145450038773,0.8848948780420239,source_balanced
main,42,support_val,attack_label,Mirai GRE Flooding,10,1.0,0.0,1.0,10,0,10,0.9994463152531002,0.9994805238351928,source_balanced
main,42,support_val,attack_label,Mirai TCP Flooding,10,1.0,0.0,1.0,10,0,10,0.9993630599589371,0.9994805238351928,source_balanced
main,42,support_val,attack_label,Mirai UDP Flooding,11,1.0,0.0,1.0,11,0,11,0.9994784334964474,0.9994805393764564,source_balanced
main,42,support_val,attack_family,File Download,3,1.0,0.0,1.0,3,0,3,0.7729797653940148,0.9741475733476131,source_balanced
main,42,support_val,attack_family,Ingress Tool,3,1.0,0.0,1.0,3,0,3,0.9970772085790712,0.997744187316574,source_balanced
main,42,support_val,attack_family,Merlin C&C,5,1.0,0.0,1.0,5,0,5,0.9980453244625788,0.9990756095869452,source_balanced
main,42,support_val,attack_family,Merlin ICMP,8,1.0,0.0,1.0,8,0,8,0.998064153836459,0.9994778368304448,source_balanced
main,42,support_val,attack_family,Merlin TCP,11,1.0,0.0,1.0,11,0,11,0.998407856055925,0.9994628810186482,source_balanced
main,42,support_val,attack_family,Merlin UDP,6,1.0,0.0,1.0,6,0,6,0.9990397411262916,0.999242505844952,source_balanced
main,42,support_val,attack_family,Mirai C&C,2,1.0,0.0,1.0,2,0,2,0.7096145450038773,0.8848948780420239,source_balanced
main,42,support_val,attack_family,Mirai GRE,10,1.0,0.0,1.0,10,0,10,0.9994463152531002,0.9994805238351928,source_balanced
main,42,support_val,attack_family,Mirai TCP,10,1.0,0.0,1.0,10,0,10,0.9993630599589371,0.9994805238351928,source_balanced
main,42,support_val,attack_family,Mirai UDP,11,1.0,0.0,1.0,11,0,11,0.9994784334964474,0.9994805393764564,source_balanced
main,42,support_val,support_seen,seen,69,1.0,0.0,1.0,69,0,69,0.9806263949113888,0.9994805393764564,source_balanced
main,42,same_file_query,source_group,processed/iotsim-combined-cycle-10.csv,2486,1.0,0.0394207562349155,0.9605792437650844,2486,98,2388,0.8334017417946253,0.9841598469888888,source_balanced
main,42,same_file_query,source_group,processed/iotsim-ip-camera-museum-1.csv,65263,1.0,0.0086113111563979,0.991388688843602,65263,562,64701,0.9899128841216398,0.9994805393764564,source_balanced
main,42,same_file_query,device_family,combined-cycle,2486,1.0,0.0394207562349155,0.9605792437650844,2486,98,2388,0.8334017417946253,0.9841598469888888,source_balanced
main,42,same_file_query,device_family,ip-camera-museum,65263,1.0,0.0086113111563979,0.991388688843602,65263,562,64701,0.9899128841216398,0.9994805393764564,source_balanced
main,42,same_file_query,time_block,q1,19977,1.0,0.0258297041597837,0.9741702958402162,19977,516,19461,0.9734775381726736,0.9994805393764564,source_balanced
main,42,same_file_query,time_block,q2,11666,1.0,0.0088290759471969,0.991170924052803,11666,103,11563,0.9580491739078132,0.9986122780808312,source_balanced
main,42,same_file_query,time_block,q3,4686,1.0,0.0,1.0,4686,0,4686,0.9994805393764568,0.9994805393764564,source_balanced
main,42,same_file_query,time_block,q4,31420,1.0,0.0013049013367281,0.9986950986632718,31420,41,31379,0.9983829737788,0.9994805393764564,source_balanced
main,42,same_file_query,attack_label,File Download,105,1.0,0.0,1.0,105,0,105,0.8988044753716313,0.9373537413202682,source_balanced
main,42,same_file_query,attack_label,Ingress Tool Transfer,2381,1.0,0.0411591768164636,0.9588408231835364,2381,98,2283,0.8305175389279368,0.9841598469888888,source_balanced
main,42,same_file_query,attack_label,Merlin C&C Communication,6827,1.0,0.076168155851765,0.9238318441482348,6827,520,6307,0.915562185482012,0.9986405834972156,source_balanced
main,42,same_file_query,attack_label,Merlin ICMP Flooding,7038,1.0,0.0,1.0,7038,0,7038,0.9994270125249424,0.9994805393764564,source_balanced
main,42,same_file_query,attack_label,Merlin TCP Flooding,12000,1.0,8.333333333333333e-05,0.9999166666666668,12000,1,11999,0.9982387904352314,0.9990799749528464,source_balanced
main,42,same_file_query,attack_label,Merlin UDP Flooding,3292,1.0,0.0,1.0,3292,0,3292,0.9989519663194386,0.9990251166101192,source_balanced
main,42,same_file_query,attack_label,Mirai C&C Communication,106,1.0,0.3679245283018867,0.6320754716981132,106,39,67,0.6852095370781178,0.9869137624366042,source_balanced
main,42,same_file_query,attack_label,Mirai GRE Flooding,12000,1.0,0.0,1.0,12000,0,12000,0.9994805238351924,0.9994805238351928,source_balanced
main,42,same_file_query,attack_label,Mirai TCP Flooding,12000,1.0,0.0001666666666666,0.9998333333333334,12000,2,11998,0.9993828228481588,0.9994805238351928,source_balanced
main,42,same_file_query,attack_label,Mirai UDP Flooding,12000,1.0,0.0,1.0,12000,0,12000,0.9994805393764564,0.9994805393764564,source_balanced
main,42,same_file_query,attack_family,File Download,105,1.0,0.0,1.0,105,0,105,0.8988044753716313,0.9373537413202682,source_balanced
main,42,same_file_query,attack_family,Ingress Tool,2381,1.0,0.0411591768164636,0.9588408231835364,2381,98,2283,0.8305175389279368,0.9841598469888888,source_balanced
main,42,same_file_query,attack_family,Merlin C&C,6827,1.0,0.076168155851765,0.9238318441482348,6827,520,6307,0.915562185482012,0.9986405834972156,source_balanced
main,42,same_file_query,attack_family,Merlin ICMP,7038,1.0,0.0,1.0,7038,0,7038,0.9994270125249424,0.9994805393764564,source_balanced
main,42,same_file_query,attack_family,Merlin TCP,12000,1.0,8.333333333333333e-05,0.9999166666666668,12000,1,11999,0.9982387904352314,0.9990799749528464,source_balanced
main,42,same_file_query,attack_family,Merlin UDP,3292,1.0,0.0,1.0,3292,0,3292,0.9989519663194386,0.9990251166101192,source_balanced
main,42,same_file_query,attack_family,Mirai C&C,106,1.0,0.3679245283018867,0.6320754716981132,106,39,67,0.6852095370781178,0.9869137624366042,source_balanced
main,42,same_file_query,attack_family,Mirai GRE,12000,1.0,0.0,1.0,12000,0,12000,0.9994805238351924,0.9994805238351928,source_balanced
main,42,same_file_query,attack_family,Mirai TCP,12000,1.0,0.0001666666666666,0.9998333333333334,12000,2,11998,0.9993828228481588,0.9994805238351928,source_balanced
main,42,same_file_query,attack_family,Mirai UDP,12000,1.0,0.0,1.0,12000,0,12000,0.9994805393764564,0.9994805393764564,source_balanced
main,42,same_file_query,support_seen,seen,67749,1.0,0.0097418412079883,0.9902581587920116,67749,660,67089,0.9841698222340112,0.9994805393764564,source_balanced
main,42,future_query,source_group,processed/iotsim-combined-cycle-1.csv,88575,0.998058142816822,0.0257973468811741,0.9722607959356476,88403,2285,86118,0.900779024859616,0.9994805238351928,source_balanced
main,42,future_query,source_group,processed/iotsim-combined-cycle-10.csv,24154,0.9973089343379978,0.1552951892026165,0.8420137451353813,24089,3751,20338,0.6234640179039723,0.9972221354638082,source_balanced
main,42,future_query,source_group,processed/iotsim-domotic-monitor-1.csv,91812,0.9992702478978784,0.056147344573694,0.9431229033241842,91745,5155,86590,0.8969384255815446,0.9994805393764564,source_balanced
main,42,future_query,source_group,processed/iotsim-ip-camera-museum-1.csv,24108,1.0,0.0001244400199104,0.9998755599800896,24108,3,24105,0.9915951579256124,0.9977599232858062,source_balanced
main,42,future_query,device_family,combined-cycle,112729,0.9978976128591578,0.0535443408528417,0.944353272006316,112492,6036,106456,0.8413598276875786,0.9994805238351928,source_balanced
main,42,future_query,device_family,domotic-monitor,91812,0.9992702478978784,0.056147344573694,0.9431229033241842,91745,5155,86590,0.8969384255815446,0.9994805393764564,source_balanced
main,42,future_query,device_family,ip-camera-museum,24108,1.0,0.0001244400199104,0.9998755599800896,24108,3,24105,0.9915951579256124,0.9977599232858062,source_balanced
main,42,future_query,time_block,q1,62514,1.0,0.0345362638768915,0.9654637361231084,62514,2159,60355,0.9151658976442404,0.9991022563151036,source_balanced
main,42,future_query,time_block,q2,48836,0.999262838889344,0.1195634368089114,0.8796994020804325,48800,5839,42961,0.7848419869148677,0.9976568012153404,source_balanced
main,42,future_query,time_block,q3,46976,0.9979564032697548,0.0653312329700272,0.9326251702997276,46880,3069,43811,0.8215511320672736,0.9977599232858062,source_balanced
main,42,future_query,time_block,q4,70323,0.9975541430257526,0.0018059525333105,0.995748190492442,70151,127,70024,0.9522962421093768,0.9994805393764564,source_balanced
main,42,future_query,attack_label,C&C Communication,172,0.686046511627907,0.4593023255813953,0.2267441860465116,118,79,39,0.2612623235746684,0.9754723022638664,source_balanced
main,42,future_query,attack_label,CoAP Amplification,12000,1.0,0.0,1.0,12000,0,12000,0.7728786508642206,0.9596727813371624,source_balanced
main,42,future_query,attack_label,File Download,1187,1.0,0.0,1.0,1187,0,1187,0.9819532683999908,0.9985793571158108,source_balanced
main,42,future_query,attack_label,Ingress Tool Transfer,3786,1.0,0.0105652403592181,0.989434759640782,3786,40,3746,0.9709324860556612,0.9958233321554878,source_balanced
main,42,future_query,attack_label,Merlin C&C Communication,9933,1.0,0.0020134903855834,0.9979865096144166,9933,20,9913,0.9424452686870952,0.9927813610402962,source_balanced
main,42,future_query,attack_label,Merlin ICMP Flooding,18835,1.0,0.0,1.0,18835,0,18835,0.9980205891202948,0.9994475907357668,source_balanced
main,42,future_query,attack_label,Merlin TCP Flooding,24000,1.0,4.1666666666666665e-05,0.9999583333333332,24000,1,23999,0.9961691454875232,0.998205541159862,source_balanced
main,42,future_query,attack_label,Merlin UDP Flooding,10000,1.0,0.0,1.0,10000,0,10000,0.9990716680274294,0.999101958813169,source_balanced
main,42,future_query,attack_label,Mirai C&C Communication,358,0.5195530726256983,0.3547486033519553,0.164804469273743,186,127,59,0.1758104806655196,0.8258791086334065,source_balanced
main,42,future_query,attack_label,Mirai GRE Flooding,24000,1.0,0.0,1.0,24000,0,24000,0.999406598182544,0.9994068227171934,source_balanced
main,42,future_query,attack_label,Mirai TCP Flooding,24000,1.0,0.0,1.0,24000,0,24000,0.9994312956082114,0.9994805238351928,source_balanced
main,42,future_query,attack_label,Mirai UDP Flooding,24000,1.0,0.0,1.0,24000,0,24000,0.8736160082949482,0.9994805393764564,source_balanced
main,42,future_query,attack_label,Reporting,136,0.7573529411764706,0.2205882352941176,0.5367647058823529,103,30,73,0.4821020114104271,0.9817483084606728,source_balanced
main,42,future_query,attack_label,TCP Scan,36000,0.9989444444444444,0.1588333333333333,0.8401111111111111,35962,5718,30244,0.7418635302794659,0.997649993660504,source_balanced
main,42,future_query,attack_label,Telnet Brute Force,36000,0.9998055555555556,0.0844722222222222,0.9153333333333332,35993,3041,32952,0.7489906483864327,0.9972428347066158,source_balanced
main,42,future_query,attack_label,UDP Scan,4242,1.0,0.504007543611504,0.495992456388496,4242,2138,2104,0.5053691727368296,0.9564962329327128,source_balanced
main,42,future_query,attack_family,C&C Communication,172,0.686046511627907,0.4593023255813953,0.2267441860465116,118,79,39,0.2612623235746684,0.9754723022638664,source_balanced
main,42,future_query,attack_family,CoAP Amplification,12000,1.0,0.0,1.0,12000,0,12000,0.7728786508642206,0.9596727813371624,source_balanced
main,42,future_query,attack_family,File Download,1187,1.0,0.0,1.0,1187,0,1187,0.9819532683999908,0.9985793571158108,source_balanced
main,42,future_query,attack_family,Ingress Tool,3786,1.0,0.0105652403592181,0.989434759640782,3786,40,3746,0.9709324860556612,0.9958233321554878,source_balanced
main,42,future_query,attack_family,Merlin C&C,9933,1.0,0.0020134903855834,0.9979865096144166,9933,20,9913,0.9424452686870952,0.9927813610402962,source_balanced
main,42,future_query,attack_family,Merlin ICMP,18835,1.0,0.0,1.0,18835,0,18835,0.9980205891202948,0.9994475907357668,source_balanced
main,42,future_query,attack_family,Merlin TCP,24000,1.0,4.1666666666666665e-05,0.9999583333333332,24000,1,23999,0.9961691454875232,0.998205541159862,source_balanced
main,42,future_query,attack_family,Merlin UDP,10000,1.0,0.0,1.0,10000,0,10000,0.9990716680274294,0.999101958813169,source_balanced
main,42,future_query,attack_family,Mirai C&C,358,0.5195530726256983,0.3547486033519553,0.164804469273743,186,127,59,0.1758104806655196,0.8258791086334065,source_balanced
main,42,future_query,attack_family,Mirai GRE,24000,1.0,0.0,1.0,24000,0,24000,0.999406598182544,0.9994068227171934,source_balanced
main,42,future_query,attack_family,Mirai TCP,24000,1.0,0.0,1.0,24000,0,24000,0.9994312956082114,0.9994805238351928,source_balanced
main,42,future_query,attack_family,Mirai UDP,24000,1.0,0.0,1.0,24000,0,24000,0.8736160082949482,0.9994805393764564,source_balanced
main,42,future_query,attack_family,Reporting,136,0.7573529411764706,0.2205882352941176,0.5367647058823529,103,30,73,0.4821020114104271,0.9817483084606728,source_balanced
main,42,future_query,attack_family,TCP Scan,36000,0.9989444444444444,0.1588333333333333,0.8401111111111111,35962,5718,30244,0.7418635302794659,0.997649993660504,source_balanced
main,42,future_query,attack_family,Telnet Brute,36000,0.9998055555555556,0.0844722222222222,0.9153333333333332,35993,3041,32952,0.7489906483864327,0.9972428347066158,source_balanced
main,42,future_query,attack_family,UDP Scan,4242,1.0,0.504007543611504,0.495992456388496,4242,2138,2104,0.5053691727368296,0.9564962329327128,source_balanced
main,42,future_query,support_seen,seen,140099,0.9987722967330244,0.0013419082220429,0.9974303885109816,139927,188,139739,0.9700366565489916,0.9994805393764564,source_balanced
main,42,future_query,support_seen,unseen,88550,0.9985093167701864,0.1242913608130999,0.8742179559570864,88418,11006,77412,0.7363023519627249,0.9975492746399804,source_balanced
main,42,sealed_final_ood,source_group,processed/iotsim-ip-camera-museum-2.csv,54950,0.0299909008189262,0.0272793448589626,0.0027115559599636,1648,1499,149,0.0047150666432664,0.0066824906531286,source_balanced
main,42,sealed_final_ood,source_group,processed/iotsim-ip-camera-street-2.csv,99950,0.0781290645322661,0.0747173586793396,0.0034117058529264,7809,7468,341,0.0084999201152886,0.0161799494979085,source_balanced
main,42,sealed_final_ood,device_family,iotsim-ip-camera-museum,54950,0.0299909008189262,0.0272793448589626,0.0027115559599636,1648,1499,149,0.0047150666432664,0.0066824906531286,source_balanced
main,42,sealed_final_ood,device_family,iotsim-ip-camera-street,99950,0.0781290645322661,0.0747173586793396,0.0034117058529264,7809,7468,341,0.0084999201152886,0.0161799494979085,source_balanced
main,42,sealed_final_ood,time_block,q1,38725,0.0781923821820529,0.0698256939961265,0.0083666881859264,3028,2704,324,0.0136747842016929,0.0266428822372917,source_balanced
main,42,sealed_final_ood,time_block,q2,38725,0.0435635894125242,0.041213686249193,0.0023499031633311,1687,1596,91,0.0055728854686222,0.0111365567079896,source_balanced
main,42,sealed_final_ood,time_block,q3,38725,0.0579987088444157,0.0567591994835377,0.0012395093608779,2246,2198,48,0.0050112353556319,0.0127953529255239,source_balanced
main,42,sealed_final_ood,time_block,q4,38725,0.0644544867656552,0.0637572627501614,0.0006972240154938,2496,2469,27,0.0043701441043457,0.013376360064395,source_balanced
main,42,sealed_final_ood,attack_label,benign,154900,0.061052291801162,0.0578889606197546,0.0031633311814073,9457,8967,490,0.0071572622825732,0.013376360064395,source_balanced
main,42,sealed_final_ood,attack_family,benign,154900,0.061052291801162,0.0578889606197546,0.0031633311814073,9457,8967,490,0.0071572622825732,0.013376360064395,source_balanced
main,42,sealed_final_ood,support_seen,unseen,154900,0.061052291801162,0.0578889606197546,0.0031633311814073,9457,8967,490,0.0071572622825732,0.013376360064395,source_balanced
main,42,sealed_final_attack,source_group,processed/iotsim-ip-camera-street-1.csv,110104,0.9983742643319043,0.006475695705878,0.9918985686260264,109925,713,109212,0.9675566561628636,0.9994805393764564,source_balanced
main,42,sealed_final_attack,device_family,ip-camera-street,110104,0.9983742643319043,0.006475695705878,0.9918985686260264,109925,713,109212,0.9675566561628636,0.9994805393764564,source_balanced
main,42,sealed_final_attack,time_block,q1,27526,0.9999636707113276,0.0015258301242461,0.9984378405870812,27525,42,27483,0.992923375996151,0.9994805393764564,source_balanced
main,42,sealed_final_attack,time_block,q2,27526,0.9948775702971736,0.0234687204824529,0.9714088498147206,27385,646,26739,0.8896295649025211,0.998980232437699,source_balanced
main,42,sealed_final_attack,time_block,q3,27526,0.9986558163191164,0.0008355736394681,0.9978202426796484,27489,23,27466,0.9884993102083208,0.9994626982922332,source_balanced
main,42,sealed_final_attack,time_block,q4,27526,1.0,7.265857734505559e-05,0.9999273414226548,27526,2,27524,0.9991743735444616,0.9994805238351928,source_balanced
main,42,sealed_final_attack,attack_label,C&C Communication,90,0.7222222222222222,0.1666666666666666,0.5555555555555556,65,15,50,0.4958114409323892,0.9970215785552128,source_balanced
main,42,sealed_final_attack,attack_label,File Download,1231,1.0,0.0,1.0,1231,0,1231,0.9965080830555876,0.9988080229104483,source_balanced
main,42,sealed_final_attack,attack_label,Ingress Tool Transfer,3702,1.0,0.0005402485143165,0.9994597514856834,3702,2,3700,0.9935572364250046,0.9979938520903257,source_balanced
main,42,sealed_final_attack,attack_label,Merlin ICMP Flooding,10011,1.0,0.0012985715712716,0.9987014284287284,10011,13,9998,0.9979569801445614,0.9994805393764564,source_balanced
main,42,sealed_final_attack,attack_label,Merlin TCP Flooding,15000,1.0,0.0018666666666666,0.9981333333333332,15000,28,14972,0.9912084209450388,0.9994705679929388,source_balanced
main,42,sealed_final_attack,attack_label,Merlin UDP Flooding,4996,0.9997998398718976,0.0002001601281024,0.999599679743795,4995,1,4994,0.9906746962035888,0.993209856854964,source_balanced
main,42,sealed_final_attack,attack_label,Mirai GRE Flooding,15000,1.0,0.0001333333333333,0.9998666666666668,15000,2,14998,0.9990291040300516,0.9991808516708304,source_balanced
main,42,sealed_final_attack,attack_label,Mirai TCP Flooding,15000,1.0,0.0,1.0,15000,0,15000,0.9942213957882804,0.9994805238351928,source_balanced
main,42,sealed_final_attack,attack_label,Mirai UDP Flooding,15000,0.9996,0.0,0.9996,14994,0,14994,0.9926224984821012,0.9930249079202832,source_balanced
main,42,sealed_final_attack,attack_label,Reporting,74,0.7027027027027027,0.1216216216216216,0.581081081081081,52,9,43,0.4614893011778689,0.9981426978432169,source_balanced
main,42,sealed_final_attack,attack_label,TCP Scan,15000,0.9922,0.0373333333333333,0.9548666666666666,14883,560,14323,0.8101001516090754,0.9993798046812172,source_balanced
main,42,sealed_final_attack,attack_label,Telnet Brute Force,15000,0.9994666666666666,0.0055333333333333,0.9939333333333332,14992,83,14909,0.9867035212946336,0.997618061271902,source_balanced
main,42,sealed_final_attack,attack_family,C&C Communication,90,0.7222222222222222,0.1666666666666666,0.5555555555555556,65,15,50,0.4958114409323892,0.9970215785552128,source_balanced
main,42,sealed_final_attack,attack_family,File Download,1231,1.0,0.0,1.0,1231,0,1231,0.9965080830555876,0.9988080229104483,source_balanced
main,42,sealed_final_attack,attack_family,Ingress Tool,3702,1.0,0.0005402485143165,0.9994597514856834,3702,2,3700,0.9935572364250046,0.9979938520903257,source_balanced
