candidate_rank_ascending,threshold,global_rows,baseline_global_hard,candidate_global_hard,baseline_global_recall,candidate_global_recall,global_recall_loss_pp,eligible_family_count,max_eligible_family_recall_loss_pp,global_gate_pass,all_family_gates_pass,admissible
1924,0.99999999977178522,4385,4385,2081,1,0.47457240592930444,52.54275940706956,11,100,false,false,false
1925,0.9999999997718958,4385,4385,2080,1,0.47434435575826683,52.565564424173317,11,100,false,false,false
1926,0.99999999977298826,4385,4385,2079,1,0.47411630558722917,52.588369441277081,11,100,false,false,false
1927,0.99999999977612131,4385,4385,2078,1,0.47388825541619156,52.611174458380837,11,100,false,false,false
1928,0.99999999977690246,4385,4385,2077,1,0.47366020524515395,52.633979475484608,11,100,false,false,false
1929,0.99999999977832088,4385,4385,2076,1,0.47343215507411629,52.656784492588372,11,100,false,false,false
1930,0.99999999978509946,4385,4385,2075,1,0.47320410490307868,52.679589509692136,11,100,false,false,false
1931,0.99999999978596055,4385,4385,2074,1,0.47297605473204107,52.702394526795892,11,100,false,false,false
1932,0.99999999978649479,4385,4385,2073,1,0.47274800456100341,52.725199543899656,11,100,false,false,false
1933,0.99999999978677123,4385,4385,2072,1,0.4725199543899658,52.748004561003413,11,100,false,false,false
1934,0.99999999979253973,4385,4385,2071,1,0.47229190421892814,52.770809578107183,11,100,false,false,false
1935,0.99999999979672483,4385,4385,2070,1,0.47206385404789053,52.793614595210947,11,100,false,false,false
1936,0.99999999980062682,4385,4385,2069,1,0.47183580387685292,52.816419612314711,11,100,false,false,false
1937,0.9999999998025737,4385,4385,2068,1,0.47160775370581526,52.839224629418482,11,100,false,false,false
1938,0.99999999980525156,4385,4385,2067,1,0.47137970353477765,52.862029646522238,11,100,false,false,false
1939,0.99999999980575049,4385,4385,2066,1,0.47115165336374004,52.884834663625988,11,100,false,false,false
1940,0.99999999980730347,4385,4385,2065,1,0.47092360319270238,52.907639680729758,11,100,false,false,false
1941,0.99999999980756904,4385,4385,2064,1,0.47069555302166477,52.930444697833522,11,100,false,false,false
1942,0.99999999980940468,4385,4385,2063,1,0.47046750285062716,52.953249714937286,11,100,false,false,false
1943,0.99999999980967447,4385,4385,2062,1,0.4702394526795895,52.976054732041057,11,100,false,false,false
1944,0.99999999981059484,4385,4385,2061,1,0.47001140250855189,52.998859749144813,11,100,false,false,false
1945,0.99999999981150922,4385,4385,2060,1,0.46978335233751423,53.021664766248577,11,100,false,false,false
1946,0.999999999818596,4385,4385,2059,1,0.46955530216647662,53.044469783352334,11,100,false,false,false
1947,0.99999999981929277,4385,4385,2058,1,0.46932725199543901,53.067274800456097,11,100,false,false,false
1948,0.99999999981932652,4385,4385,2057,1,0.46909920182440135,53.090079817559868,11,100,false,false,false
1949,0.9999999998217306,4385,4385,2056,1,0.46887115165336374,53.112884834663632,11,100,false,false,false
1950,0.99999999982542098,4385,4385,2055,1,0.46864310148232613,53.135689851767388,11,100,false,false,false
1951,0.99999999982575316,4385,4385,2054,1,0.46841505131128847,53.158494868871152,11,100,false,false,false
1952,0.99999999982798671,4385,4385,2053,1,0.46818700114025086,53.181299885974909,11,100,false,false,false
1953,0.9999999998287481,4385,4385,2052,1,0.46795895096921325,53.204104903078672,11,100,false,false,false
1954,0.99999999983054777,4385,4385,2051,1,0.46773090079817559,53.226909920182443,11,100,false,false,false
1955,0.99999999983065502,4385,4385,2050,1,0.46750285062713798,53.249714937286207,11,100,false,false,false
1956,0.99999999983067811,4385,4385,2049,1,0.46727480045610031,53.272519954389978,11,100,false,false,false
1957,0.99999999983142396,4385,4385,2048,1,0.46704675028506271,53.295324971493727,11,100,false,false,false
1958,0.99999999983201371,4385,4385,2047,1,0.4668187001140251,53.318129988597484,11,100,false,false,false
1959,0.99999999983277221,4385,4385,2046,1,0.46659064994298743,53.340935005701255,11,100,false,false,false
1960,0.99999999983489274,4385,4385,2045,1,0.46636259977194983,53.363740022805018,11,100,false,false,false
1961,0.99999999983513099,4385,4385,2044,1,0.46613454960091222,53.386545039908782,11,100,false,false,false
1962,0.99999999983866106,4385,4385,2043,1,0.46590649942987455,53.409350057012553,11,100,false,false,false
1963,0.99999999984540389,4385,4385,2042,1,0.46567844925883695,53.432155074116302,11,100,false,false,false
1964,0.99999999984597165,4385,4385,2041,1,0.46545039908779934,53.454960091220059,11,100,false,false,false
1965,0.9999999998464566,4385,4385,2040,1,0.46522234891676167,53.47776510832383,11,100,false,false,false
1966,0.99999999984817856,4385,4385,2039,1,0.46499429874572407,53.500570125427593,11,100,false,false,false
1967,0.99999999984988097,4385,4385,2038,1,0.46476624857468646,53.523375142531357,11,100,false,false,false
1968,0.99999999985048338,4385,4385,2037,1,0.46453819840364879,53.546180159635128,11,100,false,false,false
1969,0.99999999985229193,4385,4385,2036,1,0.46431014823261119,53.568985176738884,11,100,false,false,false
1970,0.99999999985922483,4385,4385,2035,1,0.46408209806157352,53.591790193842648,11,100,false,false,false
1971,0.99999999985928034,4385,4385,2034,1,0.46385404789053591,53.614595210946405,11,100,false,false,false
1972,0.9999999998606075,4385,4385,2033,1,0.46362599771949831,53.637400228050168,11,100,false,false,false
1973,0.99999999986164179,4385,4385,2032,1,0.46339794754846064,53.660205245153932,11,100,false,false,false
1974,0.99999999986217714,4385,4385,2031,1,0.46316989737742303,53.683010262257703,11,100,false,false,false
1975,0.99999999986485588,4385,4385,2030,1,0.46294184720638543,53.70581527936146,11,100,false,false,false
1976,0.99999999986827115,4385,4385,2029,1,0.46271379703534776,53.728620296465223,11,100,false,false,false
1977,0.99999999986922461,4385,4385,2028,1,0.46248574686431015,53.75142531356898,11,100,false,false,false
1978,0.99999999987014165,4385,4385,2027,1,0.46225769669327255,53.774230330672744,11,100,false,false,false
1979,0.99999999987050603,4385,4385,2026,1,0.46202964652223488,53.797035347776514,11,100,false,false,false
1980,0.99999999987071186,4385,4385,2025,1,0.46180159635119727,53.819840364880278,11,100,false,false,false
1981,0.99999999987353183,4385,4385,2024,1,0.46157354618015961,53.842645381984042,11,100,false,false,false
1982,0.99999999987407939,4385,4385,2023,1,0.461345496009122,53.865450399087798,11,100,false,false,false
1983,0.99999999987427168,4385,4385,2022,1,0.46111744583808439,53.888255416191555,11,100,false,false,false
1984,0.99999999987461075,4385,4385,2021,1,0.46088939566704673,53.911060433295319,11,100,false,false,false
1985,0.99999999987488475,4385,4385,2020,1,0.46066134549600912,53.93386545039909,11,100,false,false,false
1986,0.99999999987595278,4385,4385,2019,1,0.46043329532497151,53.956670467502853,11,100,false,false,false
1987,0.99999999987810884,4385,4385,2018,1,0.46020524515393385,53.979475484606624,11,100,false,false,false
1988,0.99999999987883115,4385,4385,2017,1,0.45997719498289624,54.002280501710374,11,100,false,false,false
1989,0.99999999987950328,4385,4385,2016,1,0.45974914481185863,54.02508551881413,11,100,false,false,false
1990,0.99999999988121679,4385,4385,2015,1,0.45952109464082097,54.047890535917901,11,100,false,false,false
1991,0.9999999998813236,4385,4385,2014,1,0.45929304446978336,54.070695553021665,11,100,false,false,false
1992,0.99999999988133292,4385,4385,2013,1,0.4590649942987457,54.093500570125428,11,100,false,false,false
1993,0.99999999988166421,4385,4385,2012,1,0.45883694412770809,54.116305587229199,11,100,false,false,false
1994,0.99999999988175792,4385,4385,2011,1,0.45860889395667048,54.139110604332949,11,100,false,false,false
1995,0.99999999988211186,4385,4385,2010,1,0.45838084378563282,54.161915621436719,11,100,false,false,false
1996,0.99999999988243449,4385,4385,2009,1,0.45815279361459521,54.184720638540476,11,100,false,false,false
1997,0.99999999988297983,4385,4385,2008,1,0.4579247434435576,54.20752565564424,11,100,false,false,false
1998,0.99999999988344368,4385,4385,2007,1,0.45769669327251994,54.230330672748003,11,100,false,false,false
1999,0.99999999988409294,4385,4385,2006,1,0.45746864310148233,54.253135689851774,11,100,false,false,false
2000,0.99999999988422128,4385,4385,2005,1,0.45724059293044472,54.275940706955531,11,100,false,false,false
2001,0.99999999988422195,4385,4385,2004,1,0.45701254275940706,54.298745724059295,11,100,false,false,false
2002,0.99999999988439048,4385,4385,2003,1,0.45678449258836945,54.321550741163051,11,100,false,false,false
2003,0.99999999988440846,4385,4385,2002,1,0.45655644241733179,54.344355758266815,11,100,false,false,false
2004,0.99999999988694954,4385,4385,2001,1,0.45632839224629418,54.367160775370579,11,100,false,false,false
2005,0.99999999988785215,4385,4385,2000,1,0.45610034207525657,54.389965792474349,11,100,false,false,false
2006,0.99999999988858868,4385,4385,1999,1,0.45587229190421891,54.412770809578113,11,100,false,false,false
2007,0.99999999988872745,4385,4385,1998,1,0.4556442417331813,54.43557582668187,11,100,false,false,false
2008,0.99999999989006372,4385,4385,1997,1,0.45541619156214369,54.458380843785626,11,100,false,false,false
2009,0.9999999998912974,4385,4385,1996,1,0.45518814139110603,54.48118586088939,11,100,false,false,false
2010,0.9999999998916369,4385,4385,1995,1,0.45496009122006842,54.503990877993161,11,100,false,false,false
2011,0.99999999989416133,4385,4385,1994,1,0.45473204104903081,54.526795895096924,11,100,false,false,false
2012,0.99999999989432298,4385,4385,1993,1,0.45450399087799315,54.549600912200688,11,100,false,false,false
2013,0.99999999989480015,4385,4385,1992,1,0.45427594070695554,54.572405929304445,11,100,false,false,false
2014,0.99999999989582178,4385,4385,1991,1,0.45404789053591788,54.595210946408216,11,100,false,false,false
2015,0.999999999895822,4385,4385,1990,1,0.45381984036488027,54.618015963511965,11,100,false,false,false
2016,0.99999999989610244,4385,4385,1988,1,0.453363740022805,54.6636259977195,11,100,false,false,false
2017,0.99999999989770849,4385,4385,1987,1,0.45313568985176739,54.68643101482327,11,100,false,false,false
2018,0.99999999989780708,4385,4385,1986,1,0.45290763968072978,54.70923603192702,11,100,false,false,false
2019,0.99999999989909605,4385,4385,1985,1,0.45267958950969212,54.732041049030791,11,100,false,false,false
2020,0.99999999989916,4385,4385,1984,1,0.45245153933865451,54.754846066134547,11,100,false,false,false
2021,0.99999999989965871,4385,4385,1983,1,0.4522234891676169,54.777651083238311,11,100,false,false,false
2022,0.99999999990053734,4385,4385,1982,1,0.45199543899657924,54.800456100342075,11,100,false,false,false
2023,0.9999999999011111,4385,4385,1981,1,0.45176738882554163,54.823261117445846,11,100,false,false,false
2024,0.99999999990152544,4385,4385,1980,1,0.45153933865450396,54.846066134549609,11,100,false,false,false
2025,0.99999999990185318,4385,4385,1979,1,0.45131128848346636,54.868871151653366,11,100,false,false,false
2026,0.99999999990216293,4385,4385,1978,1,0.45108323831242875,54.891676168757122,11,100,false,false,false
2027,0.99999999990310728,4385,4385,1977,1,0.45085518814139108,54.914481185860886,11,100,false,false,false
2028,0.99999999990340371,4385,4385,1976,1,0.45062713797035348,54.93728620296465,11,100,false,false,false
2029,0.99999999990386779,4385,4385,1975,1,0.45039908779931587,54.960091220068421,11,100,false,false,false
2030,0.99999999990491517,4385,4385,1974,1,0.4501710376282782,54.982896237172184,11,100,false,false,false
2031,0.99999999990509281,4385,4385,1973,1,0.4499429874572406,55.005701254275941,11,100,false,false,false
2032,0.99999999990601074,4385,4385,1972,1,0.44971493728620299,55.028506271379698,11,100,false,false,false
2033,0.99999999990631339,4385,4385,1971,1,0.44948688711516532,55.051311288483461,11,100,false,false,false
2034,0.99999999990661381,4385,4385,1970,1,0.44925883694412772,55.074116305587225,11,100,false,false,false
2035,0.9999999999099749,4385,4385,1969,1,0.44903078677309011,55.096921322690996,11,100,false,false,false
2036,0.99999999991090216,4385,4385,1968,1,0.44880273660205244,55.119726339794759,11,100,false,false,false
2037,0.99999999991227861,4385,4385,1967,1,0.44857468643101484,55.142531356898516,11,100,false,false,false
2038,0.99999999991237032,4385,4385,1966,1,0.44834663625997717,55.16533637400228,11,100,false,false,false
2039,0.9999999999124487,4385,4385,1965,1,0.44811858608893956,55.188141391106036,11,100,false,false,false
2040,0.99999999991313704,4385,4385,1964,1,0.44789053591790196,55.210946408209807,11,100,false,false,false
2041,0.99999999991330468,4385,4385,1963,1,0.44766248574686429,55.233751425313571,11,100,false,false,false
2042,0.99999999991445643,4385,4385,1962,1,0.44743443557582668,55.256556442417335,11,100,false,false,false
2043,0.9999999999146012,4385,4385,1961,1,0.44720638540478908,55.279361459521091,11,100,false,false,false
2044,0.99999999991466315,4385,4385,1960,1,0.44697833523375141,55.302166476624862,11,100,false,false,false
2045,0.99999999991564015,4385,4385,1959,1,0.4467502850627138,55.324971493728611,11,100,false,false,false
2046,0.99999999991713628,4385,4385,1958,1,0.4465222348916762,55.347776510832382,11,100,false,false,false
2047,0.99999999991737276,4385,4385,1957,1,0.44629418472063853,55.370581527936146,11,100,false,false,false
2048,0.99999999991738275,4385,4385,1956,1,0.44606613454960092,55.393386545039917,11,100,false,false,false
2049,0.99999999991744537,4385,4385,1955,1,0.44583808437856326,55.41619156214368,11,100,false,false,false
2050,0.99999999991771271,4385,4385,1954,1,0.44561003420752565,55.438996579247437,11,100,false,false,false
2051,0.99999999991789656,4385,4385,1953,1,0.44538198403648804,55.461801596351194,11,100,false,false,false
2052,0.99999999991852961,4385,4385,1952,1,0.44515393386545038,55.484606613454957,11,100,false,false,false
2053,0.99999999991926036,4385,4385,1951,1,0.44492588369441277,55.507411630558721,11,100,false,false,false
2054,0.99999999991991673,4385,4385,1950,1,0.44469783352337516,55.530216647662492,11,100,false,false,false
2055,0.99999999992020472,4385,4385,1949,1,0.4444697833523375,55.553021664766256,11,100,false,false,false
2056,0.99999999992066946,4385,4385,1948,1,0.44424173318129989,55.575826681870012,11,100,false,false,false
2057,0.99999999992126098,4385,4385,1947,1,0.44401368301026228,55.598631698973769,11,100,false,false,false
2058,0.99999999992327893,4385,4385,1946,1,0.44378563283922462,55.621436716077532,11,100,false,false,false
2059,0.99999999992338418,4385,4385,1945,1,0.44355758266818701,55.644241733181296,11,100,false,false,false
2060,0.99999999992427502,4385,4385,1944,1,0.44332953249714935,55.667046750285067,11,100,false,false,false
2061,0.99999999992566768,4385,4385,1943,1,0.44310148232611174,55.689851767388831,11,100,false,false,false
2062,0.9999999999262148,4385,4385,1942,1,0.44287343215507413,55.712656784492587,11,100,false,false,false
2063,0.99999999992705257,4385,4385,1941,1,0.44264538198403647,55.735461801596351,11,100,false,false,false
2064,0.99999999992708721,4385,4385,1940,1,0.44241733181299886,55.758266818700108,11,100,false,false,false
2065,0.99999999992716693,4385,4385,1939,1,0.44218928164196125,55.781071835803871,11,100,false,false,false
2066,0.99999999992781219,4385,4385,1938,1,0.44196123147092359,55.803876852907642,11,100,false,false,false
2067,0.99999999992793764,4385,4385,1937,1,0.44173318129988598,55.826681870011406,11,100,false,false,false
2068,0.99999999992798139,4385,4385,1936,1,0.44150513112884837,55.849486887115162,11,100,false,false,false
2069,0.99999999992816435,4385,4385,1935,1,0.44127708095781071,55.872291904218926,11,100,false,false,false
2070,0.99999999992863065,4385,4385,1934,1,0.4410490307867731,55.895096921322683,11,100,false,false,false
2071,0.99999999993050359,4385,4385,1933,1,0.44082098061573544,55.917901938426454,11,100,false,false,false
2072,0.99999999993135846,4385,4385,1932,1,0.44059293044469783,55.940706955530217,11,100,false,false,false
2073,0.99999999993187916,4385,4385,1931,1,0.44036488027366022,55.963511972633981,11,100,false,false,false
2074,0.99999999993219446,4385,4385,1930,1,0.44013683010262256,55.986316989737752,11,100,false,false,false
2075,0.99999999993309108,4385,4385,1929,1,0.43990877993158495,56.009122006841508,11,100,false,false,false
2076,0.99999999993330735,4385,4385,1928,1,0.43968072976054734,56.031927023945258,11,100,false,false,false
2077,0.99999999993443534,4385,4385,1927,1,0.43945267958950968,56.054732041049029,11,100,false,false,false
2078,0.99999999993483102,4385,4385,1926,1,0.43922462941847207,56.077537058152792,11,100,false,false,false
2079,0.99999999993541522,4385,4385,1925,1,0.43899657924743446,56.100342075256563,11,100,false,false,false
2080,0.99999999993581357,4385,4385,1924,1,0.4387685290763968,56.123147092360327,11,100,false,false,false
2081,0.99999999993583466,4385,4385,1923,1,0.43854047890535919,56.145952109464083,11,100,false,false,false
2082,0.99999999993634869,4385,4385,1922,1,0.43831242873432152,56.168757126567847,11,100,false,false,false
2083,0.99999999993688493,4385,4385,1921,1,0.43808437856328392,56.191562143671604,11,100,false,false,false
2084,0.99999999993742739,4385,4385,1920,1,0.43785632839224631,56.214367160775367,11,100,false,false,false
2085,0.99999999994089039,4385,4385,1919,1,0.43762827822120864,56.237172177879138,11,100,false,false,false
2086,0.99999999994195998,4385,4385,1918,1,0.43740022805017104,56.259977194982902,11,100,false,false,false
2087,0.99999999994243227,4385,4385,1917,1,0.43717217787913343,56.282782212086659,11,100,false,false,false
2088,0.99999999994340838,4385,4385,1916,1,0.43694412770809576,56.305587229190422,11,100,false,false,false
2089,0.99999999994493383,4385,4385,1915,1,0.43671607753705816,56.328392246294179,11,100,false,false,false
2090,0.99999999994554889,4385,4385,1914,1,0.43648802736602055,56.351197263397943,11,100,false,false,false
2091,0.99999999994630717,4385,4385,1913,1,0.43625997719498288,56.374002280501713,11,100,false,false,false
2092,0.99999999994638911,4385,4385,1912,1,0.43603192702394528,56.396807297605477,11,100,false,false,false
2093,0.9999999999470186,4385,4385,1911,1,0.43580387685290761,56.419612314709241,11,100,false,false,false
2094,0.9999999999479412,4385,4385,1910,1,0.43557582668187,56.442417331812997,11,100,false,false,false
2095,0.99999999994940847,4385,4385,1909,1,0.4353477765108324,56.465222348916754,11,100,false,false,false
2096,0.99999999995050004,4385,4385,1908,1,0.43511972633979473,56.488027366020518,11,100,false,false,false
2097,0.99999999995176547,4385,4385,1907,1,0.43489167616875712,56.510832383124288,11,100,false,false,false
2098,0.99999999995225708,4385,4385,1906,1,0.43466362599771952,56.533637400228052,11,100,false,false,false
2099,0.99999999995270028,4385,4385,1905,1,0.43443557582668185,56.556442417331823,11,100,false,false,false
2100,0.99999999995289213,4385,4385,1904,1,0.43420752565564424,56.579247434435572,11,100,false,false,false
2101,0.99999999995374189,4385,4385,1903,1,0.43397947548460664,56.602052451539329,11,100,false,false,false
2102,0.99999999995387623,4385,4385,1902,1,0.43375142531356897,56.6248574686431,11,100,false,false,false
2103,0.9999999999547442,4385,4385,1901,1,0.43352337514253136,56.647662485746864,11,100,false,false,false
2104,0.99999999995502797,4385,4385,1900,1,0.43329532497149376,56.670467502850627,11,100,false,false,false
2105,0.99999999995509126,4385,4385,1899,1,0.43306727480045609,56.693272519954398,11,100,false,false,false
2106,0.99999999995543143,4385,4385,1898,1,0.43283922462941848,56.716077537058155,11,100,false,false,false
2107,0.99999999995638911,4385,4385,1897,1,0.43261117445838082,56.738882554161918,11,100,false,false,false
2108,0.99999999995720423,4385,4385,1896,1,0.43238312428734321,56.761687571265675,11,100,false,false,false
2109,0.99999999995804134,4385,4385,1895,1,0.4321550741163056,56.784492588369439,11,100,false,false,false
2110,0.99999999995812328,4385,4385,1894,1,0.43192702394526794,56.80729760547321,11,100,false,false,false
2111,0.99999999995894617,4385,4385,1893,1,0.43169897377423033,56.830102622576973,11,100,false,false,false
2112,0.99999999996041034,4385,4385,1892,1,0.43147092360319272,56.85290763968073,11,100,false,false,false
2113,0.99999999996045252,4385,4385,1891,1,0.43124287343215506,56.875712656784494,11,100,false,false,false
2114,0.99999999996046141,4385,4385,1890,1,0.43101482326111745,56.89851767388825,11,100,false,false,false
2115,0.9999999999614233,4385,4385,1889,1,0.43078677309007984,56.921322690992014,11,100,false,false,false
2116,0.99999999996148969,4385,4385,1888,1,0.43055872291904218,56.944127708095785,11,100,false,false,false
2117,0.99999999996213496,4385,4385,1887,1,0.43033067274800457,56.966932725199548,11,100,false,false,false
2118,0.99999999996254552,4385,4385,1886,1,0.43010262257696691,56.989737742303312,11,100,false,false,false
2119,0.99999999996279842,4385,4385,1885,1,0.4298745724059293,57.012542759407069,11,100,false,false,false
2120,0.9999999999631799,4385,4385,1884,1,0.42964652223489169,57.035347776510825,11,100,false,false,false
2121,0.99999999996373368,4385,4385,1883,1,0.42941847206385403,57.058152793614589,11,100,false,false,false
2122,0.99999999996414468,4385,4385,1882,1,0.42919042189281642,57.08095781071836,11,100,false,false,false
2123,0.9999999999652458,4385,4385,1881,1,0.42896237172177881,57.103762827822123,11,100,false,false,false
2124,0.99999999996574118,4385,4385,1880,1,0.42873432155074115,57.126567844925887,11,100,false,false,false
2125,0.9999999999658804,4385,4385,1879,1,0.42850627137970354,57.149372862029644,11,100,false,false,false
2126,0.9999999999676441,4385,4385,1878,1,0.42827822120866593,57.1721778791334,11,100,false,false,false
2127,0.99999999996819056,4385,4385,1877,1,0.42805017103762827,57.194982896237164,11,100,false,false,false
2128,0.9999999999682283,4385,4385,1876,1,0.42782212086659066,57.217787913340935,11,100,false,false,false
2129,0.99999999996830269,4385,4385,1875,1,0.427594070695553,57.240592930444699,11,100,false,false,false
2130,0.99999999996947264,4385,4385,1874,1,0.42736602052451539,57.263397947548469,11,100,false,false,false
2131,0.99999999996988609,4385,4385,1873,1,0.42713797035347778,57.286202964652219,11,100,false,false,false
2132,0.99999999997007571,4385,4385,1872,1,0.42690992018244012,57.30900798175599,11,100,false,false,false
2133,0.99999999997015721,4385,4385,1871,1,0.42668187001140251,57.331812998859746,11,100,false,false,false
2134,0.99999999997055511,4385,4385,1870,1,0.4264538198403649,57.35461801596351,11,100,false,false,false
2135,0.99999999997066413,4385,4385,1869,1,0.42622576966932724,57.377423033067274,11,100,false,false,false
2136,0.99999999997096101,4385,4385,1868,1,0.42599771949828963,57.400228050171044,11,100,false,false,false
2137,0.99999999997112177,4385,4385,1867,1,0.42576966932725202,57.423033067274801,11,100,false,false,false
2138,0.99999999997141575,4385,4385,1866,1,0.42554161915621436,57.445838084378565,11,100,false,false,false
2139,0.99999999997227196,4385,4385,1865,1,0.42531356898517675,57.468643101482321,11,100,false,false,false
2140,0.99999999997236833,4385,4385,1864,1,0.42508551881413909,57.491448118586085,11,100,false,false,false
2141,0.99999999997260791,4385,4385,1863,1,0.42485746864310148,57.514253135689856,11,100,false,false,false
2142,0.99999999997280131,4385,4385,1862,1,0.42462941847206387,57.53705815279362,11,100,false,false,false
2143,0.99999999997314681,4385,4385,1861,1,0.42440136830102621,57.559863169897383,11,100,false,false,false
2144,0.99999999997377964,4385,4385,1860,1,0.4241733181299886,57.58266818700114,11,100,false,false,false
2145,0.99999999997378475,4385,4385,1859,1,0.42394526795895099,57.605473204104896,11,100,false,false,false
2146,0.99999999997411471,4385,4385,1858,1,0.42371721778791333,57.62827822120866,11,100,false,false,false
2147,0.99999999997411759,4385,4385,1857,1,0.42348916761687572,57.651083238312431,11,100,false,false,false
2148,0.99999999997455036,4385,4385,1856,1,0.42326111744583811,57.673888255416195,11,100,false,false,false
2149,0.99999999997495781,4385,4385,1855,1,0.42303306727480045,57.696693272519958,11,100,false,false,false
2150,0.99999999997513411,4385,4385,1854,1,0.42280501710376284,57.719498289623715,11,100,false,false,false
2151,0.99999999997550515,4385,4385,1853,1,0.42257696693272517,57.742303306727486,11,100,false,false,false
2152,0.9999999999760365,4385,4385,1852,1,0.42234891676168757,57.765108323831235,11,100,false,false,false
2153,0.99999999997617928,4385,4385,1851,1,0.42212086659064996,57.787913340935006,11,100,false,false,false
2154,0.99999999997664757,4385,4385,1850,1,0.42189281641961229,57.81071835803877,11,100,false,false,false
2155,0.99999999997700462,4385,4385,1849,1,0.42166476624857469,57.833523375142533,11,100,false,false,false
2156,0.99999999997716049,4385,4385,1848,1,0.42143671607753708,57.85632839224629,11,100,false,false,false
2157,0.99999999997736078,4385,4385,1847,1,0.42120866590649941,57.879133409350061,11,100,false,false,false
2158,0.99999999997803224,4385,4385,1846,1,0.42098061573546181,57.90193842645381,11,100,false,false,false
2159,0.99999999997813216,4385,4385,1845,1,0.4207525655644242,57.924743443557581,11,100,false,false,false
2160,0.99999999997831002,4385,4385,1844,1,0.42052451539338653,57.947548460661345,11,100,false,false,false
2161,0.99999999997832956,4385,4385,1843,1,0.42029646522234893,57.970353477765116,11,100,false,false,false
2162,0.99999999997848676,4385,4385,1842,1,0.42006841505131126,57.993158494868879,11,100,false,false,false
2163,0.99999999997883604,4385,4385,1841,1,0.41984036488027365,58.015963511972636,11,100,false,false,false
2164,0.99999999997894196,4385,4385,1840,1,0.41961231470923605,58.038768529076393,11,100,false,false,false
2165,0.99999999997928501,4385,4385,1839,1,0.41938426453819838,58.061573546180156,11,100,false,false,false
2166,0.99999999997951128,4385,4385,1838,1,0.41915621436716077,58.08437856328392,11,100,false,false,false
2167,0.99999999998063882,4385,4385,1837,1,0.41892816419612317,58.107183580387691,11,100,false,false,false
2168,0.9999999999811382,4385,4385,1836,1,0.4187001140250855,58.129988597491455,11,100,false,false,false
2169,0.99999999998120215,4385,4385,1835,1,0.41847206385404789,58.152793614595211,11,100,false,false,false
2170,0.99999999998120948,4385,4385,1834,1,0.41824401368301029,58.175598631698968,11,100,false,false,false
2171,0.99999999998121547,4385,4385,1833,1,0.41801596351197262,58.198403648802731,11,100,false,false,false
2172,0.99999999998217692,4385,4385,1832,1,0.41778791334093501,58.221208665906502,11,100,false,false,false
2173,0.99999999998224665,4385,4385,1831,1,0.41755986316989741,58.244013683010266,11,100,false,false,false
2174,0.99999999998233902,4385,4385,1830,1,0.41733181299885974,58.26681870011403,11,100,false,false,false
2175,0.99999999998242717,4385,4385,1829,1,0.41710376282782213,58.289623717217786,11,100,false,false,false
2176,0.99999999998247602,4385,4385,1828,1,0.41687571265678447,58.31242873432155,11,100,false,false,false
2177,0.99999999998279354,4385,4385,1827,1,0.41664766248574686,58.335233751425307,11,100,false,false,false
2178,0.99999999998292122,4385,4385,1826,1,0.41641961231470925,58.358038768529077,11,100,false,false,false
2179,0.99999999998300271,4385,4385,1825,1,0.41619156214367159,58.380843785632841,11,100,false,false,false
2180,0.99999999998323807,4385,4385,1824,1,0.41596351197263398,58.403648802736605,11,100,false,false,false
2181,0.99999999998340283,4385,4385,1823,1,0.41573546180159637,58.426453819840361,11,100,false,false,false
2182,0.99999999998360845,4385,4385,1822,1,0.41550741163055871,58.449258836944132,11,100,false,false,false
2183,0.99999999998364775,4385,4385,1821,1,0.4152793614595211,58.472063854047882,11,100,false,false,false
2184,0.99999999998379763,4385,4385,1820,1,0.41505131128848349,58.494868871151652,11,100,false,false,false
2185,0.99999999998381606,4385,4385,1819,1,0.41482326111744583,58.517673888255416,11,100,false,false,false
2186,0.99999999998385913,4385,4385,1818,1,0.41459521094640822,58.54047890535918,11,100,false,false,false
2187,0.99999999998388822,4385,4385,1817,1,0.41436716077537056,58.563283922462951,11,100,false,false,false
2188,0.99999999998392664,4385,4385,1816,1,0.41413911060433295,58.586088939566707,11,100,false,false,false
2189,0.9999999999839555,4385,4385,1815,1,0.41391106043329534,58.608893956670457,11,100,false,false,false
2190,0.99999999998421107,4385,4385,1814,1,0.41368301026225768,58.631698973774228,11,100,false,false,false
2191,0.99999999998427902,4385,4385,1813,1,0.41345496009122007,58.654503990877991,11,100,false,false,false
2192,0.99999999998432632,4385,4385,1812,1,0.41322690992018246,58.677309007981762,11,100,false,false,false
2193,0.9999999999843534,4385,4385,1811,1,0.4129988597491448,58.700114025085526,11,100,false,false,false
2194,0.99999999998452549,4385,4385,1810,1,0.41277080957810719,58.722919042189282,11,100,false,false,false
2195,0.99999999998459321,4385,4385,1809,1,0.41254275940706958,58.745724059293039,11,100,false,false,false
2196,0.99999999998501643,4385,4385,1808,1,0.41231470923603192,58.768529076396803,11,100,false,false,false
2197,0.99999999998512012,4385,4385,1807,1,0.41208665906499431,58.791334093500566,11,100,false,false,false
2198,0.99999999998516009,4385,4385,1806,1,0.41185860889395665,58.814139110604337,11,100,false,false,false
2199,0.99999999998524536,4385,4385,1805,1,0.41163055872291904,58.836944127708101,11,100,false,false,false
2200,0.99999999998541345,4385,4385,1804,1,0.41140250855188143,58.859749144811857,11,100,false,false,false
