candidate_rank_ascending,threshold,attack_family,family_scope,rows,gate_eligible_rows_ge_15,baseline_hard,candidate_hard,baseline_recall,candidate_recall,recall_loss_pp,family_gate_pass
17,0.99977471610938962,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1996,1,0.998,0.20000000000000018,true
18,0.99979142989988523,File Download,CKCZ_REPORT_FAMILY,15,true,15,9,1,0.59999999999999998,40,false
18,0.99979142989988523,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,18,1,1,0,true
18,0.99979142989988523,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,2,1,0.066666666666666666,93.333333333333329,false
18,0.99979142989988523,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
18,0.99979142989988523,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
18,0.99979142989988523,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,30,1,1,0,true
18,0.99979142989988523,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,7,1,0.77777777777777779,22.222222222222221,true
18,0.99979142989988523,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
18,0.99979142989988523,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
18,0.99979142989988523,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,54,1,0.90000000000000002,9.9999999999999982,false
18,0.99979142989988523,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1995,1,0.99750000000000005,0.24999999999999467,true
18,0.99979142989988523,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1995,1,0.99750000000000005,0.24999999999999467,true
19,0.99979449990157354,File Download,CKCZ_REPORT_FAMILY,15,true,15,9,1,0.59999999999999998,40,false
19,0.99979449990157354,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,18,1,1,0,true
19,0.99979449990157354,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,2,1,0.066666666666666666,93.333333333333329,false
19,0.99979449990157354,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
19,0.99979449990157354,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
19,0.99979449990157354,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,30,1,1,0,true
19,0.99979449990157354,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,7,1,0.77777777777777779,22.222222222222221,true
19,0.99979449990157354,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
19,0.99979449990157354,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
19,0.99979449990157354,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,54,1,0.90000000000000002,9.9999999999999982,false
19,0.99979449990157354,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1994,1,0.997,0.30000000000000027,true
19,0.99979449990157354,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1995,1,0.99750000000000005,0.24999999999999467,true
20,0.99980341256692107,File Download,CKCZ_REPORT_FAMILY,15,true,15,9,1,0.59999999999999998,40,false
20,0.99980341256692107,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,18,1,1,0,true
20,0.99980341256692107,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,2,1,0.066666666666666666,93.333333333333329,false
20,0.99980341256692107,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
20,0.99980341256692107,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
20,0.99980341256692107,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,30,1,1,0,true
20,0.99980341256692107,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,7,1,0.77777777777777779,22.222222222222221,true
20,0.99980341256692107,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
20,0.99980341256692107,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
20,0.99980341256692107,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,54,1,0.90000000000000002,9.9999999999999982,false
20,0.99980341256692107,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1993,1,0.99650000000000005,0.34999999999999476,true
20,0.99980341256692107,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1995,1,0.99750000000000005,0.24999999999999467,true
21,0.99981294498713869,File Download,CKCZ_REPORT_FAMILY,15,true,15,9,1,0.59999999999999998,40,false
21,0.99981294498713869,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,18,1,1,0,true
21,0.99981294498713869,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,2,1,0.066666666666666666,93.333333333333329,false
21,0.99981294498713869,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
21,0.99981294498713869,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
21,0.99981294498713869,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,30,1,1,0,true
21,0.99981294498713869,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,7,1,0.77777777777777779,22.222222222222221,true
21,0.99981294498713869,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
21,0.99981294498713869,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
21,0.99981294498713869,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,54,1,0.90000000000000002,9.9999999999999982,false
21,0.99981294498713869,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1992,1,0.996,0.40000000000000036,true
21,0.99981294498713869,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1995,1,0.99750000000000005,0.24999999999999467,true
22,0.9998173165648141,File Download,CKCZ_REPORT_FAMILY,15,true,15,9,1,0.59999999999999998,40,false
22,0.9998173165648141,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,18,1,1,0,true
22,0.9998173165648141,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,2,1,0.066666666666666666,93.333333333333329,false
22,0.9998173165648141,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
22,0.9998173165648141,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
22,0.9998173165648141,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,30,1,1,0,true
22,0.9998173165648141,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,7,1,0.77777777777777779,22.222222222222221,true
22,0.9998173165648141,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
22,0.9998173165648141,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
22,0.9998173165648141,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,54,1,0.90000000000000002,9.9999999999999982,false
22,0.9998173165648141,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1991,1,0.99550000000000005,0.44999999999999485,true
22,0.9998173165648141,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1995,1,0.99750000000000005,0.24999999999999467,true
23,0.9998423036186036,File Download,CKCZ_REPORT_FAMILY,15,true,15,9,1,0.59999999999999998,40,false
23,0.9998423036186036,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,18,1,1,0,true
23,0.9998423036186036,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,2,1,0.066666666666666666,93.333333333333329,false
23,0.9998423036186036,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
23,0.9998423036186036,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
23,0.9998423036186036,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,30,1,1,0,true
23,0.9998423036186036,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,6,1,0.66666666666666663,33.333333333333336,true
23,0.9998423036186036,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
23,0.9998423036186036,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
23,0.9998423036186036,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,54,1,0.90000000000000002,9.9999999999999982,false
23,0.9998423036186036,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1991,1,0.99550000000000005,0.44999999999999485,true
23,0.9998423036186036,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1995,1,0.99750000000000005,0.24999999999999467,true
24,0.99985010422839382,File Download,CKCZ_REPORT_FAMILY,15,true,15,9,1,0.59999999999999998,40,false
24,0.99985010422839382,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,18,1,1,0,true
24,0.99985010422839382,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,2,1,0.066666666666666666,93.333333333333329,false
24,0.99985010422839382,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
24,0.99985010422839382,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
24,0.99985010422839382,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,30,1,1,0,true
24,0.99985010422839382,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,6,1,0.66666666666666663,33.333333333333336,true
24,0.99985010422839382,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
24,0.99985010422839382,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
24,0.99985010422839382,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,54,1,0.90000000000000002,9.9999999999999982,false
24,0.99985010422839382,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1990,1,0.995,0.50000000000000044,true
24,0.99985010422839382,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1995,1,0.99750000000000005,0.24999999999999467,true
25,0.99985137002261948,File Download,CKCZ_REPORT_FAMILY,15,true,15,9,1,0.59999999999999998,40,false
25,0.99985137002261948,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,18,1,1,0,true
25,0.99985137002261948,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,2,1,0.066666666666666666,93.333333333333329,false
25,0.99985137002261948,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
25,0.99985137002261948,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
25,0.99985137002261948,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,30,1,1,0,true
25,0.99985137002261948,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,6,1,0.66666666666666663,33.333333333333336,true
25,0.99985137002261948,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
25,0.99985137002261948,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
25,0.99985137002261948,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,54,1,0.90000000000000002,9.9999999999999982,false
25,0.99985137002261948,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1989,1,0.99450000000000005,0.54999999999999494,true
25,0.99985137002261948,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1995,1,0.99750000000000005,0.24999999999999467,true
26,0.99985348777278427,File Download,CKCZ_REPORT_FAMILY,15,true,15,9,1,0.59999999999999998,40,false
26,0.99985348777278427,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,18,1,1,0,true
26,0.99985348777278427,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,2,1,0.066666666666666666,93.333333333333329,false
26,0.99985348777278427,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
26,0.99985348777278427,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
26,0.99985348777278427,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,30,1,1,0,true
26,0.99985348777278427,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,6,1,0.66666666666666663,33.333333333333336,true
26,0.99985348777278427,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
26,0.99985348777278427,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
26,0.99985348777278427,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,54,1,0.90000000000000002,9.9999999999999982,false
26,0.99985348777278427,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1988,1,0.99399999999999999,0.60000000000000053,true
26,0.99985348777278427,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1995,1,0.99750000000000005,0.24999999999999467,true
27,0.99986563988111388,File Download,CKCZ_REPORT_FAMILY,15,true,15,9,1,0.59999999999999998,40,false
27,0.99986563988111388,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,18,1,1,0,true
27,0.99986563988111388,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,2,1,0.066666666666666666,93.333333333333329,false
27,0.99986563988111388,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
27,0.99986563988111388,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
27,0.99986563988111388,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,30,1,1,0,true
27,0.99986563988111388,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,6,1,0.66666666666666663,33.333333333333336,true
27,0.99986563988111388,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
27,0.99986563988111388,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
27,0.99986563988111388,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,54,1,0.90000000000000002,9.9999999999999982,false
27,0.99986563988111388,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1987,1,0.99350000000000005,0.64999999999999503,true
27,0.99986563988111388,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1995,1,0.99750000000000005,0.24999999999999467,true
28,0.99987238479099949,File Download,CKCZ_REPORT_FAMILY,15,true,15,9,1,0.59999999999999998,40,false
28,0.99987238479099949,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,18,1,1,0,true
28,0.99987238479099949,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,2,1,0.066666666666666666,93.333333333333329,false
28,0.99987238479099949,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
28,0.99987238479099949,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
28,0.99987238479099949,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,30,1,1,0,true
28,0.99987238479099949,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,6,1,0.66666666666666663,33.333333333333336,true
28,0.99987238479099949,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
28,0.99987238479099949,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
28,0.99987238479099949,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,54,1,0.90000000000000002,9.9999999999999982,false
28,0.99987238479099949,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1986,1,0.99299999999999999,0.70000000000000062,true
28,0.99987238479099949,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1995,1,0.99750000000000005,0.24999999999999467,true
29,0.99989442713748344,File Download,CKCZ_REPORT_FAMILY,15,true,15,9,1,0.59999999999999998,40,false
29,0.99989442713748344,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,18,1,1,0,true
29,0.99989442713748344,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,2,1,0.066666666666666666,93.333333333333329,false
29,0.99989442713748344,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
29,0.99989442713748344,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
29,0.99989442713748344,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,30,1,1,0,true
29,0.99989442713748344,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,6,1,0.66666666666666663,33.333333333333336,true
29,0.99989442713748344,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
29,0.99989442713748344,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
29,0.99989442713748344,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,54,1,0.90000000000000002,9.9999999999999982,false
29,0.99989442713748344,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1985,1,0.99250000000000005,0.74999999999999512,true
29,0.99989442713748344,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1995,1,0.99750000000000005,0.24999999999999467,true
30,0.99990178745743019,File Download,CKCZ_REPORT_FAMILY,15,true,15,9,1,0.59999999999999998,40,false
30,0.99990178745743019,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,18,1,1,0,true
30,0.99990178745743019,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,2,1,0.066666666666666666,93.333333333333329,false
30,0.99990178745743019,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
30,0.99990178745743019,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
30,0.99990178745743019,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,30,1,1,0,true
30,0.99990178745743019,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,6,1,0.66666666666666663,33.333333333333336,true
30,0.99990178745743019,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
30,0.99990178745743019,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
30,0.99990178745743019,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,54,1,0.90000000000000002,9.9999999999999982,false
30,0.99990178745743019,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1984,1,0.99199999999999999,0.80000000000000071,true
30,0.99990178745743019,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1995,1,0.99750000000000005,0.24999999999999467,true
31,0.99991295473459119,File Download,CKCZ_REPORT_FAMILY,15,true,15,9,1,0.59999999999999998,40,false
31,0.99991295473459119,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,18,1,1,0,true
31,0.99991295473459119,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,2,1,0.066666666666666666,93.333333333333329,false
31,0.99991295473459119,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
31,0.99991295473459119,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
31,0.99991295473459119,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,30,1,1,0,true
31,0.99991295473459119,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,6,1,0.66666666666666663,33.333333333333336,true
31,0.99991295473459119,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
31,0.99991295473459119,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
31,0.99991295473459119,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,54,1,0.90000000000000002,9.9999999999999982,false
31,0.99991295473459119,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1983,1,0.99150000000000005,0.8499999999999952,true
31,0.99991295473459119,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1995,1,0.99750000000000005,0.24999999999999467,true
32,0.99991488352643454,File Download,CKCZ_REPORT_FAMILY,15,true,15,9,1,0.59999999999999998,40,false
32,0.99991488352643454,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,18,1,1,0,true
32,0.99991488352643454,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,2,1,0.066666666666666666,93.333333333333329,false
32,0.99991488352643454,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
32,0.99991488352643454,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
32,0.99991488352643454,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,30,1,1,0,true
32,0.99991488352643454,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,6,1,0.66666666666666663,33.333333333333336,true
32,0.99991488352643454,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
32,0.99991488352643454,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
32,0.99991488352643454,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,54,1,0.90000000000000002,9.9999999999999982,false
32,0.99991488352643454,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1982,1,0.99099999999999999,0.9000000000000008,true
32,0.99991488352643454,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1995,1,0.99750000000000005,0.24999999999999467,true
33,0.99992258515920296,File Download,CKCZ_REPORT_FAMILY,15,true,15,9,1,0.59999999999999998,40,false
33,0.99992258515920296,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,18,1,1,0,true
33,0.99992258515920296,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,2,1,0.066666666666666666,93.333333333333329,false
33,0.99992258515920296,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
33,0.99992258515920296,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
33,0.99992258515920296,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,30,1,1,0,true
33,0.99992258515920296,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,6,1,0.66666666666666663,33.333333333333336,true
33,0.99992258515920296,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
33,0.99992258515920296,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
33,0.99992258515920296,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,54,1,0.90000000000000002,9.9999999999999982,false
33,0.99992258515920296,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1981,1,0.99050000000000005,0.94999999999999529,true
33,0.99992258515920296,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1995,1,0.99750000000000005,0.24999999999999467,true
34,0.99992613114614404,File Download,CKCZ_REPORT_FAMILY,15,true,15,9,1,0.59999999999999998,40,false
34,0.99992613114614404,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,18,1,1,0,true
34,0.99992613114614404,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,2,1,0.066666666666666666,93.333333333333329,false
34,0.99992613114614404,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
34,0.99992613114614404,Merlin TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
34,0.99992613114614404,Merlin UDP Flooding,CKCZ_REPORT_FAMILY,30,true,30,30,1,1,0,true
34,0.99992613114614404,Mirai C&C Communication,CKCZ_REPORT_FAMILY,9,false,9,6,1,0.66666666666666663,33.333333333333336,true
34,0.99992613114614404,Mirai GRE Flooding,CKCZ_REPORT_FAMILY,60,true,60,0,1,0,100,false
34,0.99992613114614404,Mirai TCP Flooding,CKCZ_REPORT_FAMILY,60,true,60,60,1,1,0,true
34,0.99992613114614404,Mirai UDP Flooding,CKCZ_REPORT_FAMILY,60,true,60,54,1,0.90000000000000002,9.9999999999999982,false
34,0.99992613114614404,ToN-credential_bruteforce,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1981,1,0.99050000000000005,0.94999999999999529,true
34,0.99992613114614404,ToN-reconnaissance_scan,CKBW_TON_FIT_STRATUM_EXACT_NO_MAPPING,2000,true,2000,1994,1,0.997,0.30000000000000027,true
35,0.99993059188612265,File Download,CKCZ_REPORT_FAMILY,15,true,15,9,1,0.59999999999999998,40,false
35,0.99993059188612265,Ingress Tool Transfer,CKCZ_REPORT_FAMILY,18,true,18,18,1,1,0,true
35,0.99993059188612265,Merlin C&C Communication,CKCZ_REPORT_FAMILY,30,true,30,2,1,0.066666666666666666,93.333333333333329,false
35,0.99993059188612265,Merlin ICMP Flooding,CKCZ_REPORT_FAMILY,43,true,43,0,1,0,100,false
