seed,active_label_budget,subspace_name,bank_name,source_roles,train_rows,inner_val_rows,outer_val_rows,prototype_budget,prototype_count,prototype_local_indices_sha256,radius_quantile,inner_radius,outer_radius,inner_distance_mean,outer_distance_mean,uses_final_ood,uses_attack_eval,uses_dev_heavy_query
42,128,HH_HpHp,attack_medium,medium_support_train/val/pseudo_query,75,25,53,32,32,eb5d1251c60c5393620811cc33796733d32e16e5bc1290144b7b4ede13f9bef1,0.95,8.515436172485352,12.559772491455078,4.961883068084717,6.953606605529785,False,False,False
42,128,HH_HpHp,attack_heavy,active_heavy_train/val/pseudo_query,48,17,80,32,32,beece2eb16b37026b5d518f7527d5f16252abd7569f2c139e42ec1c410d659c9,0.95,5.672521591186523,17.080270767211914,2.110255718231201,7.06682825088501,False,False,False
42,128,MI_H_HHjit,id,id_fit/id_calib,2400,600,600,32,32,f45e00bcf3a6bff145858850e822b2bc686a667af7507df576025f9159ef9b76,0.95,4.4222564697265625,4.4222564697265625,2.9207687377929688,2.9207687377929688,False,False,False
42,128,MI_H_HHjit,ood,ood_train/ood_val/ood_stress_train/ood_stress_val,4350,4350,4350,32,32,b45425639183c51a0a6e9e8ca4340119a107ee1b0aed59d691a1b4666a19cb43,0.95,6.2728800773620605,6.2728800773620605,1.9693543910980225,1.9693543910980225,False,False,False
42,128,MI_H_HHjit,attack_medium,medium_support_train/val/pseudo_query,75,25,53,32,32,4372f24e2d3d68b6f4ae912fd1b14d7bc289466b6456a528c93a03ee5f394bae,0.95,7.176074504852295,9.157963752746582,2.6238808631896973,4.0187177658081055,False,False,False
42,128,MI_H_HHjit,attack_heavy,active_heavy_train/val/pseudo_query,48,17,80,32,32,1df547d0c6287f8ca61812abcb2b4a20162280c3a32b4e5228a640e9187aef09,0.95,42.49125671386719,42.49125671386719,12.986608505249023,9.192782402038574,False,False,False
42,128,all115,id,id_fit/id_calib,2400,600,600,32,32,dbe5eb5fc066bd2af6c4dd46e6b53c8aff74cd7811a66a6a5b063959f4a75d73,0.95,9.265462875366211,9.265462875366211,5.714221000671387,5.714221000671387,False,False,False
42,128,all115,ood,ood_train/ood_val/ood_stress_train/ood_stress_val,4350,4350,4350,32,32,354503cc80d75dee59950820289ac7ac2155348c54bdecebbcc3f6b6d90b4332,0.95,5098.49853515625,5098.49853515625,8371.068359375,8371.068359375,False,False,False
42,128,all115,attack_medium,medium_support_train/val/pseudo_query,75,25,53,32,32,6f3964666ea063ecedb2f8f06b66cc61f357eb621cf66d66b999ade6fc78662a,0.95,11.357157707214355,16.11856460571289,6.765258312225342,8.99828052520752,False,False,False
42,128,all115,attack_heavy,active_heavy_train/val/pseudo_query,48,17,80,32,32,0dd2844dddf8795919f1c836e5f6adacee407dc213bb98805dac6dbd845bcbf0,0.95,49.13176727294922,49.13176727294922,14.610191345214844,13.739189147949219,False,False,False
43,64,MI_dir,id,id_fit/id_calib,2400,600,600,32,32,e581cdfe649cb69cfb8da85108770cc2994763ccf5f9aa3105a3c60b524b8604,0.95,1.924896240234375,1.924896240234375,1.1101666688919067,1.1101666688919067,False,False,False
